,MarianMT,Unicamp_T5,NLLB_1.3b
1660,90,80,95
1661,85,70,90
1662,75,20,80
1663,85,70,80
1664,70,60,80
1665,70,55,85
1666,65,50,70
1667,85,70,90
1668,85,70,90
1669,70,85,60
1670,70,60,80
1671,85,70,90
1672,75,50,80
1673,70,60,80
1674,70,60,80
1675,70,40,85
1676,70,60,85
1677,85,70,90
1678,85,70,90
1679,75,50,80
1680,70,60,75
1681,85,40,90
1682,85,70,90
1683,85,70,90
1684,85,70,90
1685,85,70,90
1686,85,75,90
1687,85,90,80
1688,60,40,70
1689,85,90,95
1690,85,60,90
1691,75,60,85
1692,75,60,80
1693,70,60,80
1694,80,70,60
1695,85,75,90
1696,85,70,90
1697,70,80,90
1698,60,40,80
1699,70,60,80
1700,70,60,80
1701,75,60,85
1702,85,75,80
1703,70,40,80
1704,70,80,60
1705,85,60,90
1706,80,70,85
1707,85,70,90
1708,75,60,80
1709,75,50,90
1710,85,70,90
1711,85,70,90
1712,70,60,85
1713,95,70,100
1714,85,70,90
1715,75,60,80
1716,70,60,75
1717,85,90,92
1718,85,70,90
1719,65,40,80
1720,75,60,85
1721,75,60,85
1722,90,80,95
1723,85,60,90
1724,75,60,80
1725,90,85,95
1726,60,50,70
1727,80,90,90
1728,75,80,85
1729,80,65,90
1730,85,75,90
1731,90,95,85
1732,85,70,90
1733,70,55,80
1734,70,60,80
1735,85,70,90
1736,75,10,90
1737,85,90,95
1738,85,70,60
1739,60,70,90
1740,60,70,75
1741,90,80,95
1742,70,60,80
1743,85,70,90
1744,75,60,85
1745,85,60,90
1746,95,85,90
1747,85,70,80
1748,65,40,90
1749,85,70,90
1750,85,90,80
1751,75,60,80
1752,75,80,60
1753,90,85,80
1754,85,60,90
1755,80,70,90
1756,85,65,90
1757,70,40,85
1758,75,60,80
1759,75,80,70
1760,70,60,80
1761,85,70,90
1762,85,70,90
1763,70,60,85
1764,60,80,70
1765,75,60,85
1766,85,60,90
1767,75,50,85
1768,85,70,90
1769,70,50,85
1770,75,0,90
1771,85,70,90
1772,70,80,90
1773,80,70,90
1774,85,70,90
1775,70,60,80
1776,80,60,90
1777,85,75,90
1778,85,70,90
1779,85,90,95
1780,85,90,95
1781,75,50,90
1782,65,50,80
1783,85,70,90
1784,70,50,40
1785,75,50,80
1786,80,90,95
1787,85,70,90
1788,70,60,80
1789,80,70,85
1790,85,60,90
1791,70,60,80
1792,75,60,80
1793,85,70,60
1794,85,70,90
1795,85,90,95
1796,65,50,75
1797,85,70,90
1798,90,75,85
1799,85,75,90
1800,80,70,90
1801,75,85,65
1802,75,40,85
1803,85,60,95
1804,85,75,90
1805,85,75,90
1806,93,85,90
1807,70,75,80
1808,70,50,80
1809,90,95,85
1810,75,60,85
1811,75,50,80
1812,85,80,90
1813,80,70,90
1814,70,60,80
1815,75,60,90
1816,60,40,70
1817,85,75,90
1818,80,85,70
1819,40,20,70
1820,75,85,80
1821,85,90,95
1822,85,70,90
1823,70,50,80
1824,85,75,90
1825,85,75,90
1826,85,70,90
1827,85,70,90
1828,85,70,90
1829,70,80,85
1830,70,60,80
1831,75,80,85
1832,70,50,65
1833,85,70,90
1834,85,60,95
1835,90,85,95
1836,85,70,90
1837,65,80,70
1838,85,70,90
1839,80,65,90
1840,75,40,85
1841,80,70,90
1842,75,50,80
1843,72,55,80
1844,60,75,90
1845,60,75,85
1846,70,50,80
1847,82,75,90
1848,85,70,90
1849,85,70,90
1850,70,40,80
1851,85,70,95
1852,70,40,60
1853,60,40,70
1854,85,80,90
1855,70,50,80
1856,85,70,90
1857,80,70,90
1858,70,80,90
1859,85,80,90
1860,60,40,75
1861,65,40,75
1862,60,40,70
1863,80,65,90
1864,85,70,90
1865,90,80,95
1866,85,70,90
1867,90,50,95
1868,85,75,90
1869,85,75,90
1870,75,60,85
1871,85,70,90
1872,65,75,85
1873,70,60,80
1874,70,75,85
1875,70,50,80
1876,90,85,95
1877,60,20,80
1878,70,60,80
1879,70,80,85
1880,60,20,80
1881,80,70,85
1882,85,70,90
1883,85,75,80
1884,85,60,90
1885,82,70,90
1886,70,50,60
1887,85,70,90
1888,75,60,85
1889,85,60,90
1890,75,50,85
1891,75,80,60
1892,70,50,80
1893,82,70,88
1894,85,75,90
1895,90,85,95
1896,70,60,75
1897,85,70,80
1898,80,70,90
1899,85,70,90
1900,85,70,90
1901,85,70,80
1902,75,60,85
1903,75,60,50
1904,65,50,70
1905,75,80,90
1906,75,40,60
1907,75,50,90
1908,70,40,80
1909,80,60,70
1910,80,70,90
1911,70,50,75
1912,85,80,70
1913,65,40,85
1914,85,70,90
1915,70,50,80
1916,85,60,90
1917,75,80,90
1918,85,60,90
1919,75,80,85
1920,85,90,75
1921,85,70,90
1922,85,75,70
1923,75,80,90
1924,85,70,90
1925,75,40,85
1926,80,70,60
1927,85,70,90
1928,55,40,60
1929,70,40,80
1930,70,50,85
1931,65,60,75
1932,90,80,95
1933,85,70,90
1934,75,80,85
1935,70,50,60
1936,85,70,90
1937,60,75,80
1938,75,60,85
1939,85,75,90
1940,85,75,90
1941,85,70,90
1942,90,85,95
1943,80,60,90
1944,70,85,60
1945,90,85,80
1946,70,60,80
1947,70,80,90
1948,85,75,90
1949,70,80,60
1950,60,40,70
1951,85,70,90
1952,85,70,90
1953,75,60,90
1954,70,50,80
1955,65,40,75
1956,75,60,85
1957,85,70,90
1958,70,40,85
1959,95,70,90
1960,80,60,85
1961,75,60,85
1962,65,50,80
1963,75,80,90
1964,85,80,90
1965,85,60,90
1966,70,60,80
1967,75,80,70
1968,90,60,95
1969,90,85,95
1970,90,95,85
1971,85,60,90
1972,55,40,75
1973,75,60,90
1974,85,70,90
1975,65,20,80
1976,85,75,90
1977,60,75,80
1978,70,40,85
1979,85,90,95
1980,90,85,90
1981,75,60,85
1982,75,80,85
1983,75,70,80
1984,80,75,85
1985,80,70,90
1986,85,70,80
1987,85,90,80
1988,90,85,80
1989,65,20,75
1990,75,40,85
1991,85,90,90
1992,70,60,80
1993,85,70,90
1994,85,60,90
1995,60,20,80
1996,70,30,80
1997,80,70,75
1998,85,70,90
1999,85,70,90
2000,85,70,90
2001,85,70,90
2002,85,70,90
2003,75,60,80
2004,85,70,90
2005,75,50,90
2006,80,70,90
2007,70,60,80
2008,70,60,75
2009,85,70,90
2010,85,90,95
2011,70,20,80
2012,85,90,75
2013,80,85,90
2014,80,85,70
2015,85,75,90
2016,85,70,95
2017,85,70,90
2018,70,50,85
2019,80,60,90
2020,70,50,80
2021,60,40,75
2022,85,70,90
2023,75,40,90
2024,85,70,90
2025,75,60,80
2026,80,60,90
2027,85,75,90
2028,85,80,75
2029,75,60,80
2030,75,60,85
2031,90,80,100
2032,65,40,70
2033,85,90,95
2034,90,80,85
2035,85,70,90
2036,85,70,90
2037,85,70,90
2038,75,50,85
2039,70,80,90
2040,85,70,80
2041,70,60,80
2042,70,60,80
2043,85,70,90
2044,70,40,80
2045,85,70,90
2046,80,85,70
2047,85,80,90
2048,85,70,90
2049,50,20,60
2050,85,70,90
2051,85,70,90
2052,80,85,65
2053,85,70,90
2054,75,50,100
2055,85,70,90
2056,70,50,80
2057,75,60,85
2058,85,90,80
2059,85,70,90
2060,80,60,90
2061,85,70,90
2062,70,55,80
2063,80,75,85
2064,70,60,80
2065,70,20,85
2066,85,90,100
2067,70,50,80
2068,85,90,80
2069,70,30,85
2070,75,60,85
2071,75,60,85
2072,85,70,90
2073,85,75,90
2074,75,60,85
2075,70,50,80
2076,75,85,90
2077,85,90,95
2078,70,60,80
2079,90,70,100
2080,75,40,90
2081,85,70,90
2082,85,75,90
2083,80,70,90
2084,65,40,75
2085,85,90,75
2086,85,90,80
2087,70,85,90
2088,75,60,80
2089,85,60,90
2090,85,60,90
2091,70,40,85
2092,85,70,90
2093,85,60,90
2094,70,80,60
2095,75,60,80
2096,75,80,60
2097,85,90,95
2098,85,70,90
2099,90,85,95
2100,85,75,90
2101,90,95,80
2102,85,70,90
2103,90,70,80
2104,70,60,80
2105,70,60,80
2106,70,50,85
2107,65,50,70
2108,85,70,90
2109,70,60,75
2110,85,60,95
2111,85,70,90
2112,85,70,90
2113,85,70,90
2114,70,50,60
2115,75,60,85
2116,70,45,80
2117,60,75,85
2118,85,70,90
2119,70,80,60
2120,70,50,80
2121,70,60,80
2122,75,80,85
2123,85,70,90
2124,70,85,55
2125,85,70,90
2126,70,80,90
2127,80,60,90
2128,75,80,60
2129,85,70,90
2130,85,90,95
2131,85,70,90
2132,75,80,85
2133,85,70,90
2134,70,60,80
2135,70,60,80
2136,85,70,90
2137,85,80,90
2138,90,85,95
2139,85,70,90
2140,85,70,90
2141,85,75,90
2142,70,20,80
2143,70,60,80
2144,65,40,75
2145,75,60,85
2146,75,60,85
2147,85,80,90
2148,85,70,90
2149,75,60,80
2150,75,70,80
2151,75,50,90
2152,85,60,90
2153,75,50,100
2154,60,40,80
2155,80,85,90
2156,85,90,95
2157,75,60,85
2158,90,85,95
2159,65,80,90
2160,85,70,65
2161,75,60,85
2162,70,80,50
2163,70,40,80
2164,70,65,80
2165,90,80,85
2166,85,70,90
2167,70,50,80
2168,85,60,90
2169,70,60,80
2170,75,80,90
2171,85,70,95
2172,85,70,90
2173,85,80,90
2174,75,80,85
2175,75,60,85
2176,85,60,90
2177,90,80,95
2178,85,70,95
2179,60,40,75
2180,85,70,90
2181,70,80,90
2182,75,40,85
2183,70,80,60
2184,85,75,90
2185,70,50,85
2186,85,60,90
2187,50,20,70
2188,85,70,90
2189,65,50,75
2190,70,60,80
2191,70,50,80
2192,80,70,90
2193,75,60,80
2194,85,80,90
2195,60,75,80
2196,85,90,95
2197,70,60,80
2198,85,60,95
2199,85,90,80
2200,65,40,80
2201,70,60,80
2202,85,70,90
2203,85,90,75
2204,80,60,70
2205,85,60,90
2206,70,50,80
2207,85,70,80
2208,85,90,80
2209,60,20,80
2210,75,85,70
2211,70,80,90
2212,85,70,90
2213,85,70,90
2214,85,70,90
2215,85,60,95
2216,85,70,90
2217,90,70,85
2218,70,75,80
2219,70,80,90
2220,60,70,50
2221,85,60,90
2222,85,80,90
2223,75,50,65
2224,75,60,85
2225,85,70,90
2226,80,70,90
2227,85,75,90
2228,75,60,85
2229,90,85,95
2230,75,80,85
2231,65,40,75
2232,70,60,80
2233,75,60,80
2234,75,80,60
2235,70,60,80
2236,65,75,80
2237,80,90,95
2238,85,80,90
2239,80,60,90
2240,70,50,80
2241,85,70,90
2242,70,40,85
2243,70,60,80
2244,80,65,90
2245,75,85,90
2246,85,90,92
2247,90,70,80
2248,75,50,80
2249,75,60,80
2250,70,50,80
2251,70,50,80
2252,85,70,90
2253,85,60,90
2254,70,80,60
2255,75,60,85
2256,75,65,80
2257,85,40,90
2258,85,70,90
2259,85,75,90
2260,75,50,90
2261,85,70,90
2262,85,70,60
2263,90,75,95
2264,70,60,80
2265,60,70,50
2266,75,60,85
2267,85,80,90
2268,80,70,90
2269,85,60,90
2270,85,70,90
2271,75,50,85
2272,85,70,90
2273,70,20,80
2274,80,60,90
2275,85,80,90
2276,70,80,90
2277,70,60,80
2278,85,70,90
2279,85,50,90
2280,70,50,85
2281,75,80,90
2282,85,90,95
2283,65,75,80
2284,85,80,90
2285,85,70,90
2286,75,50,60
2287,85,50,90
2288,80,70,90
2289,65,45,55
2290,85,70,80
2291,85,75,90
2292,85,60,95
2293,60,40,80
2294,75,60,85
2295,85,90,75
2296,70,80,90
2297,65,70,75
2298,85,70,90
2299,60,70,80
2300,75,50,80
2301,60,70,45
2302,85,75,90
2303,75,60,85
2304,90,70,95
2305,85,70,95
2306,80,60,90
2307,70,50,80
2308,85,60,90
2309,85,75,90
2310,75,65,80
2311,70,40,60
2312,85,90,80
2313,85,70,90
2314,85,50,75
2315,70,40,80
2316,60,40,70
2317,85,90,95
2318,85,70,90
2319,85,10,90
2320,75,60,80
2321,80,60,90
2322,85,70,90
2323,70,40,80
2324,75,60,90
2325,75,60,40
2326,75,50,85
2327,75,80,85
2328,85,30,90
2329,60,30,70
2330,65,70,75
2331,85,75,90
2332,85,90,95
2333,85,75,90
2334,85,70,60
2335,85,70,90
2336,75,60,85
2337,75,50,85
2338,60,40,70
2339,85,70,95
2340,70,50,30
2341,80,60,85
2342,85,75,90
2343,90,75,85
2344,85,70,90
2345,60,45,70
2346,85,75,90
2347,70,60,80
2348,75,60,85
2349,70,50,60
2350,85,70,90
2351,85,70,90
2352,85,70,90
2353,85,80,90
2354,85,80,90
2355,85,40,90
2356,70,50,80
2357,70,60,75
2358,85,70,90
2359,75,40,85
2360,70,45,80
2361,85,75,90
2362,85,60,45
2363,70,50,85
2364,85,75,90
2365,84,72,87
2366,75,60,85
2367,85,70,90
2368,85,70,90
2369,85,70,90
2370,85,75,90
2371,85,75,80
2372,70,60,80
2373,75,40,85
2374,85,70,90
2375,85,60,90
2376,85,70,90
2377,75,70,85
2378,85,75,90
2379,65,50,70
2380,70,80,90
2381,85,70,90
2382,85,70,90
2383,70,80,90
2384,75,80,90
2385,75,50,80
2386,85,75,80
2387,85,70,60
2388,75,60,85
2389,90,80,90
2390,65,40,80
2391,85,75,90
2392,70,60,80
2393,75,30,90
2394,75,60,85
2395,75,60,80
2396,90,50,85
2397,85,70,90
2398,75,80,85
2399,90,85,90
2400,85,80,90
2401,85,70,90
2402,85,40,90
2403,90,60,100
2404,85,90,95
2405,85,75,90
2406,85,75,90
2407,80,70,90
2408,75,60,85
2409,85,75,90
2410,85,80,90
2411,75,50,80
2412,90,40,85
2413,90,60,95
2414,85,75,80
2415,85,90,80
2416,85,90,80
2417,70,80,90
2418,90,85,95
2419,75,60,80
2420,85,70,90
2421,85,80,90
2422,85,90,80
2423,75,60,85
2424,85,70,90
2425,85,70,90
2426,60,40,80
2427,80,60,90
2428,85,70,90
2429,85,80,90
2430,80,75,85
2431,90,95,85
2432,85,70,90
2433,85,80,90
2434,85,70,90
2435,70,60,85
2436,80,65,90
2437,70,80,90
2438,75,60,85
2439,75,50,60
2440,70,50,85
2441,70,85,75
2442,85,90,90
2443,80,85,75
2444,85,90,95
2445,85,60,90
2446,85,70,90
2447,85,70,90
2448,75,70,80
2449,70,50,60
2450,75,80,85
2451,85,70,75
2452,85,70,90
2453,75,60,90
2454,85,70,75
2455,55,40,70
2456,85,70,90
2457,87,79,92
2458,60,30,75
2459,70,50,80
2460,60,10,80
2461,85,70,90
2462,60,70,80
2463,70,50,75
2464,70,50,80
2465,75,70,85
2466,85,80,75
2467,85,60,90
2468,75,70,80
2469,65,50,75
2470,85,90,80
2471,85,60,95
2472,90,80,85
2473,75,80,85
2474,70,60,80
2475,85,90,95
2476,60,40,80
2477,70,60,80
2478,85,70,90
2479,75,60,80
2480,75,60,90
2481,75,50,85
2482,70,50,80
2483,75,50,90
2484,75,40,85
2485,85,70,90
2486,60,45,20
2487,60,70,40
2488,85,90,95
2489,60,40,75
2490,70,40,90
2491,70,60,80
2492,75,70,85
2493,80,75,85
2494,80,60,90
2495,90,85,95
2496,85,90,80
2497,75,80,90
2498,80,70,90
2499,80,70,90
2500,70,50,80
2501,65,30,85
2502,70,50,80
2503,75,50,80
2504,85,75,90
2505,75,40,60
2506,65,70,75
2507,85,70,90
2508,90,70,95
2509,80,40,90
2510,85,70,90
2511,65,40,80
2512,65,40,55
2513,90,85,95
2514,85,70,80
2515,80,40,90
2516,70,40,80
2517,85,70,90
2518,70,40,80
2519,75,50,85
2520,75,80,50
2521,75,50,85
2522,85,80,90
2523,70,40,80
2524,90,85,95
2525,50,75,80
2526,70,30,80
2527,85,90,80
2528,85,70,90
2529,85,75,90
2530,75,80,90
2531,85,80,90
2532,70,60,80
2533,70,85,60
2534,75,80,60
2535,85,70,90
2536,85,70,90
2537,70,60,80
2538,70,50,80
2539,85,70,90
2540,90,70,95
2541,50,30,70
2542,85,90,75
2543,85,90,80
2544,80,70,90
2545,85,70,95
2546,75,80,85
2547,85,90,95
2548,80,70,85
2549,75,40,60
2550,85,70,90
2551,85,70,90
2552,90,85,80
2553,70,60,80
2554,75,60,85
2555,85,70,95
2556,85,70,90
2557,75,60,80
2558,75,85,90
2559,75,60,90
2560,85,70,90
2561,75,80,90
2562,85,70,90
2563,70,50,80
2564,85,90,95
2565,75,60,85
2566,85,70,90
2567,75,60,85
2568,75,50,85
2569,70,60,80
2570,85,90,80
2571,55,40,70
2572,70,60,80
2573,85,75,90
2574,75,40,85
2575,70,60,50
2576,85,70,90
2577,85,50,75
2578,85,70,90
2579,80,70,90
2580,75,50,85
2581,85,70,90
2582,60,75,85
2583,85,70,95
2584,75,60,80
2585,80,70,90
2586,85,70,90
2587,60,75,80
2588,85,60,40
2589,65,75,80
2590,65,50,75
2591,85,70,90
2592,70,50,80
2593,85,70,90
2594,80,90,85
2595,85,70,90
2596,75,80,60
2597,75,80,70
2598,90,85,95
2599,75,60,85
2600,75,60,90
2601,85,70,90
2602,70,80,75
2603,70,40,80
2604,85,75,80
2605,85,75,90
2606,85,90,88
2607,60,40,70
2608,85,75,90
2609,70,80,85
2610,60,40,75
2611,85,60,90
2612,65,50,80
2613,85,60,90
2614,75,60,85
2615,50,30,70
2616,85,60,90
2617,75,50,100
2618,85,70,90
2619,70,50,90
2620,90,85,95
2621,75,70,80
2622,85,60,90
2623,85,70,90
2624,70,50,80
2625,75,60,85
2626,85,75,90
2627,90,80,95
2628,85,70,90
2629,90,50,80
2630,75,60,85
2631,70,80,90
2632,95,90,100
2633,85,70,90
2634,80,60,90
2635,75,60,80
2636,75,60,90
2637,70,60,80
2638,85,70,90
2639,60,20,80
2640,65,0,75
2641,60,75,70
2642,75,60,85
2643,85,70,90
2644,85,70,90
2645,85,70,90
2646,85,70,90
2647,85,80,90
2648,75,80,85
2649,70,40,80
2650,90,75,95
2651,85,75,90
2652,80,70,90
2653,70,50,85
2654,75,50,90
2655,65,50,75
2656,80,60,90
2657,75,80,85
2658,60,20,75
2659,85,70,90
2660,85,70,90
2661,85,70,75
2662,70,60,80
2663,60,30,80
2664,70,55,80
2665,85,90,80
2666,73,80,87
2667,85,90,80
2668,85,90,80
2669,85,70,90
2670,75,40,60
2671,85,75,90
2672,70,60,80
2673,85,70,90
2674,50,30,60
2675,70,75,85
2676,85,90,80
2677,85,70,90
2678,65,75,80
2679,80,70,85
2680,65,50,70
2681,85,70,90
2682,75,20,90
2683,75,80,60
2684,75,85,80
2685,85,70,90
2686,65,50,70
2687,70,80,90
2688,70,50,80
2689,85,90,80
2690,85,60,90
2691,70,85,60
2692,85,70,90
2693,80,90,85
2694,85,40,90
2695,70,60,80
2696,75,40,85
2697,90,85,95
2698,75,60,80
2699,75,60,85
2700,80,70,90
2701,80,90,70
2702,85,70,90
2703,70,40,85
2704,70,60,80
2705,70,80,90
2706,85,45,90
2707,75,60,80
2708,70,60,80
2709,85,70,90
2710,70,80,85
2711,75,60,85
2712,65,50,80
2713,85,60,90
2714,85,70,90
2715,85,75,90
2716,85,70,90
2717,80,70,90
2718,85,70,90
2719,70,40,80
2720,85,70,90
2721,70,60,80
2722,75,80,85
2723,70,50,80
2724,85,70,90
2725,75,60,80
2726,75,40,90
2727,70,60,75
2728,85,75,90
2729,85,60,90
2730,85,70,90
2731,80,70,90
2732,85,70,75
2733,85,70,90
2734,70,65,75
2735,70,85,75
2736,75,60,85
2737,85,80,90
2738,70,60,80
2739,85,45,90
2740,85,70,90
2741,85,75,90
2742,85,70,90
2743,80,90,95
2744,85,70,90
2745,75,60,85
2746,70,60,45
2747,95,80,90
2748,70,50,80
2749,70,60,80
2750,70,50,80
2751,65,60,70
2752,75,60,80
2753,85,70,90
2754,90,85,80
2755,85,50,90
2756,85,70,90
2757,85,60,90
2758,75,60,80
2759,65,20,85
2760,85,75,90
2761,80,75,90
2762,80,70,90
2763,90,75,95
2764,85,70,90
2765,75,60,85
2766,85,70,90
2767,70,50,80
2768,75,60,80
2769,60,75,80
2770,85,90,95
2771,85,70,90
2772,70,60,80
2773,80,70,85
2774,75,40,85
2775,85,70,90
2776,70,80,85
2777,75,60,80
2778,85,80,90
2779,80,90,70
2780,90,70,85
2781,70,50,80
2782,85,40,70
2783,80,50,90
2784,85,60,90
2785,75,60,80
2786,75,60,80
2787,75,60,85
2788,70,50,80
2789,75,80,65
2790,90,85,95
2791,75,60,85
2792,75,50,85
2793,90,70,95
2794,85,70,90
2795,85,70,90
2796,85,70,90
2797,75,50,40
2798,85,70,90
2799,85,70,90
2800,85,70,90
2801,70,40,60
2802,45,30,60
2803,85,60,90
2804,75,85,60
2805,80,60,85
2806,85,90,95
2807,85,70,90
2808,70,80,90
2809,80,60,70
2810,75,85,60
2811,80,85,90
2812,85,70,90
2813,70,40,80
2814,80,70,85
2815,85,90,95
2816,70,60,80
2817,90,85,95
2818,85,90,80
2819,85,90,80
2820,85,60,90
2821,80,85,75
2822,85,60,95
2823,85,70,90
2824,85,70,90
2825,70,90,80
2826,80,65,90
2827,85,90,80
2828,85,60,90
2829,75,85,90
2830,80,70,90
2831,85,90,70
2832,65,75,80
2833,90,85,92
2834,85,70,80
2835,90,20,95
2836,85,65,90
2837,70,40,60
2838,75,85,65
2839,85,90,95
2840,85,70,90
2841,60,50,70
2842,80,60,90
2843,85,75,90
2844,85,75,90
2845,75,60,80
2846,65,80,70
2847,70,50,80
2848,75,60,90
2849,70,45,60
2850,90,85,95
2851,85,70,90
2852,75,60,85
2853,70,50,80
2854,85,75,70
2855,85,70,90
2856,80,60,90
2857,85,70,90
2858,70,60,80
2859,85,70,80
2860,70,40,80
2861,90,85,95
2862,70,60,80
2863,75,60,85
2864,75,45,80
2865,75,85,90
2866,75,60,80
2867,70,60,80
2868,85,70,90
2869,85,70,90
2870,65,75,85
2871,85,75,90
2872,75,80,90
2873,75,80,90
2874,65,70,75
2875,85,90,95
2876,85,70,90
2877,85,70,90
2878,75,50,80
2879,85,70,90
2880,75,50,80
2881,85,70,90
2882,70,50,60
2883,85,70,90
2884,70,50,80
2885,70,75,60
2886,85,70,90
2887,85,90,80
2888,75,60,80
2889,85,70,90
2890,85,90,95
2891,60,20,70
2892,70,50,85
2893,85,70,90
2894,70,80,60
2895,70,50,80
2896,75,60,85
2897,65,75,85
2898,85,80,90
2899,85,70,90
2900,85,60,90
2901,85,75,90
2902,70,80,85
2903,70,50,80
2904,70,80,60
2905,70,50,80
2906,85,70,90
2907,60,50,80
2908,75,50,80
2909,75,85,90
2910,70,80,85
2911,70,40,85
2912,85,70,90
2913,70,40,80
2914,85,75,90
2915,75,60,80
2916,50,25,75
2917,70,40,90
2918,70,60,80
2919,75,60,85
2920,70,50,60
2921,70,50,80
2922,80,70,90
2923,65,45,80
2924,85,70,90
2925,75,80,60
2926,80,70,90
2927,85,90,95
2928,70,65,80
2929,75,65,90
2930,70,50,80
2931,85,70,90
2932,85,75,90
2933,75,50,80
2934,70,50,85
2935,85,70,90
2936,85,60,90
2937,70,50,80
2938,85,70,90
2939,70,60,85
2940,75,50,90
2941,85,70,90
2942,75,60,80
2943,85,70,90
2944,70,60,80
2945,85,70,90
2946,90,95,100
2947,65,70,80
2948,85,75,90
2949,75,80,85
2950,85,70,90
2951,85,90,80
2952,85,70,90
2953,70,60,80
2954,85,70,90
2955,75,80,90
2956,60,75,85
2957,65,50,75
2958,75,80,90
2959,85,70,90
2960,80,70,85
2961,75,60,50
2962,70,40,85
2963,75,70,85
2964,85,70,90
2965,85,60,90
2966,85,75,90
2967,75,60,80
2968,75,60,85
2969,75,80,90
2970,85,90,95
2971,70,80,90
2972,85,70,90
2973,90,80,95
2974,80,75,90
2975,70,75,82
2976,70,60,80
2977,75,85,90
2978,85,80,90
2979,90,95,85
2980,85,70,90
2981,70,60,80
2982,75,60,70
2983,85,70,90
2984,80,85,90
2985,85,90,95
2986,80,60,90
2987,85,90,80
2988,80,70,75
2989,70,60,80
2990,70,60,75
2991,85,60,90
2992,85,75,90
2993,85,90,95
2994,90,70,95
2995,75,60,85
2996,80,70,85
2997,85,70,60
2998,85,70,90
2999,70,60,80
3000,80,60,90
3001,85,70,90
3002,75,70,80
3003,70,60,80
3004,80,65,90
3005,80,70,85
3006,70,60,85
3007,75,60,80
3008,90,80,95
3009,70,50,30
3010,85,70,90
3011,90,80,85
3012,60,20,40
3013,85,70,90
3014,80,70,75
3015,90,70,85
3016,60,40,75
3017,75,85,60
3018,75,50,90
3019,75,60,85
3020,90,85,90
3021,85,80,75
3022,80,60,90
3023,85,70,95
3024,65,50,75
3025,80,90,85
3026,40,60,30
3027,75,50,90
3028,70,50,80
3029,85,70,90
3030,85,70,80
3031,65,50,70
3032,85,70,90
3033,85,70,90
3034,85,90,80
3035,85,78,92
3036,75,60,80
3037,75,60,90
3038,85,70,90
3039,85,70,95
3040,75,50,85
3041,80,70,90
3042,70,50,90
3043,85,70,90
3044,70,20,85
3045,85,90,80
3046,85,90,95
3047,85,70,80
3048,70,60,80
3049,70,60,80
3050,70,40,80
3051,90,70,80
3052,85,70,90
3053,70,60,80
3054,80,90,50
3055,80,70,90
3056,60,70,80
3057,70,50,80
3058,70,50,90
3059,70,50,80
3060,70,85,90
3061,70,50,80
3062,85,90,95
3063,75,60,85
3064,75,60,80
3065,85,70,90
3066,85,60,90
3067,85,70,95
3068,85,80,90
3069,85,65,90
3070,75,60,85
3071,85,70,90
3072,70,60,75
3073,75,60,80
3074,85,70,90
3075,85,60,90
3076,70,50,30
3077,65,70,75
3078,80,70,90
3079,80,60,90
3080,90,85,80
3081,75,60,85
3082,85,70,90
3083,85,75,90
3084,80,60,90
3085,85,70,60
3086,90,85,95
3087,85,70,90
3088,85,60,90
3089,85,70,90
3090,75,50,100
3091,70,50,85
3092,75,40,90
3093,60,75,80
3094,60,70,80
3095,85,70,90
3096,75,60,80
3097,80,70,90
3098,85,60,90
3099,60,10,80
3100,85,70,90
3101,85,60,75
3102,70,80,85
3103,85,60,90
3104,75,50,80
3105,85,90,95
3106,75,60,80
3107,85,70,90
3108,65,70,80
3109,85,60,95
3110,85,80,75
3111,85,75,90
3112,85,70,95
3113,70,80,60
3114,60,75,80
3115,85,70,90
3116,85,90,95
3117,65,80,70
3118,85,75,90
3119,85,75,90
3120,60,75,85
3121,90,85,95
3122,65,75,80
3123,85,80,90
3124,75,85,60
3125,70,40,85
3126,90,80,85
3127,45,30,60
3128,85,70,90
3129,90,60,95
3130,85,90,95
3131,80,60,90
3132,85,70,90
3133,75,60,85
3134,70,60,80
3135,85,70,95
3136,70,75,80
3137,65,80,70
3138,75,80,70
3139,70,60,75
3140,75,60,85
3141,70,60,80
3142,70,40,80
3143,70,80,90
3144,85,70,90
3145,75,50,80
3146,85,75,60
3147,70,50,80
3148,85,70,90
3149,60,40,80
3150,80,60,70
3151,85,70,90
3152,85,75,90
3153,60,40,70
3154,85,75,90
3155,80,70,90
3156,85,70,90
3157,75,40,85
3158,85,70,95
3159,75,80,90
3160,85,70,90
3161,70,50,85
3162,70,65,80
3163,90,75,85
3164,85,75,90
3165,85,75,90
3166,75,40,85
3167,85,70,90
3168,80,70,90
3169,85,90,95
3170,60,20,80
3171,72,65,80
3172,90,40,70
3173,75,40,85
3174,85,60,90
3175,85,60,90
3176,75,60,85
3177,90,80,95
3178,85,70,90
3179,60,50,80
3180,85,75,90
3181,85,70,90
3182,70,50,80
3183,90,85,95
3184,85,65,75
3185,70,50,80
3186,70,85,90
3187,70,60,80
3188,75,60,85
3189,75,60,85
3190,90,60,85
3191,70,60,60
3192,85,80,90
3193,90,80,85
3194,75,80,90
3195,75,80,85
3196,70,40,90
3197,85,60,90
3198,70,40,80
3199,70,50,60
3200,85,70,90
3201,75,40,90
3202,70,50,60
3203,85,90,80
3204,85,50,95
3205,85,90,75
3206,70,50,80
3207,75,60,85
3208,75,60,85
3209,85,70,90
3210,75,40,80
3211,85,70,90
