,MarianMT,Unicamp_T5,NLLB_1.3b
1660,70,60,80
1661,65,45,80
1662,70,50,60
1663,85,60,90
1664,90,85,95
1665,75,80,85
1666,70,80,90
1667,75,60,85
1668,85,70,90
1669,85,90,80
1670,70,80,90
1671,80,70,90
1672,70,60,80
1673,65,40,80
1674,90,80,85
1675,60,40,75
1676,85,90,75
1677,70,50,80
1678,65,30,70
1679,65,50,80
1680,70,50,80
1681,75,60,85
1682,85,50,90
1683,75,40,85
1684,75,60,85
1685,85,70,90
1686,85,60,90
1687,75,60,85
1688,70,80,60
1689,90,85,90
1690,70,85,80
1691,80,75,85
1692,80,90,85
1693,85,75,90
1694,70,60,80
1695,75,40,85
1696,85,70,75
1697,85,70,90
1698,85,75,90
1699,50,20,35
1700,85,50,70
1701,95,100,90
1702,85,70,90
1703,60,70,80
1704,75,60,85
1705,85,70,90
1706,90,70,95
1707,70,50,60
1708,85,75,90
1709,70,60,80
1710,70,60,85
1711,70,50,80
1712,70,60,80
1713,95,90,100
1714,85,70,90
1715,85,80,90
1716,60,65,70
1717,85,75,95
1718,75,60,80
1719,85,78,92
1720,75,40,85
1721,70,60,80
1722,75,60,85
1723,80,60,85
1724,70,60,85
1725,85,65,100
1726,85,70,50
1727,70,80,90
1728,85,70,90
1729,85,70,90
1730,65,75,80
1731,80,70,90
1732,65,55,70
1733,70,60,80
1734,85,70,90
1735,78,60,85
1736,60,70,80
1737,80,60,90
1738,85,70,90
1739,85,75,90
1740,85,70,90
1741,70,50,85
1742,70,60,85
1743,85,70,60
1744,65,40,75
1745,80,60,90
1746,85,75,90
1747,70,50,85
1748,70,60,80
1749,75,60,80
1750,85,70,90
1751,75,60,80
1752,85,75,90
1753,85,70,90
1754,70,30,80
1755,85,60,90
1756,80,60,90
1757,82,70,90
1758,85,70,90
1759,85,70,90
1760,85,75,90
1761,65,45,75
1762,75,80,90
1763,85,90,95
1764,85,70,90
1765,70,60,80
1766,70,80,85
1767,75,60,90
1768,85,75,90
1769,80,70,85
1770,70,60,80
1771,70,50,85
1772,85,75,95
1773,70,80,85
1774,70,60,50
1775,80,70,90
1776,85,90,95
1777,85,70,90
1778,85,90,95
1779,70,50,80
1780,85,70,90
1781,60,40,70
1782,70,60,80
1783,75,50,90
1784,90,80,70
1785,50,40,60
1786,75,60,85
1787,75,60,80
1788,85,70,90
1789,90,70,95
1790,75,50,85
1791,85,90,95
1792,70,60,80
1793,75,60,85
1794,75,80,70
1795,85,70,90
1796,65,70,80
1797,85,70,80
1798,85,70,90
1799,75,60,85
1800,85,70,90
1801,85,90,70
1802,85,60,90
1803,85,70,90
1804,70,60,85
1805,90,95,85
1806,85,70,90
1807,75,85,90
1808,75,60,80
1809,85,90,75
1810,70,60,80
1811,75,20,80
1812,90,80,95
1813,85,75,90
1814,90,85,95
1815,70,40,85
1816,45,20,60
1817,60,75,80
1818,60,50,70
1819,85,70,90
1820,85,70,90
1821,75,70,80
1822,65,45,75
1823,75,80,90
1824,85,70,90
1825,70,50,80
1826,80,90,95
1827,85,55,90
1828,70,80,90
1829,75,60,85
1830,75,80,85
1831,85,60,90
1832,75,60,80
1833,70,60,80
1834,85,70,90
1835,85,80,90
1836,70,60,80
1837,85,80,90
1838,70,80,60
1839,85,60,90
1840,85,75,90
1841,70,80,90
1842,85,40,90
1843,85,80,90
1844,75,60,85
1845,70,50,80
1846,75,50,60
1847,85,75,90
1848,65,30,80
1849,75,50,60
1850,75,80,85
1851,72,60,85
1852,70,80,60
1853,75,60,85
1854,75,60,80
1855,75,60,80
1856,75,60,80
1857,65,60,75
1858,85,40,90
1859,85,70,90
1860,85,70,90
1861,85,70,90
1862,85,70,90
1863,70,60,80
1864,85,70,60
1865,85,80,75
1866,85,70,80
1867,85,70,90
1868,85,70,90
1869,65,55,70
1870,80,65,75
1871,85,70,90
1872,90,85,95
1873,90,70,80
1874,80,85,90
1875,85,80,90
1876,70,55,85
1877,90,60,80
1878,75,85,65
1879,75,50,85
1880,85,70,90
1881,85,60,70
1882,75,80,70
1883,70,60,80
1884,85,70,90
1885,85,75,90
1886,70,60,80
1887,85,70,90
1888,85,70,65
1889,70,50,80
1890,85,75,90
1891,85,70,90
1892,70,60,80
1893,75,60,85
1894,85,90,75
1895,85,70,90
1896,70,80,90
1897,85,60,80
1898,90,95,85
1899,70,40,80
1900,85,70,90
1901,75,80,90
1902,65,50,70
1903,85,90,75
1904,80,60,90
1905,85,90,80
1906,80,60,90
1907,85,80,70
1908,85,70,90
1909,65,50,75
1910,70,50,80
1911,85,70,90
1912,85,75,90
1913,70,60,90
1914,85,70,90
1915,65,80,75
1916,85,70,90
1917,70,60,80
1918,75,60,85
1919,75,70,85
1920,85,70,90
1921,70,60,80
1922,80,70,85
1923,90,85,80
1924,85,75,90
1925,85,75,90
1926,70,60,80
1927,85,70,90
1928,90,75,85
1929,75,60,85
1930,85,90,95
1931,90,85,95
1932,85,70,90
1933,85,75,90
1934,85,75,90
1935,70,60,80
1936,75,60,85
1937,85,50,90
1938,80,70,90
1939,75,60,85
1940,70,60,80
1941,75,50,90
1942,85,75,90
1943,85,70,75
1944,75,85,90
1945,75,80,90
1946,60,30,70
1947,75,60,85
1948,80,30,90
1949,75,90,85
1950,75,60,85
1951,85,60,90
1952,85,70,90
1953,65,50,75
1954,85,70,90
1955,70,50,80
1956,80,70,90
1957,85,60,90
1958,70,80,60
1959,85,80,90
1960,85,70,90
1961,75,60,85
1962,70,40,80
1963,75,90,80
1964,80,60,85
1965,85,60,90
1966,85,70,90
1967,90,85,95
1968,85,90,75
1969,85,70,90
1970,85,80,90
1971,70,60,65
1972,65,40,80
1973,85,60,90
1974,65,75,80
1975,75,70,80
1976,90,85,75
1977,90,85,90
1978,70,80,90
1979,85,40,90
1980,90,85,95
1981,90,70,85
1982,75,85,70
1983,75,60,85
1984,85,75,80
1985,85,75,90
1986,70,20,85
1987,75,50,85
1988,75,80,65
1989,90,70,95
1990,90,95,85
1991,85,70,90
1992,70,50,80
1993,75,40,60
1994,85,60,90
1995,75,50,80
1996,70,50,80
1997,85,75,90
1998,85,90,95
1999,75,50,90
2000,85,90,88
2001,90,70,95
2002,85,90,75
2003,75,50,90
2004,85,70,90
2005,90,85,95
2006,75,65,80
2007,85,65,90
2008,72,60,78
2009,80,85,90
2010,90,85,95
2011,78,72,85
2012,85,40,75
2013,70,60,90
2014,85,80,90
2015,85,90,80
2016,70,80,90
2017,80,70,90
2018,80,60,90
2019,80,60,90
2020,85,70,90
2021,85,70,90
2022,80,70,90
2023,70,40,85
2024,65,20,90
2025,70,60,80
2026,70,75,80
2027,85,90,80
2028,75,60,85
2029,85,80,90
2030,85,70,90
2031,85,70,90
2032,85,70,90
2033,90,75,85
2034,85,70,90
2035,85,70,90
2036,75,80,90
2037,85,70,80
2038,85,60,90
2039,70,20,90
2040,60,40,80
2041,70,60,75
2042,75,60,85
2043,85,70,100
2044,70,55,80
2045,60,40,75
2046,85,70,90
2047,75,70,85
2048,60,40,70
2049,75,80,85
2050,70,50,85
2051,70,45,90
2052,85,80,90
2053,70,20,80
2054,75,60,85
2055,78,65,85
2056,70,60,80
2057,85,75,90
2058,75,60,85
2059,85,70,90
2060,75,60,85
2061,85,75,90
2062,85,90,95
2063,75,40,85
2064,85,90,95
2065,70,60,80
2066,75,40,85
2067,70,50,80
2068,75,60,85
2069,85,70,90
2070,80,90,85
2071,70,50,60
2072,90,85,95
2073,75,50,85
2074,80,90,70
2075,75,45,90
2076,75,85,80
2077,90,70,100
2078,65,40,75
2079,70,65,55
2080,80,70,90
2081,75,80,70
2082,85,75,90
2083,85,60,90
2084,85,75,70
2085,75,70,85
2086,85,70,90
2087,85,90,75
2088,80,70,90
2089,90,85,95
2090,85,70,90
2091,75,85,90
2092,70,60,80
2093,75,50,85
2094,70,60,80
2095,85,70,90
2096,50,30,70
2097,70,40,80
2098,90,85,88
2099,75,60,85
2100,85,70,92
2101,75,80,85
2102,90,70,85
2103,70,60,80
2104,70,50,60
2105,70,65,80
2106,85,70,90
2107,70,20,85
2108,70,40,80
2109,85,70,90
2110,85,70,90
2111,40,20,60
2112,70,85,60
2113,75,60,90
2114,70,40,90
2115,75,60,80
2116,85,70,90
2117,85,75,90
2118,90,80,100
2119,70,50,80
2120,70,55,80
2121,65,30,80
2122,85,75,90
2123,70,75,80
2124,85,60,75
2125,80,90,85
2126,70,60,80
2127,85,60,90
2128,70,60,50
2129,80,60,90
2130,85,90,95
2131,70,60,80
2132,85,20,92
2133,70,20,80
2134,70,85,60
2135,85,70,90
2136,85,90,70
2137,90,85,92
2138,75,40,60
2139,80,50,90
2140,85,70,80
2141,75,50,85
2142,80,70,90
2143,70,60,80
2144,85,70,90
2145,75,60,80
2146,75,60,85
2147,75,80,85
2148,70,80,60
2149,90,95,85
2150,80,70,85
2151,80,70,90
2152,85,70,60
2153,65,40,60
2154,85,80,90
2155,85,90,80
2156,85,75,90
2157,70,85,60
2158,95,90,90
2159,75,60,85
2160,85,90,95
2161,85,90,95
2162,70,60,75
2163,85,90,95
2164,80,85,90
2165,75,50,80
2166,70,60,80
2167,70,50,80
2168,85,70,90
2169,85,60,70
2170,85,70,90
2171,75,50,80
2172,80,70,90
2173,85,70,90
2174,65,40,55
2175,70,60,85
2176,65,70,80
2177,70,60,75
2178,90,85,92
2179,90,70,95
2180,70,20,80
2181,70,50,85
2182,85,75,90
2183,75,80,90
2184,70,40,60
2185,75,50,85
2186,85,70,90
2187,75,50,80
2188,85,90,95
2189,85,70,90
2190,85,60,90
2191,75,60,85
2192,70,60,80
2193,65,75,80
2194,65,75,80
2195,70,60,80
2196,75,50,85
2197,85,80,90
2198,85,50,90
2199,85,70,90
2200,85,60,92
2201,80,60,85
2202,80,70,85
2203,75,70,80
2204,60,40,50
2205,90,85,95
2206,80,70,85
2207,80,65,90
2208,85,70,90
2209,70,60,50
2210,65,80,90
2211,75,60,80
2212,72,56,82
2213,70,40,80
2214,70,50,90
2215,75,60,80
2216,70,85,60
2217,75,60,85
2218,85,50,95
2219,80,60,90
2220,80,60,85
2221,75,60,80
2222,85,90,95
2223,75,60,80
2224,70,50,60
2225,90,70,95
2226,70,80,60
2227,85,70,90
2228,85,70,90
2229,70,60,75
2230,75,80,85
2231,85,75,90
2232,85,70,90
2233,75,60,40
2234,85,70,90
2235,80,60,90
2236,80,70,90
2237,70,50,80
2238,85,70,90
2239,75,60,80
2240,85,75,90
2241,90,80,85
2242,70,50,80
2243,70,50,85
2244,75,60,85
2245,85,70,90
2246,70,60,80
2247,80,70,90
2248,70,60,80
2249,85,70,90
2250,85,75,90
2251,75,20,90
2252,85,70,90
2253,85,70,90
2254,75,60,90
2255,70,80,90
2256,80,65,90
2257,90,80,85
2258,75,40,80
2259,80,50,90
2260,90,95,85
2261,80,70,90
2262,85,70,90
2263,70,45,65
2264,60,40,20
2265,85,70,90
2266,70,60,80
2267,70,50,80
2268,70,60,80
2269,70,60,90
2270,85,70,90
2271,85,70,90
2272,80,70,60
2273,85,70,90
2274,75,60,85
2275,85,60,90
2276,85,70,80
2277,70,40,60
2278,70,60,80
2279,85,70,90
2280,70,60,80
2281,60,40,80
2282,75,60,85
2283,65,40,80
2284,80,70,90
2285,85,70,60
2286,65,45,80
2287,90,85,95
2288,75,80,85
2289,70,60,80
2290,80,70,85
2291,80,60,90
2292,85,75,95
2293,70,80,90
2294,85,60,90
2295,75,60,80
2296,75,50,85
2297,85,75,90
2298,85,80,90
2299,80,70,90
2300,70,65,75
2301,85,50,90
2302,70,80,60
2303,70,50,80
2304,75,40,90
2305,90,80,85
2306,90,85,80
2307,85,70,90
2308,75,50,60
2309,75,60,80
2310,85,70,95
2311,85,70,90
2312,70,80,90
2313,75,40,85
2314,65,50,80
2315,65,40,80
2316,85,70,90
2317,85,80,90
2318,85,90,80
2319,85,75,90
2320,75,60,90
2321,85,90,75
2322,85,75,90
2323,70,80,90
2324,80,60,75
2325,70,80,90
2326,75,80,90
2327,75,50,80
2328,85,80,90
2329,70,60,80
2330,80,70,85
2331,90,75,85
2332,85,70,90
2333,85,60,90
2334,85,70,80
2335,90,80,95
2336,78,62,84
2337,70,60,80
2338,75,50,80
2339,75,60,85
2340,80,70,85
2341,75,50,80
2342,65,70,80
2343,85,80,90
2344,80,75,90
2345,70,30,90
2346,70,85,60
2347,80,90,70
2348,70,60,80
2349,85,70,90
2350,75,60,85
2351,75,60,85
2352,85,70,90
2353,80,75,85
2354,70,50,75
2355,85,70,90
2356,85,70,80
2357,75,60,90
2358,90,85,95
2359,85,70,90
2360,75,60,85
2361,70,60,80
2362,60,30,70
2363,70,60,50
2364,60,40,70
2365,85,70,90
2366,75,60,85
2367,85,75,90
2368,75,60,85
2369,85,70,90
2370,85,70,90
2371,85,80,90
2372,75,60,80
2373,70,60,75
2374,85,90,95
2375,70,50,85
2376,75,60,85
2377,85,60,75
2378,75,80,70
2379,85,70,90
2380,70,50,80
2381,90,75,70
2382,75,60,85
2383,70,50,80
2384,80,60,90
2385,70,20,60
2386,85,70,90
2387,90,95,85
2388,85,40,70
2389,70,80,90
2390,85,70,90
2391,70,50,30
2392,85,75,90
2393,90,80,85
2394,70,75,85
2395,85,75,90
2396,85,75,90
2397,82,65,75
2398,70,60,80
2399,85,70,90
2400,60,30,75
2401,75,40,60
2402,85,70,90
2403,85,70,90
2404,70,40,85
2405,70,50,80
2406,80,60,75
2407,85,40,95
2408,90,60,80
2409,85,70,90
2410,90,85,95
2411,85,70,90
2412,75,80,85
2413,85,70,90
2414,75,20,90
2415,75,60,70
2416,85,70,90
2417,85,70,60
2418,75,20,90
2419,85,75,90
2420,85,60,95
2421,70,60,80
2422,75,60,80
2423,85,70,90
2424,80,70,90
2425,75,80,70
2426,70,80,90
2427,90,80,90
2428,79,71,83
2429,85,70,90
2430,70,40,60
2431,75,50,80
2432,90,85,95
2433,60,50,70
2434,90,95,85
2435,70,50,80
2436,85,70,90
2437,85,90,95
2438,75,80,85
2439,70,50,80
2440,85,70,90
2441,85,60,90
2442,70,75,80
2443,70,60,75
2444,90,30,95
2445,75,50,85
2446,75,60,80
2447,85,70,90
2448,60,40,80
2449,85,70,90
2450,70,60,80
2451,70,40,60
2452,70,60,80
2453,85,70,90
2454,85,80,90
2455,85,75,90
2456,85,70,90
2457,85,70,60
2458,85,70,90
2459,85,60,90
2460,70,80,90
2461,70,80,85
2462,85,80,90
2463,75,60,80
2464,75,60,80
2465,85,90,95
2466,70,50,85
2467,70,40,80
2468,85,90,85
2469,90,70,80
2470,85,75,90
2471,80,60,90
2472,65,75,80
2473,85,90,95
2474,60,30,75
2475,60,40,70
2476,75,70,80
2477,75,60,85
2478,70,50,80
2479,75,40,85
2480,75,80,70
2481,75,60,85
2482,80,70,90
2483,75,65,80
2484,70,60,80
2485,85,75,90
2486,65,60,75
2487,70,60,80
2488,72,60,80
2489,75,60,70
2490,65,30,85
2491,85,60,90
2492,70,50,85
2493,60,75,50
2494,70,50,80
2495,90,70,100
2496,75,50,90
2497,40,60,80
2498,70,40,80
2499,60,40,70
2500,90,60,95
2501,65,30,90
2502,70,80,60
2503,75,80,85
2504,80,70,90
2505,90,60,100
2506,70,80,90
2507,85,70,90
2508,85,70,90
2509,90,80,95
2510,85,70,90
2511,85,70,90
2512,80,70,85
2513,90,60,85
2514,85,70,90
2515,75,85,90
2516,85,75,90
2517,75,60,90
2518,65,40,75
2519,70,60,80
2520,85,70,90
2521,70,80,85
2522,85,60,90
2523,70,40,85
2524,90,70,85
2525,80,60,85
2526,65,60,70
2527,80,85,90
2528,70,60,50
2529,30,45,60
2530,65,50,85
2531,75,50,80
2532,70,50,85
2533,85,75,90
2534,85,70,90
2535,85,70,90
2536,75,60,80
2537,85,90,75
2538,90,80,95
2539,70,20,90
2540,70,40,85
2541,60,70,80
2542,80,85,90
2543,75,60,90
2544,70,20,90
2545,72,60,85
2546,85,90,80
2547,75,60,85
2548,85,70,90
2549,85,90,80
2550,90,95,100
2551,80,70,85
2552,90,70,80
2553,70,60,80
2554,85,90,95
2555,75,40,85
2556,70,80,60
2557,70,50,80
2558,75,45,80
2559,85,70,60
2560,85,90,95
2561,70,60,80
2562,85,80,90
2563,90,70,85
2564,70,40,85
2565,85,70,90
2566,85,70,90
2567,75,60,85
2568,85,70,90
2569,80,50,90
2570,85,90,75
2571,85,60,75
2572,85,80,90
2573,85,70,80
2574,75,65,85
2575,75,50,90
2576,85,90,95
2577,90,85,95
2578,60,40,75
2579,65,40,75
2580,95,80,100
2581,85,90,87
2582,85,70,90
2583,70,60,80
2584,85,70,90
2585,75,50,80
2586,80,60,90
2587,80,90,85
2588,70,20,90
2589,70,60,80
2590,85,60,90
2591,85,70,90
2592,85,70,90
2593,85,40,90
2594,70,50,80
2595,75,60,85
2596,85,60,90
2597,85,70,90
2598,70,60,80
2599,70,60,80
2600,70,50,60
2601,80,70,90
2602,70,60,80
2603,85,75,90
2604,85,65,90
2605,80,70,90
2606,75,60,80
2607,70,40,60
2608,85,70,90
2609,60,45,75
2610,65,20,80
2611,60,40,70
2612,85,60,75
2613,75,50,85
2614,60,40,75
2615,75,80,85
2616,70,85,75
2617,90,60,95
2618,70,80,90
2619,85,70,90
2620,75,60,90
2621,80,70,90
2622,85,90,80
2623,60,50,70
2624,85,70,90
2625,80,60,90
2626,70,40,85
2627,75,50,80
2628,90,85,95
2629,75,70,80
2630,70,80,65
2631,85,70,90
2632,75,85,90
2633,70,60,50
2634,75,80,85
2635,85,70,90
2636,85,70,90
2637,70,85,55
2638,70,60,80
2639,85,70,90
2640,85,70,60
2641,85,70,90
2642,85,75,90
2643,85,70,90
2644,75,60,80
2645,85,70,90
2646,60,40,75
2647,90,70,85
2648,85,75,90
2649,75,60,80
2650,75,50,90
2651,90,85,70
2652,85,70,90
2653,75,50,90
2654,75,60,85
2655,75,60,85
2656,70,80,90
2657,85,70,90
2658,80,50,90
2659,85,90,92
2660,85,75,70
2661,80,70,90
2662,70,50,80
2663,85,60,90
2664,75,80,70
2665,85,70,90
2666,75,60,85
2667,85,70,90
2668,85,90,80
2669,90,80,95
2670,82,75,65
2671,70,80,85
2672,85,70,90
2673,75,60,80
2674,85,90,80
2675,85,80,90
2676,70,60,80
2677,60,40,80
2678,70,80,85
2679,85,70,60
2680,60,20,75
2681,75,40,80
2682,70,60,55
2683,70,50,80
2684,70,80,85
2685,75,60,85
2686,75,50,80
2687,85,90,95
2688,85,70,90
2689,75,60,85
2690,80,70,60
2691,85,70,90
2692,85,90,80
2693,70,40,85
2694,85,75,90
2695,75,80,70
2696,75,80,90
2697,75,60,85
2698,75,85,60
2699,75,60,90
2700,85,70,90
2701,90,85,95
2702,85,60,90
2703,85,70,90
2704,75,40,85
2705,85,70,90
2706,85,70,90
2707,85,70,90
2708,75,60,80
2709,85,60,75
2710,75,40,90
2711,70,80,90
2712,85,60,90
2713,70,60,75
2714,85,70,90
2715,85,70,90
2716,75,60,80
2717,70,60,80
2718,75,40,80
2719,85,70,90
2720,90,95,95
2721,85,70,90
2722,85,50,90
2723,75,60,85
2724,85,75,90
2725,75,85,90
2726,75,50,85
2727,85,75,60
2728,80,60,90
2729,70,60,90
2730,75,80,60
2731,85,70,90
2732,85,75,90
2733,75,60,85
2734,70,40,80
2735,85,70,90
2736,80,70,90
2737,65,60,70
2738,80,10,95
2739,85,70,90
2740,80,70,90
2741,75,85,65
2742,80,65,90
2743,75,60,80
2744,75,60,80
2745,70,50,80
2746,75,60,85
2747,90,75,85
2748,85,70,90
2749,75,60,40
2750,85,70,90
2751,70,40,60
2752,75,65,80
2753,60,75,80
2754,70,80,60
2755,85,90,75
2756,85,70,90
2757,65,70,60
2758,80,60,90
2759,85,75,90
2760,70,60,80
2761,70,60,80
2762,85,70,90
2763,70,60,80
2764,85,75,90
2765,70,50,85
2766,70,50,80
2767,85,60,75
2768,70,50,80
2769,85,70,90
2770,70,60,80
2771,70,30,75
2772,85,80,70
2773,70,60,80
2774,90,85,95
2775,75,45,85
2776,80,50,70
2777,85,60,70
2778,65,40,80
2779,70,80,60
2780,70,80,90
2781,75,80,90
2782,75,50,85
2783,65,50,75
2784,70,50,80
2785,75,85,90
2786,85,70,90
2787,80,50,90
2788,85,70,90
2789,70,80,90
2790,75,60,90
2791,60,40,70
2792,85,70,90
2793,85,40,70
2794,70,20,85
2795,85,75,95
2796,60,40,80
2797,70,60,75
2798,85,70,90
2799,90,85,80
2800,85,70,90
2801,60,75,50
2802,85,70,95
2803,90,40,95
2804,60,40,75
2805,85,90,92
2806,60,45,70
2807,85,70,90
2808,75,50,90
2809,70,50,90
2810,70,50,80
2811,90,80,95
2812,65,45,70
2813,85,60,90
2814,70,50,85
2815,80,60,90
2816,70,40,80
2817,75,50,90
2818,85,80,90
2819,80,90,85
2820,85,75,90
2821,80,70,90
2822,80,75,90
2823,85,75,90
2824,80,60,90
2825,60,75,80
2826,70,60,80
2827,85,75,90
2828,70,50,80
2829,85,70,90
2830,80,70,90
2831,95,60,85
2832,85,60,90
2833,85,70,90
2834,80,75,82
2835,65,40,75
2836,70,50,80
2837,90,75,85
2838,75,50,85
2839,85,50,100
2840,85,10,90
2841,70,50,60
2842,90,85,95
2843,83,75,88
2844,80,70,65
2845,75,50,90
2846,85,70,80
2847,90,80,95
2848,85,70,90
2849,65,70,75
2850,65,72,80
2851,70,60,75
2852,70,30,80
2853,70,60,80
2854,75,60,90
2855,75,50,80
2856,85,90,80
2857,85,90,95
2858,75,65,85
2859,85,75,90
2860,70,60,80
2861,85,90,95
2862,75,60,80
2863,85,70,90
2864,70,60,50
2865,85,90,80
2866,70,40,60
2867,90,80,95
2868,85,75,90
2869,85,90,75
2870,85,60,90
2871,70,60,80
2872,85,80,90
2873,90,70,95
2874,85,70,90
2875,85,70,90
2876,60,75,85
2877,80,90,85
2878,85,60,90
2879,85,70,90
2880,85,50,90
2881,65,75,80
2882,60,40,70
2883,85,70,90
2884,85,70,90
2885,85,70,80
2886,75,60,85
2887,85,70,90
2888,70,80,90
2889,75,80,70
2890,85,70,90
2891,85,75,90
2892,80,50,70
2893,70,80,60
2894,90,85,95
2895,75,80,60
2896,80,70,85
2897,85,80,90
2898,85,75,90
2899,85,90,95
2900,85,80,90
2901,70,75,85
2902,60,70,80
2903,70,45,80
2904,65,50,75
2905,85,90,80
2906,85,70,90
2907,85,70,90
2908,70,60,80
2909,85,75,90
2910,70,60,75
2911,85,40,70
2912,75,40,85
2913,75,50,80
2914,60,40,75
2915,92,85,88
2916,75,60,85
2917,85,75,90
2918,85,70,90
2919,75,80,85
2920,85,70,90
2921,85,80,95
2922,75,50,90
2923,85,70,95
2924,85,60,90
2925,85,60,90
2926,85,70,90
2927,85,70,90
2928,85,75,90
2929,70,60,80
2930,70,60,80
2931,50,60,70
2932,75,80,90
2933,75,60,85
2934,70,60,80
2935,70,50,80
2936,70,50,80
2937,85,70,80
2938,80,75,85
2939,85,80,90
2940,85,70,90
2941,80,60,90
2942,85,70,90
2943,85,70,90
2944,75,40,90
2945,85,80,90
2946,85,70,90
2947,70,50,80
2948,85,90,80
2949,70,80,60
2950,75,60,80
2951,85,70,90
2952,85,75,90
2953,85,70,90
2954,85,70,90
2955,85,90,80
2956,85,70,90
2957,70,60,80
2958,75,60,85
2959,75,60,80
2960,85,70,90
2961,90,85,95
2962,85,90,75
2963,85,90,80
2964,80,70,90
2965,85,80,90
2966,70,40,80
2967,75,60,85
2968,65,70,75
2969,70,50,85
2970,85,70,90
2971,70,60,80
2972,75,60,80
2973,70,50,85
2974,75,90,85
2975,60,45,80
2976,90,80,95
2977,70,60,80
2978,75,85,90
2979,60,40,70
2980,85,70,90
2981,85,70,90
2982,85,70,90
2983,85,80,70
2984,75,60,85
2985,65,70,80
2986,85,70,90
2987,80,60,90
2988,90,80,85
2989,85,90,80
2990,90,85,95
2991,85,90,95
2992,85,70,75
2993,85,75,90
2994,85,70,95
2995,85,70,90
2996,60,75,55
2997,85,60,90
2998,75,60,80
2999,85,70,90
3000,85,70,90
3001,75,40,85
3002,85,80,90
3003,70,60,80
3004,70,50,60
3005,70,60,80
3006,70,80,85
3007,70,40,60
3008,85,70,90
3009,70,50,60
3010,70,60,80
3011,50,20,75
3012,75,60,80
3013,85,75,90
3014,70,80,60
3015,85,70,90
3016,70,50,80
3017,60,20,70
3018,75,60,85
3019,85,70,90
3020,75,60,85
3021,70,80,85
3022,75,40,90
3023,85,80,90
3024,80,70,90
3025,85,70,90
3026,75,85,60
3027,80,60,90
3028,85,60,90
3029,70,20,80
3030,85,70,90
3031,85,70,90
3032,70,50,90
3033,80,60,90
3034,90,95,85
3035,70,40,85
3036,75,60,85
3037,85,75,90
3038,85,70,90
3039,75,60,85
3040,80,85,90
3041,85,90,80
3042,75,60,85
3043,85,70,90
3044,60,40,70
3045,85,60,90
3046,85,70,90
3047,85,90,80
3048,85,70,90
3049,90,85,95
3050,85,90,75
3051,90,85,80
3052,75,60,85
3053,70,60,80
3054,85,70,90
3055,70,60,40
3056,90,85,95
3057,75,50,85
3058,85,80,90
3059,85,75,90
3060,75,50,85
3061,75,40,90
3062,85,75,90
3063,70,60,75
3064,60,75,80
3065,75,60,85
3066,85,90,95
3067,85,90,95
3068,70,60,75
3069,75,60,85
3070,85,60,90
3071,75,50,80
3072,65,75,50
3073,83,75,65
3074,85,90,75
3075,40,20,60
3076,75,60,85
3077,85,70,90
3078,85,90,75
3079,70,60,80
3080,75,80,85
3081,70,60,80
3082,75,50,75
3083,75,60,85
3084,85,70,90
3085,85,70,90
3086,85,70,90
3087,70,50,80
3088,40,60,75
3089,90,80,95
3090,85,40,90
3091,85,70,90
3092,75,60,85
3093,85,70,90
3094,75,60,85
3095,70,50,80
3096,70,60,80
3097,20,30,5
3098,90,70,100
3099,75,20,80
3100,70,30,80
3101,85,70,90
3102,75,20,90
3103,85,75,80
3104,85,70,90
3105,70,80,60
3106,75,50,90
3107,90,85,95
3108,85,70,90
3109,85,70,90
3110,75,80,60
3111,70,50,80
3112,60,40,75
3113,70,60,80
3114,80,40,60
3115,75,85,70
3116,85,90,95
3117,70,40,85
3118,75,40,90
3119,60,50,70
3120,90,85,95
3121,85,70,95
3122,90,95,100
3123,70,60,80
3124,75,60,85
3125,70,60,85
3126,75,60,80
3127,70,60,80
3128,75,85,90
3129,60,40,75
3130,85,70,90
3131,85,75,90
3132,80,70,90
3133,60,40,75
3134,90,70,85
3135,60,20,80
3136,70,60,75
3137,75,60,80
3138,85,90,80
3139,90,75,95
3140,70,60,80
3141,75,60,85
3142,85,70,60
3143,70,60,80
3144,85,75,90
3145,80,70,90
3146,75,60,80
3147,70,45,60
3148,85,75,70
3149,75,60,85
3150,75,60,80
3151,85,70,90
3152,80,70,90
3153,75,85,90
3154,85,70,90
3155,90,70,85
3156,85,70,90
3157,85,75,90
3158,90,70,95
3159,75,40,90
3160,70,60,85
3161,80,70,85
3162,70,60,80
3163,70,60,85
3164,80,85,90
3165,70,40,85
3166,85,60,90
3167,75,60,80
3168,90,80,95
3169,65,40,70
3170,85,70,90
3171,85,80,90
3172,80,70,90
3173,75,80,85
3174,85,70,90
3175,85,70,95
3176,90,80,85
3177,85,80,90
3178,90,60,80
3179,85,70,90
3180,90,85,90
3181,85,70,90
3182,70,50,80
3183,85,70,90
3184,85,80,95
3185,90,85,95
3186,90,85,95
3187,70,60,80
3188,75,70,80
3189,85,75,90
3190,75,65,90
3191,85,70,95
3192,65,70,80
3193,75,80,85
3194,70,60,80
3195,85,80,90
3196,70,60,80
3197,65,70,75
3198,85,70,90
3199,85,60,90
3200,85,72,90
3201,70,80,90
3202,90,85,95
3203,85,75,90
3204,70,40,50
3205,85,90,95
3206,80,40,90
3207,90,60,80
3208,85,80,90
3209,75,80,90
3210,65,40,75
3211,90,85,95
