,MarianMT,Unicamp_T5,NLLB_1.3b
1660,75,60,85
1661,75,90,85
1662,80,70,90
1663,85,80,90
1664,75,70,80
1665,70,20,85
1666,85,70,90
1667,85,70,90
1668,85,70,90
1669,85,70,90
1670,70,50,60
1671,85,90,80
1672,75,50,80
1673,75,80,70
1674,75,50,85
1675,70,50,80
1676,70,85,90
1677,65,70,80
1678,70,80,85
1679,72,65,80
1680,85,70,90
1681,65,40,75
1682,75,60,85
1683,85,70,90
1684,85,70,90
1685,75,60,90
1686,85,80,90
1687,75,25,90
1688,75,80,85
1689,85,75,90
1690,70,60,80
1691,70,80,60
1692,85,90,80
1693,70,60,80
1694,70,80,60
1695,70,50,80
1696,85,80,90
1697,70,85,60
1698,85,90,95
1699,85,75,90
1700,85,90,80
1701,85,70,90
1702,85,70,90
1703,70,40,85
1704,85,75,90
1705,85,70,95
1706,75,80,90
1707,70,85,90
1708,85,70,75
1709,85,75,90
1710,70,40,80
1711,85,50,90
1712,85,90,75
1713,90,70,95
1714,85,70,90
1715,70,85,90
1716,80,85,75
1717,70,40,80
1718,70,50,80
1719,85,75,90
1720,85,90,80
1721,85,80,90
1722,70,80,90
1723,70,50,80
1724,85,70,90
1725,75,80,70
1726,70,60,80
1727,75,80,90
1728,75,60,85
1729,85,75,90
1730,85,75,90
1731,90,70,85
1732,80,75,90
1733,70,50,80
1734,70,60,80
1735,85,50,90
1736,70,40,80
1737,70,80,60
1738,75,60,80
1739,75,80,90
1740,75,80,85
1741,72,60,87
1742,85,70,90
1743,85,90,80
1744,65,50,80
1745,75,80,85
1746,85,90,80
1747,85,90,80
1748,60,40,50
1749,70,50,80
1750,75,60,85
1751,70,30,80
1752,75,60,85
1753,85,70,90
1754,60,75,65
1755,85,70,90
1756,85,90,95
1757,65,40,75
1758,90,85,95
1759,75,60,85
1760,85,70,90
1761,85,70,90
1762,85,75,90
1763,85,70,90
1764,85,90,75
1765,50,60,70
1766,70,50,80
1767,85,70,90
1768,85,90,80
1769,75,80,90
1770,85,75,90
1771,75,60,80
1772,75,85,90
1773,85,90,95
1774,75,80,60
1775,85,70,90
1776,60,40,70
1777,75,60,85
1778,85,70,90
1779,85,70,90
1780,70,50,80
1781,85,70,90
1782,75,50,60
1783,70,40,20
1784,65,50,75
1785,75,90,85
1786,75,50,80
1787,85,70,90
1788,85,70,90
1789,85,70,90
1790,60,30,80
1791,85,70,90
1792,70,40,85
1793,60,65,80
1794,95,80,90
1795,85,60,90
1796,75,50,90
1797,85,70,90
1798,75,70,80
1799,85,60,92
1800,70,50,80
1801,85,75,90
1802,80,60,70
1803,70,20,60
1804,75,40,90
1805,85,90,95
1806,75,40,60
1807,85,70,90
1808,90,85,95
1809,75,60,85
1810,70,60,80
1811,75,80,60
1812,85,70,90
1813,85,75,90
1814,85,75,90
1815,60,20,75
1816,75,60,85
1817,75,50,80
1818,60,45,75
1819,85,60,90
1820,70,40,85
1821,85,90,90
1822,85,70,90
1823,85,80,90
1824,85,75,90
1825,85,90,80
1826,75,80,90
1827,90,95,85
1828,70,60,85
1829,75,80,90
1830,85,70,90
1831,75,50,85
1832,75,60,85
1833,75,60,85
1834,70,60,80
1835,75,80,90
1836,78,85,72
1837,85,70,90
1838,85,90,80
1839,85,70,90
1840,75,60,85
1841,85,60,90
1842,80,60,90
1843,85,40,75
1844,85,70,90
1845,85,75,90
1846,75,50,90
1847,90,80,95
1848,75,60,90
1849,70,80,60
1850,85,70,80
1851,85,70,90
1852,85,70,90
1853,85,70,90
1854,85,70,90
1855,70,85,60
1856,65,70,80
1857,85,70,90
1858,85,70,90
1859,85,70,90
1860,85,90,80
1861,85,90,95
1862,75,80,90
1863,65,40,80
1864,80,75,85
1865,75,60,80
1866,80,60,90
1867,85,60,90
1868,85,70,90
1869,65,70,80
1870,85,80,90
1871,70,50,80
1872,85,70,90
1873,85,70,90
1874,85,75,90
1875,85,90,80
1876,75,60,80
1877,65,75,85
1878,85,60,90
1879,85,75,90
1880,85,50,90
1881,75,50,60
1882,90,80,85
1883,75,80,65
1884,85,80,90
1885,85,70,90
1886,85,75,90
1887,85,70,90
1888,75,60,85
1889,70,60,75
1890,70,60,80
1891,70,40,85
1892,85,30,90
1893,90,60,95
1894,75,60,50
1895,75,60,85
1896,90,85,90
1897,85,75,95
1898,85,70,90
1899,60,75,70
1900,70,85,90
1901,90,70,85
1902,70,60,75
1903,85,90,80
1904,85,90,75
1905,90,85,95
1906,85,90,75
1907,85,90,95
1908,85,70,90
1909,65,75,40
1910,75,60,80
1911,70,65,80
1912,75,50,85
1913,75,80,85
1914,70,60,80
1915,90,85,80
1916,85,70,90
1917,85,70,90
1918,70,50,80
1919,85,70,90
1920,85,70,90
1921,70,80,60
1922,70,50,80
1923,85,70,90
1924,70,50,60
1925,85,70,90
1926,75,65,80
1927,85,80,90
1928,85,75,90
1929,85,40,90
1930,75,60,80
1931,85,75,90
1932,85,70,90
1933,85,70,90
1934,85,60,90
1935,85,60,95
1936,85,70,90
1937,85,80,90
1938,70,60,80
1939,90,85,80
1940,85,60,90
1941,85,70,90
1942,70,80,90
1943,85,70,90
1944,75,60,80
1945,85,70,90
1946,70,50,60
1947,85,70,90
1948,90,85,90
1949,85,75,90
1950,70,50,85
1951,70,50,80
1952,75,60,90
1953,85,90,95
1954,80,65,90
1955,70,60,80
1956,60,20,80
1957,60,40,85
1958,80,70,85
1959,70,60,80
1960,85,80,90
1961,60,40,70
1962,85,70,90
1963,75,60,80
1964,85,70,90
1965,70,60,80
1966,60,50,70
1967,70,60,80
1968,85,70,90
1969,70,40,60
1970,70,40,60
1971,90,95,80
1972,75,60,85
1973,85,70,90
1974,75,60,85
1975,80,75,90
1976,75,50,90
1977,70,45,80
1978,60,20,75
1979,70,50,80
1980,70,60,80
1981,70,50,80
1982,85,70,90
1983,70,50,90
1984,70,60,80
1985,75,20,90
1986,75,60,85
1987,85,70,90
1988,65,50,85
1989,90,80,95
1990,85,90,80
1991,85,90,80
1992,85,70,90
1993,75,80,70
1994,75,60,85
1995,85,70,90
1996,90,60,95
1997,85,75,90
1998,70,50,80
1999,75,50,80
2000,70,40,80
2001,85,90,80
2002,60,70,80
2003,65,45,50
2004,85,75,90
2005,85,90,80
2006,75,60,80
2007,85,60,90
2008,65,70,80
2009,85,70,90
2010,85,75,90
2011,70,85,60
2012,80,60,90
2013,70,60,80
2014,70,60,80
2015,70,60,80
2016,70,50,60
2017,85,90,95
2018,70,60,80
2019,85,40,90
2020,85,70,95
2021,85,70,95
2022,85,70,90
2023,75,50,80
2024,60,40,75
2025,70,50,85
2026,70,50,80
2027,75,60,85
2028,85,75,90
2029,70,65,80
2030,85,70,90
2031,75,60,85
2032,70,40,80
2033,75,85,90
2034,70,50,80
2035,70,60,80
2036,75,40,60
2037,85,40,70
2038,75,60,80
2039,70,50,60
2040,70,60,80
2041,90,95,85
2042,60,40,75
2043,75,60,80
2044,75,40,90
2045,60,50,70
2046,90,70,95
2047,85,70,90
2048,70,60,80
2049,85,75,90
2050,75,50,80
2051,85,80,90
2052,85,90,80
2053,85,70,90
2054,75,65,80
2055,85,75,90
2056,73,55,85
2057,65,45,75
2058,75,60,80
2059,85,70,90
2060,75,65,80
2061,85,70,90
2062,40,20,85
2063,90,70,100
2064,75,60,80
2065,90,85,95
2066,75,50,80
2067,90,85,80
2068,85,70,90
2069,85,90,95
2070,85,60,90
2071,85,60,95
2072,75,60,90
2073,85,70,90
2074,85,60,90
2075,70,40,60
2076,72,65,82
2077,80,65,90
2078,70,60,50
2079,70,50,80
2080,85,90,75
2081,85,60,90
2082,90,85,95
2083,90,85,95
2084,85,70,90
2085,85,60,90
2086,80,65,90
2087,85,90,95
2088,85,40,90
2089,85,40,90
2090,85,40,70
2091,65,70,80
2092,85,90,95
2093,85,70,90
2094,70,85,80
2095,85,70,90
2096,85,70,90
2097,70,60,80
2098,75,60,90
2099,70,50,80
2100,60,40,80
2101,85,70,90
2102,70,50,80
2103,70,60,80
2104,75,50,85
2105,75,50,85
2106,85,90,95
2107,85,70,90
2108,80,60,90
2109,70,50,80
2110,75,80,65
2111,60,40,70
2112,75,60,80
2113,80,60,90
2114,70,80,85
2115,85,70,90
2116,72,50,85
2117,80,60,75
2118,75,65,80
2119,75,80,70
2120,85,70,90
2121,85,90,80
2122,70,50,80
2123,86,74,92
2124,90,85,95
2125,85,70,90
2126,85,70,90
2127,70,80,85
2128,70,80,85
2129,75,60,85
2130,85,75,80
2131,85,70,90
2132,75,60,80
2133,75,60,85
2134,90,80,95
2135,65,50,70
2136,85,70,60
2137,85,75,90
2138,70,75,85
2139,85,50,70
2140,60,20,80
2141,70,60,80
2142,85,60,90
2143,70,60,75
2144,75,60,85
2145,85,70,80
2146,70,40,60
2147,60,45,75
2148,80,70,90
2149,85,70,90
2150,90,85,95
2151,80,90,85
2152,70,80,90
2153,75,80,85
2154,75,40,85
2155,75,60,85
2156,85,65,90
2157,85,75,90
2158,85,60,90
2159,85,95,75
2160,85,50,90
2161,75,30,60
2162,85,60,90
2163,85,80,90
2164,85,70,90
2165,75,60,85
2166,90,70,85
2167,75,65,85
2168,85,70,90
2169,75,85,80
2170,85,70,90
2171,85,70,90
2172,85,60,90
2173,70,60,75
2174,85,90,95
2175,85,60,95
2176,65,75,80
2177,70,75,85
2178,75,60,80
2179,75,40,90
2180,85,70,90
2181,70,60,80
2182,70,60,80
2183,85,90,80
2184,85,75,90
2185,85,70,90
2186,85,40,90
2187,85,70,90
2188,70,60,80
2189,75,50,85
2190,75,60,85
2191,90,85,95
2192,85,70,90
2193,85,75,90
2194,90,80,95
2195,85,70,65
2196,80,70,90
2197,85,70,90
2198,85,70,90
2199,75,80,90
2200,85,70,90
2201,70,50,90
2202,90,85,95
2203,70,80,65
2204,85,90,80
2205,70,40,90
2206,85,75,80
2207,75,50,60
2208,70,50,80
2209,80,50,90
2210,85,70,90
2211,85,70,90
2212,70,60,75
2213,80,70,90
2214,70,85,80
2215,70,60,80
2216,90,70,80
2217,85,70,80
2218,85,70,90
2219,85,80,90
2220,70,60,80
2221,70,60,80
2222,70,60,80
2223,75,60,80
2224,85,70,90
2225,90,85,80
2226,85,75,90
2227,70,60,50
2228,75,60,80
2229,90,80,95
2230,75,80,85
2231,85,75,90
2232,85,60,90
2233,90,85,90
2234,85,60,95
2235,85,70,90
2236,75,60,80
2237,85,70,90
2238,85,60,90
2239,75,60,40
2240,85,70,90
2241,75,50,80
2242,60,80,70
2243,85,75,90
2244,70,50,80
2245,75,85,90
2246,85,75,90
2247,85,75,90
2248,90,70,95
2249,85,70,90
2250,75,50,80
2251,75,60,80
2252,75,80,90
2253,85,90,95
2254,90,95,85
2255,70,50,80
2256,90,85,95
2257,85,70,90
2258,80,90,70
2259,70,40,60
2260,85,60,95
2261,70,30,60
2262,70,40,80
2263,85,70,90
2264,75,80,60
2265,65,40,85
2266,75,90,60
2267,75,60,85
2268,85,80,90
2269,85,70,90
2270,85,60,75
2271,85,80,90
2272,65,50,75
2273,70,50,80
2274,85,60,90
2275,85,70,90
2276,85,70,90
2277,75,50,85
2278,75,40,85
2279,85,75,90
2280,85,90,80
2281,75,60,85
2282,85,60,90
2283,85,90,80
2284,70,60,80
2285,70,85,80
2286,90,75,85
2287,90,80,95
2288,85,75,90
2289,85,60,90
2290,85,90,75
2291,70,60,80
2292,85,70,90
2293,80,0,90
2294,85,60,90
2295,85,90,95
2296,70,40,80
2297,90,85,85
2298,85,70,90
2299,75,40,85
2300,75,80,90
2301,85,90,80
2302,85,80,90
2303,70,20,90
2304,80,60,90
2305,75,50,90
2306,85,60,90
2307,75,60,85
2308,85,70,90
2309,60,20,80
2310,85,50,90
2311,60,50,75
2312,70,80,90
2313,85,75,95
2314,70,50,80
2315,90,80,95
2316,75,65,80
2317,75,60,85
2318,70,60,55
2319,90,70,95
2320,85,75,80
2321,80,60,90
2322,85,75,90
2323,85,70,80
2324,85,90,80
2325,65,60,70
2326,85,70,90
2327,90,85,80
2328,85,70,90
2329,75,85,80
2330,80,60,70
2331,70,50,85
2332,85,90,80
2333,80,70,85
2334,85,70,80
2335,85,70,90
2336,90,60,85
2337,85,70,90
2338,75,60,80
2339,75,60,40
2340,70,80,60
2341,75,50,85
2342,85,70,90
2343,70,50,85
2344,70,50,85
2345,85,70,90
2346,75,50,80
2347,85,80,90
2348,75,60,85
2349,85,70,90
2350,90,95,100
2351,75,60,90
2352,85,75,90
2353,85,90,80
2354,70,80,85
2355,75,60,85
2356,70,60,80
2357,65,45,70
2358,85,70,90
2359,70,85,75
2360,85,70,80
2361,85,70,90
2362,90,70,85
2363,75,60,85
2364,75,50,90
2365,85,70,90
2366,85,70,90
2367,70,60,75
2368,82,76,60
2369,75,60,85
2370,75,80,90
2371,85,75,90
2372,85,70,90
2373,85,70,80
2374,75,60,85
2375,85,80,90
2376,70,60,80
2377,70,60,85
2378,85,90,95
2379,85,80,90
2380,70,60,80
2381,85,80,90
2382,85,90,75
2383,75,50,60
2384,85,90,75
2385,85,70,90
2386,90,70,95
2387,65,70,80
2388,85,70,90
2389,85,70,90
2390,80,70,90
2391,85,70,90
2392,80,85,75
2393,75,80,85
2394,80,70,90
2395,70,60,80
2396,75,60,90
2397,85,90,95
2398,70,60,80
2399,85,70,90
2400,70,50,85
2401,85,90,75
2402,85,90,80
2403,85,90,90
2404,75,60,85
2405,70,60,85
2406,85,70,90
2407,50,30,70
2408,85,70,90
2409,75,40,90
2410,80,70,90
2411,75,80,70
2412,75,60,85
2413,85,70,90
2414,80,70,90
2415,80,90,95
2416,65,30,80
2417,90,70,95
2418,85,70,90
2419,80,70,90
2420,80,60,75
2421,70,80,90
2422,85,80,90
2423,85,75,90
2424,75,80,90
2425,70,60,80
2426,85,70,90
2427,70,50,80
2428,85,70,90
2429,60,40,70
2430,85,90,80
2431,85,75,90
2432,70,40,85
2433,70,50,80
2434,85,70,90
2435,70,50,80
2436,85,60,75
2437,85,70,90
2438,75,50,60
2439,85,70,90
2440,75,60,85
2441,75,60,85
2442,75,60,80
2443,85,70,90
2444,75,85,90
2445,85,70,90
2446,75,50,90
2447,85,90,80
2448,85,75,90
2449,90,70,80
2450,85,70,90
2451,75,50,65
2452,85,70,90
2453,70,30,85
2454,85,80,90
2455,85,75,90
2456,75,60,85
2457,85,40,95
2458,70,50,80
2459,70,50,85
2460,85,75,90
2461,80,70,85
2462,85,90,95
2463,90,95,85
2464,50,60,40
2465,88,85,82
2466,75,40,85
2467,90,80,90
2468,85,90,95
2469,75,60,85
2470,75,80,85
2471,70,55,85
2472,85,70,90
2473,85,80,90
2474,80,70,90
2475,75,50,60
2476,75,20,90
2477,90,85,80
2478,70,40,85
2479,85,70,90
2480,70,60,80
2481,75,60,90
2482,85,75,80
2483,85,75,90
2484,70,50,85
2485,75,90,80
2486,85,80,75
2487,65,40,80
2488,75,80,90
2489,85,75,90
2490,85,70,90
2491,70,40,80
2492,90,80,95
2493,75,60,80
2494,85,70,90
2495,70,40,50
2496,85,75,80
2497,85,70,60
2498,70,60,80
2499,85,70,90
2500,85,70,90
2501,70,50,80
2502,85,70,80
2503,75,60,80
2504,80,60,90
2505,85,70,90
2506,75,80,70
2507,85,60,90
2508,85,70,90
2509,50,70,20
2510,80,70,90
2511,90,75,95
2512,75,60,85
2513,75,90,85
2514,88,82,92
2515,85,90,75
2516,80,85,90
2517,90,85,80
2518,85,70,90
2519,85,60,95
2520,85,90,95
2521,85,70,90
2522,90,85,100
2523,75,85,90
2524,70,60,80
2525,75,80,90
2526,65,75,80
2527,70,60,50
2528,90,85,95
2529,70,45,90
2530,85,90,95
2531,70,80,90
2532,75,60,80
2533,75,60,80
2534,75,60,80
2535,85,75,90
2536,85,70,90
2537,65,50,70
2538,85,90,95
2539,85,70,90
2540,85,90,95
2541,70,60,80
2542,70,60,80
2543,70,60,80
2544,85,60,90
2545,70,60,80
2546,85,75,90
2547,90,80,95
2548,70,60,80
2549,85,70,90
2550,85,70,90
2551,85,70,90
2552,85,70,90
2553,75,80,90
2554,85,75,90
2555,85,75,90
2556,75,0,80
2557,85,70,90
2558,85,70,90
2559,85,70,90
2560,75,50,60
2561,75,50,80
2562,85,75,80
2563,70,50,85
2564,65,50,80
2565,70,45,60
2566,60,75,85
2567,70,40,80
2568,85,60,90
2569,80,70,90
2570,85,90,80
2571,85,70,90
2572,70,60,80
2573,85,80,90
2574,85,70,90
2575,85,90,80
2576,75,60,50
2577,75,80,90
2578,85,72,92
2579,85,90,80
2580,85,75,90
2581,70,40,80
2582,85,90,95
2583,75,60,90
2584,75,80,70
2585,85,65,75
2586,70,80,90
2587,85,75,90
2588,70,80,90
2589,70,60,80
2590,85,75,90
2591,70,45,80
2592,75,50,60
2593,90,75,95
2594,70,50,80
2595,85,60,80
2596,70,80,60
2597,85,70,90
2598,90,75,85
2599,70,55,60
2600,70,50,80
2601,85,70,90
2602,75,80,85
2603,85,80,90
2604,85,70,90
2605,85,70,90
2606,85,60,90
2607,80,70,90
2608,70,60,50
2609,70,50,80
2610,75,50,80
2611,85,75,90
2612,70,85,90
2613,85,70,60
2614,75,60,80
2615,90,80,95
2616,95,80,100
2617,85,80,90
2618,70,80,90
2619,80,90,85
2620,75,60,85
2621,85,60,90
2622,70,60,50
2623,70,60,80
2624,85,70,90
2625,88,92,85
2626,85,90,75
2627,75,60,80
2628,70,50,60
2629,85,75,90
2630,75,40,90
2631,85,70,90
2632,70,60,80
2633,70,50,85
2634,70,50,80
2635,75,60,80
2636,65,50,75
2637,85,70,90
2638,85,70,90
2639,60,40,70
2640,70,40,85
2641,75,85,90
2642,85,75,90
2643,85,70,60
2644,85,70,90
2645,85,90,95
2646,75,85,70
2647,85,70,60
2648,85,90,80
2649,70,20,65
2650,70,50,80
2651,85,75,90
2652,85,70,90
2653,85,75,90
2654,85,90,75
2655,70,20,60
2656,85,70,90
2657,70,40,85
2658,75,45,85
2659,85,70,90
2660,85,75,90
2661,85,75,90
2662,85,75,90
2663,85,70,90
2664,90,85,95
2665,80,60,90
2666,60,45,40
2667,75,60,85
2668,85,70,90
2669,75,80,85
2670,90,70,95
2671,70,55,80
2672,70,80,90
2673,85,60,90
2674,75,80,85
2675,85,75,90
2676,85,75,90
2677,90,80,95
2678,70,65,85
2679,70,60,80
2680,85,90,80
2681,85,70,90
2682,70,85,90
2683,75,60,80
2684,80,70,85
2685,85,75,90
2686,85,75,90
2687,55,40,70
2688,75,70,80
2689,85,80,90
2690,85,70,95
2691,70,40,85
2692,60,75,85
2693,85,70,90
2694,85,70,90
2695,75,60,85
2696,65,80,90
2697,90,75,100
2698,75,60,80
2699,80,70,90
2700,75,50,85
2701,75,60,85
2702,85,70,90
2703,85,90,80
2704,85,60,90
2705,85,70,60
2706,70,60,80
2707,85,90,80
2708,90,85,80
2709,65,40,75
2710,75,50,85
2711,85,75,90
2712,85,60,90
2713,60,40,80
2714,55,70,40
2715,82,70,90
2716,85,70,90
2717,85,70,60
2718,85,80,90
2719,80,70,90
2720,85,70,90
2721,85,70,90
2722,90,70,100
2723,85,75,90
2724,95,80,90
2725,85,80,90
2726,70,50,80
2727,85,70,90
2728,70,60,75
2729,85,90,95
2730,85,90,80
2731,85,70,90
2732,85,90,95
2733,85,70,90
2734,70,65,80
2735,75,80,85
2736,70,50,80
2737,65,75,45
2738,60,50,70
2739,75,80,85
2740,80,60,90
2741,85,70,90
2742,85,75,80
2743,85,70,90
2744,85,70,90
2745,65,40,80
2746,85,75,90
2747,85,70,90
2748,85,70,60
2749,82,88,75
2750,85,70,90
2751,70,50,85
2752,75,50,60
2753,87,82,90
2754,85,70,90
2755,70,60,80
2756,75,40,90
2757,90,75,95
2758,60,40,75
2759,75,60,85
2760,70,10,80
2761,85,70,90
2762,75,40,85
2763,70,80,60
2764,85,70,90
2765,75,60,85
2766,80,60,85
2767,85,70,90
2768,85,70,90
2769,70,80,60
2770,85,70,90
2771,90,85,95
2772,70,50,80
2773,60,40,75
2774,70,20,85
2775,70,60,80
2776,85,90,70
2777,75,60,85
2778,85,80,90
2779,55,60,70
2780,60,70,80
2781,70,45,80
2782,85,70,95
2783,90,95,100
2784,85,60,75
2785,85,60,95
2786,85,70,65
2787,70,40,90
2788,85,90,95
2789,75,50,85
2790,80,70,90
2791,85,75,90
2792,85,75,90
2793,85,80,70
2794,85,70,90
2795,75,15,85
2796,75,50,80
2797,70,60,80
2798,70,80,90
2799,85,90,95
2800,85,70,90
2801,70,60,80
2802,65,80,70
2803,70,85,75
2804,85,70,80
2805,85,70,80
2806,75,80,60
2807,75,80,90
2808,80,70,90
2809,85,60,90
2810,80,65,70
2811,80,50,90
2812,75,85,60
2813,75,60,85
2814,85,65,90
2815,70,60,80
2816,85,75,90
2817,60,50,70
2818,80,90,85
2819,85,70,90
2820,85,50,90
2821,85,70,90
2822,85,75,90
2823,85,70,90
2824,70,50,85
2825,85,70,95
2826,85,60,90
2827,85,60,90
2828,80,70,90
2829,85,70,90
2830,90,85,95
2831,70,30,90
2832,85,70,90
2833,85,70,90
2834,85,75,90
2835,85,75,90
2836,75,60,80
2837,85,75,90
2838,75,50,80
2839,70,60,80
2840,80,90,85
2841,85,75,90
2842,90,85,80
2843,70,60,80
2844,70,60,85
2845,80,70,90
2846,70,60,80
2847,70,80,90
2848,85,70,90
2849,75,40,85
2850,80,60,90
2851,75,60,85
2852,85,90,80
2853,75,40,85
2854,70,80,90
2855,85,70,95
2856,85,70,95
2857,70,40,85
2858,70,40,85
2859,80,50,90
2860,85,80,90
2861,85,75,60
2862,85,90,95
2863,85,90,80
2864,90,100,85
2865,85,90,95
2866,85,70,90
2867,65,20,80
2868,50,30,80
2869,70,60,80
2870,85,75,90
2871,85,70,95
2872,70,40,80
2873,85,70,90
2874,90,75,85
2875,90,80,85
2876,70,60,75
2877,85,70,55
2878,90,70,95
2879,75,50,90
2880,70,50,80
2881,85,70,90
2882,85,90,70
2883,70,50,85
2884,80,60,70
2885,75,60,85
2886,85,75,90
2887,82,70,88
2888,85,70,90
2889,85,80,90
2890,80,70,90
2891,75,50,65
2892,85,70,90
2893,85,60,90
2894,70,60,80
2895,65,80,85
2896,85,90,80
2897,65,70,45
2898,70,30,90
2899,65,70,80
2900,70,50,80
2901,70,60,80
2902,90,95,95
2903,90,85,95
2904,70,85,80
2905,85,70,90
2906,75,60,80
2907,82,75,90
2908,85,70,90
2909,70,60,80
2910,75,60,85
2911,90,70,85
2912,90,60,95
2913,70,20,85
2914,90,85,95
2915,85,75,90
2916,80,90,70
2917,85,65,90
2918,85,75,90
2919,75,80,85
2920,75,60,85
2921,70,60,80
2922,85,60,90
2923,85,90,80
2924,75,60,90
2925,85,70,90
2926,75,80,90
2927,75,50,90
2928,80,60,75
2929,70,40,60
2930,75,60,80
2931,70,60,80
2932,85,70,90
2933,75,60,85
2934,70,50,80
2935,85,70,80
2936,80,70,90
2937,75,80,90
2938,75,50,70
2939,75,40,90
2940,65,50,80
2941,75,60,70
2942,30,20,65
2943,85,70,90
2944,90,10,95
2945,85,70,90
2946,85,90,92
2947,70,85,90
2948,70,60,85
2949,70,50,80
2950,70,60,75
2951,85,90,80
2952,60,40,75
2953,85,80,90
2954,75,80,85
2955,75,60,85
2956,80,60,90
2957,85,75,90
2958,85,70,90
2959,85,70,90
2960,75,60,85
2961,75,60,90
2962,75,60,80
2963,75,60,80
2964,85,70,95
2965,85,70,90
2966,85,70,90
2967,70,40,60
2968,70,50,90
2969,60,40,80
2970,85,60,90
2971,85,70,90
2972,90,80,95
2973,85,70,90
2974,90,85,95
2975,85,75,90
2976,85,75,90
2977,85,70,90
2978,75,60,85
2979,70,50,80
2980,60,20,80
2981,80,90,70
2982,90,60,85
2983,90,85,95
2984,80,60,90
2985,85,90,95
2986,75,60,85
2987,85,80,95
2988,85,40,95
2989,85,70,90
2990,85,70,90
2991,75,60,80
2992,85,60,90
2993,85,80,90
2994,85,70,95
2995,75,50,90
2996,80,60,90
2997,85,70,90
2998,90,80,95
2999,70,50,80
3000,70,80,85
3001,85,70,90
3002,75,80,85
3003,85,80,90
3004,75,85,90
3005,85,60,90
3006,85,70,90
3007,85,60,90
3008,85,70,90
3009,85,70,90
3010,75,60,50
3011,75,60,85
3012,85,75,90
3013,85,70,90
3014,75,60,85
3015,85,70,90
3016,90,80,85
3017,80,60,90
3018,75,60,85
3019,70,80,90
3020,75,50,80
3021,75,80,90
3022,85,70,90
3023,65,70,80
3024,60,70,80
3025,75,80,85
3026,90,75,95
3027,80,70,90
3028,85,80,90
3029,75,80,85
3030,40,25,60
3031,20,10,65
3032,85,80,90
3033,85,70,80
3034,90,75,100
3035,85,70,90
3036,70,60,80
3037,85,40,95
3038,85,90,80
3039,70,60,80
3040,85,90,95
3041,85,70,90
3042,70,60,80
3043,85,90,80
3044,60,70,80
3045,85,70,90
3046,85,70,100
3047,85,75,90
3048,75,60,90
3049,75,80,85
3050,75,80,90
3051,70,60,80
3052,75,50,85
3053,75,70,80
3054,75,40,90
3055,85,90,75
3056,85,90,80
3057,85,60,90
3058,85,60,90
3059,85,70,90
3060,75,50,60
3061,70,60,80
3062,75,60,85
3063,75,60,80
3064,90,70,85
3065,85,80,90
3066,70,60,85
3067,90,70,80
3068,85,90,95
3069,70,80,60
3070,85,60,90
3071,85,60,90
3072,85,75,90
3073,75,50,80
3074,85,70,90
3075,85,70,90
3076,90,85,90
3077,70,60,80
3078,85,90,80
3079,80,60,90
3080,70,80,90
3081,85,60,92
3082,75,60,85
3083,80,60,90
3084,75,40,60
3085,85,70,90
3086,85,70,90
3087,80,65,90
3088,75,60,40
3089,85,75,90
3090,85,90,88
3091,90,80,95
3092,80,75,85
3093,85,75,90
3094,85,70,60
3095,85,70,90
3096,85,75,90
3097,80,60,90
3098,85,70,90
3099,85,70,90
3100,85,60,90
3101,85,70,90
3102,75,50,90
3103,85,70,80
3104,50,20,70
3105,75,60,85
3106,70,60,80
3107,75,40,90
3108,85,60,95
3109,75,40,90
3110,70,60,80
3111,85,70,90
3112,85,75,90
3113,60,40,80
3114,70,60,85
3115,75,60,85
3116,70,60,50
3117,75,80,70
3118,75,40,85
3119,70,60,80
3120,85,20,90
3121,85,70,90
3122,70,80,60
3123,70,60,80
3124,85,72,90
3125,65,70,80
3126,80,60,85
3127,75,50,80
3128,60,40,70
3129,90,85,95
3130,90,85,95
3131,65,40,55
3132,85,70,90
3133,85,75,90
3134,75,50,85
3135,60,50,40
3136,85,70,90
3137,90,85,95
3138,75,40,85
3139,75,80,85
3140,75,60,50
3141,85,90,95
3142,80,60,90
3143,90,75,95
3144,75,80,85
3145,70,60,40
3146,60,70,80
3147,75,60,85
3148,65,70,80
3149,60,70,80
3150,75,60,80
3151,60,70,50
3152,70,40,85
3153,85,80,90
3154,75,60,80
3155,85,60,75
3156,85,70,90
3157,85,70,90
3158,70,60,75
3159,75,80,60
3160,85,70,90
3161,85,70,75
3162,85,90,95
3163,85,75,90
3164,70,85,80
3165,85,90,70
3166,75,80,90
3167,85,50,90
3168,75,40,90
3169,85,60,90
3170,85,70,80
3171,85,80,90
3172,85,70,90
3173,70,60,55
3174,85,60,90
3175,85,70,90
3176,85,70,90
3177,85,70,90
3178,75,50,90
3179,90,85,80
3180,70,80,60
3181,75,50,60
3182,80,60,90
3183,85,65,90
3184,70,50,60
3185,85,75,90
3186,70,65,80
3187,75,60,40
3188,85,75,90
3189,80,60,90
3190,75,40,90
3191,90,85,95
3192,80,60,90
3193,85,70,90
3194,90,85,95
3195,75,20,85
3196,85,70,90
3197,85,75,90
3198,85,70,90
3199,85,70,90
3200,85,70,90
3201,85,70,75
3202,85,70,90
3203,85,80,90
3204,70,50,80
3205,70,80,90
3206,65,75,80
3207,90,85,95
3208,80,20,90
3209,75,80,60
3210,85,90,95
3211,85,70,90
