,MarianMT,Unicamp_T5,NLLB_1.3b
1660,75,80,85
1661,70,40,85
1662,75,65,80
1663,85,70,90
1664,85,70,90
1665,65,70,80
1666,85,70,90
1667,65,45,75
1668,75,50,90
1669,80,60,90
1670,75,80,70
1671,70,55,80
1672,70,60,80
1673,85,75,90
1674,75,60,85
1675,65,70,50
1676,85,60,90
1677,70,80,60
1678,90,70,85
1679,85,70,75
1680,70,60,70
1681,70,75,80
1682,75,80,90
1683,85,70,90
1684,85,75,90
1685,65,70,90
1686,85,70,90
1687,75,60,80
1688,70,60,80
1689,75,60,85
1690,85,70,90
1691,70,60,85
1692,60,70,50
1693,70,40,80
1694,80,60,90
1695,70,65,90
1696,70,60,80
1697,70,60,80
1698,85,70,90
1699,90,70,80
1700,75,60,90
1701,70,50,85
1702,85,70,75
1703,70,60,80
1704,70,40,90
1705,75,60,80
1706,85,75,90
1707,70,50,85
1708,83,75,90
1709,90,80,95
1710,85,90,95
1711,70,80,85
1712,85,60,90
1713,75,50,90
1714,75,80,85
1715,85,70,90
1716,65,70,80
1717,85,90,80
1718,70,75,80
1719,70,40,55
1720,60,20,75
1721,60,40,80
1722,85,50,90
1723,75,60,85
1724,85,90,80
1725,80,60,90
1726,75,60,85
1727,75,80,85
1728,85,70,90
1729,90,85,95
1730,90,80,95
1731,85,75,90
1732,75,60,80
1733,85,70,90
1734,75,60,85
1735,75,85,90
1736,65,50,80
1737,85,80,90
1738,85,70,90
1739,85,60,90
1740,70,50,80
1741,85,70,90
1742,65,80,75
1743,85,70,90
1744,80,70,85
1745,85,70,90
1746,85,90,80
1747,85,70,80
1748,60,40,75
1749,75,60,85
1750,60,70,50
1751,70,80,90
1752,70,65,80
1753,90,80,95
1754,75,60,85
1755,85,70,90
1756,70,50,80
1757,95,85,100
1758,85,90,95
1759,75,60,80
1760,85,70,60
1761,85,70,90
1762,85,60,90
1763,90,85,85
1764,80,90,85
1765,85,75,80
1766,85,70,90
1767,85,90,80
1768,70,60,80
1769,85,70,90
1770,80,70,90
1771,75,80,85
1772,80,70,90
1773,75,85,60
1774,70,50,85
1775,65,50,75
1776,85,90,70
1777,85,60,95
1778,80,60,90
1779,85,70,95
1780,80,50,70
1781,75,60,85
1782,75,60,85
1783,80,70,50
1784,85,70,90
1785,70,80,90
1786,85,70,80
1787,82,65,91
1788,90,75,95
1789,90,95,85
1790,85,70,90
1791,70,85,90
1792,85,40,90
1793,75,40,85
1794,85,90,80
1795,85,70,90
1796,65,40,75
1797,70,50,90
1798,85,60,90
1799,90,75,100
1800,70,60,80
1801,90,80,85
1802,85,40,70
1803,70,40,80
1804,80,75,85
1805,70,80,90
1806,70,50,85
1807,90,85,80
1808,85,75,60
1809,85,70,90
1810,75,80,85
1811,85,75,90
1812,85,90,88
1813,75,60,80
1814,85,70,90
1815,85,70,90
1816,70,85,50
1817,70,60,80
1818,70,20,80
1819,60,45,75
1820,70,50,80
1821,65,40,80
1822,85,70,90
1823,70,40,80
1824,85,70,90
1825,75,85,90
1826,70,40,60
1827,90,75,95
1828,85,70,90
1829,90,85,95
1830,75,50,75
1831,70,60,80
1832,65,70,80
1833,85,80,90
1834,85,90,80
1835,76,20,82
1836,85,90,80
1837,75,70,80
1838,80,50,90
1839,85,90,95
1840,75,50,90
1841,70,50,80
1842,75,60,85
1843,90,85,80
1844,85,90,95
1845,85,75,90
1846,85,70,90
1847,85,70,90
1848,60,40,80
1849,75,60,85
1850,75,60,85
1851,75,60,85
1852,85,90,95
1853,85,70,90
1854,90,95,85
1855,75,65,80
1856,80,70,90
1857,85,70,90
1858,85,90,95
1859,75,50,90
1860,85,70,90
1861,70,40,90
1862,75,50,85
1863,70,30,85
1864,85,70,80
1865,85,80,90
1866,90,75,80
1867,75,80,90
1868,85,70,90
1869,75,60,85
1870,85,70,90
1871,70,50,85
1872,75,60,90
1873,70,50,80
1874,85,75,90
1875,85,80,90
1876,85,70,90
1877,75,50,80
1878,85,75,90
1879,75,50,100
1880,85,70,90
1881,75,60,85
1882,80,60,100
1883,90,80,85
1884,85,70,90
1885,60,70,80
1886,85,60,75
1887,85,90,80
1888,85,75,90
1889,90,85,80
1890,85,70,90
1891,80,90,85
1892,85,90,80
1893,85,70,95
1894,60,70,80
1895,65,70,80
1896,85,70,90
1897,85,70,90
1898,85,80,90
1899,70,55,80
1900,70,60,80
1901,85,70,80
1902,85,70,90
1903,75,60,80
1904,85,70,60
1905,85,70,90
1906,85,80,90
1907,85,50,90
1908,80,60,90
1909,85,75,90
1910,70,50,80
1911,85,70,90
1912,80,85,70
1913,70,50,80
1914,85,90,80
1915,84,70,92
1916,85,75,60
1917,85,70,90
1918,80,60,90
1919,85,70,90
1920,85,40,90
1921,85,70,90
1922,75,60,85
1923,85,90,80
1924,85,70,90
1925,85,75,90
1926,90,85,95
1927,90,80,95
1928,75,60,85
1929,90,80,95
1930,85,90,80
1931,90,70,95
1932,85,70,90
1933,75,60,85
1934,85,70,90
1935,85,70,90
1936,70,45,85
1937,70,60,80
1938,70,60,50
1939,75,60,90
1940,65,40,80
1941,75,60,80
1942,85,60,90
1943,85,70,90
1944,82,65,90
1945,75,80,90
1946,70,80,60
1947,85,70,90
1948,85,90,75
1949,70,60,80
1950,70,60,80
1951,85,70,65
1952,65,40,80
1953,80,70,90
1954,80,70,85
1955,85,70,90
1956,85,75,90
1957,80,70,90
1958,80,65,85
1959,60,40,70
1960,85,75,90
1961,75,80,85
1962,85,70,90
1963,85,70,90
1964,70,45,80
1965,90,85,80
1966,90,75,80
1967,75,60,80
1968,90,75,80
1969,75,60,80
1970,85,70,90
1971,85,70,80
1972,50,30,60
1973,75,50,85
1974,85,75,90
1975,85,70,90
1976,75,60,80
1977,85,90,95
1978,70,40,85
1979,75,60,85
1980,60,40,70
1981,80,60,90
1982,75,60,80
1983,70,65,75
1984,85,80,90
1985,85,75,90
1986,70,85,60
1987,85,80,90
1988,85,60,90
1989,75,60,80
1990,80,70,90
1991,70,40,80
1992,70,60,75
1993,85,70,90
1994,85,70,90
1995,75,50,60
1996,70,80,90
1997,85,75,90
1998,80,50,90
1999,85,70,90
2000,85,70,90
2001,85,70,60
2002,70,65,80
2003,83,79,91
2004,90,85,80
2005,70,85,60
2006,85,70,90
2007,65,40,85
2008,75,60,80
2009,75,50,85
2010,75,50,80
2011,85,90,80
2012,75,60,85
2013,80,85,75
2014,80,90,85
2015,90,70,95
2016,80,70,90
2017,85,80,90
2018,70,80,60
2019,90,80,95
2020,70,60,85
2021,75,80,65
2022,70,60,75
2023,75,60,80
2024,65,70,80
2025,80,60,85
2026,70,50,80
2027,70,40,80
2028,90,85,80
2029,85,75,90
2030,85,90,80
2031,90,85,80
2032,85,60,95
2033,85,80,90
2034,80,70,90
2035,70,60,80
2036,85,70,90
2037,75,60,85
2038,75,60,90
2039,85,70,90
2040,95,90,100
2041,70,80,85
2042,65,30,80
2043,75,60,85
2044,85,90,80
2045,75,60,80
2046,60,75,50
2047,80,70,90
2048,85,75,90
2049,75,50,80
2050,90,85,95
2051,80,60,85
2052,70,40,85
2053,70,40,80
2054,85,70,90
2055,70,80,90
2056,90,80,85
2057,90,85,95
2058,85,50,95
2059,75,60,80
2060,75,80,70
2061,85,80,90
2062,82,70,90
2063,85,60,90
2064,85,90,80
2065,70,60,80
2066,85,70,90
2067,75,60,85
2068,70,60,50
2069,80,90,60
2070,70,60,80
2071,70,60,80
2072,70,60,75
2073,85,80,90
2074,85,70,90
2075,90,85,95
2076,85,90,80
2077,75,85,90
2078,75,50,85
2079,90,80,95
2080,90,70,80
2081,70,60,80
2082,83,60,75
2083,75,80,90
2084,75,60,85
2085,70,40,85
2086,70,80,60
2087,70,60,50
2088,85,70,90
2089,75,50,85
2090,90,85,80
2091,90,75,95
2092,75,50,90
2093,75,60,80
2094,75,60,85
2095,75,20,90
2096,75,40,60
2097,75,60,90
2098,75,60,80
2099,90,85,80
2100,60,50,75
2101,60,45,70
2102,80,85,90
2103,75,50,90
2104,75,50,80
2105,75,85,60
2106,85,90,80
2107,75,85,90
2108,90,80,70
2109,80,70,90
2110,50,40,70
2111,85,90,70
2112,85,70,90
2113,70,60,80
2114,85,75,90
2115,85,80,90
2116,85,70,90
2117,85,90,95
2118,85,70,90
2119,60,40,50
2120,70,50,80
2121,70,30,80
2122,75,40,85
2123,85,70,90
2124,90,95,85
2125,70,60,80
2126,90,60,85
2127,85,60,75
2128,60,40,75
2129,80,60,85
2130,85,90,95
2131,75,60,80
2132,85,70,60
2133,85,75,90
2134,85,65,90
2135,85,60,95
2136,85,70,90
2137,70,85,80
2138,90,60,95
2139,60,70,80
2140,70,40,85
2141,75,60,85
2142,85,75,90
2143,85,90,95
2144,70,50,80
2145,85,60,90
2146,70,40,85
2147,80,70,90
2148,85,90,92
2149,75,60,85
2150,75,70,80
2151,90,80,95
2152,80,70,90
2153,85,65,92
2154,70,50,85
2155,75,60,90
2156,75,50,90
2157,60,30,80
2158,90,85,90
2159,85,70,90
2160,70,50,80
2161,85,90,95
2162,90,85,88
2163,70,80,90
2164,90,85,80
2165,85,75,90
2166,85,60,90
2167,85,70,90
2168,70,60,80
2169,80,70,90
2170,85,75,90
2171,70,80,90
2172,80,85,90
2173,85,65,90
2174,85,70,90
2175,70,50,80
2176,80,90,85
2177,85,40,90
2178,85,70,90
2179,70,30,80
2180,85,80,90
2181,85,70,90
2182,85,70,90
2183,70,50,80
2184,70,85,90
2185,70,50,85
2186,80,70,90
2187,85,72,90
2188,90,85,80
2189,70,60,75
2190,85,70,90
2191,80,60,90
2192,70,60,80
2193,85,90,95
2194,85,70,90
2195,75,80,85
2196,85,90,95
2197,75,60,80
2198,85,70,90
2199,85,75,90
2200,85,70,90
2201,85,40,90
2202,85,75,90
2203,90,85,95
2204,85,90,95
2205,75,70,85
2206,70,45,85
2207,80,70,90
2208,75,50,90
2209,90,85,95
2210,85,70,90
2211,60,45,75
2212,70,60,80
2213,65,40,80
2214,60,70,75
2215,75,40,85
2216,70,50,80
2217,80,65,90
2218,70,60,80
2219,60,40,70
2220,70,60,80
2221,65,70,60
2222,65,55,75
2223,75,60,85
2224,70,50,60
2225,75,60,80
2226,85,90,80
2227,80,65,90
2228,65,70,80
2229,75,60,85
2230,75,60,85
2231,85,70,90
2232,75,60,80
2233,75,60,85
2234,70,55,85
2235,75,60,70
2236,75,60,80
2237,85,70,90
2238,60,75,85
2239,75,60,85
2240,85,80,90
2241,70,50,85
2242,85,70,90
2243,82,60,88
2244,85,70,90
2245,75,40,85
2246,75,60,85
2247,85,70,90
2248,75,60,85
2249,85,70,90
2250,85,70,92
2251,90,85,80
2252,85,70,90
2253,90,70,95
2254,85,70,90
2255,85,70,90
2256,80,85,90
2257,75,70,80
2258,85,70,90
2259,85,90,80
2260,85,90,95
2261,85,70,90
2262,85,75,90
2263,75,40,80
2264,60,70,80
2265,90,85,95
2266,90,85,95
2267,85,75,90
2268,75,60,85
2269,70,50,85
2270,60,75,85
2271,85,90,80
2272,85,80,90
2273,75,10,90
2274,85,60,90
2275,85,70,60
2276,85,75,90
2277,85,70,90
2278,70,50,80
2279,70,60,80
2280,70,60,80
2281,85,70,90
2282,75,60,85
2283,90,80,95
2284,85,70,80
2285,70,80,60
2286,85,90,80
2287,85,75,90
2288,70,50,80
2289,70,80,90
2290,75,45,80
2291,75,50,85
2292,80,70,90
2293,80,60,90
2294,85,70,95
2295,75,50,60
2296,90,80,95
2297,85,75,90
2298,70,80,90
2299,70,50,60
2300,80,70,75
2301,75,50,85
2302,85,60,90
2303,85,90,80
2304,85,70,90
2305,75,60,85
2306,85,70,90
2307,60,50,70
2308,70,50,85
2309,85,60,90
2310,80,60,90
2311,75,80,90
2312,85,75,90
2313,70,40,60
2314,70,60,80
2315,85,90,95
2316,75,80,90
2317,75,60,85
2318,60,75,80
2319,75,60,85
2320,75,80,90
2321,85,75,80
2322,75,60,85
2323,85,70,90
2324,90,10,80
2325,85,70,60
2326,85,60,90
2327,85,60,90
2328,70,60,80
2329,85,70,90
2330,85,70,90
2331,80,70,90
2332,75,85,80
2333,60,40,75
2334,75,45,90
2335,85,80,90
2336,80,90,85
2337,85,90,95
2338,65,30,80
2339,75,50,85
2340,85,70,90
2341,85,90,75
2342,70,50,60
2343,70,50,80
2344,70,60,85
2345,65,40,70
2346,75,50,90
2347,85,90,80
2348,85,90,80
2349,85,90,80
2350,75,60,85
2351,85,70,80
2352,85,20,90
2353,85,60,90
2354,85,80,90
2355,70,60,85
2356,85,80,90
2357,65,75,80
2358,80,65,90
2359,75,45,90
2360,75,60,80
2361,85,60,90
2362,70,50,80
2363,85,60,90
2364,85,90,85
2365,85,90,80
2366,60,40,80
2367,75,60,85
2368,80,70,90
2369,85,80,75
2370,75,60,85
2371,70,60,80
2372,85,70,90
2373,75,30,90
2374,70,80,90
2375,85,75,90
2376,85,70,95
2377,80,70,60
2378,85,70,90
2379,85,70,90
2380,75,50,65
2381,85,75,90
2382,85,70,90
2383,85,70,90
2384,75,60,85
2385,85,70,90
2386,80,90,100
2387,85,70,90
2388,70,50,80
2389,70,50,80
2390,85,50,90
2391,85,70,90
2392,80,85,70
2393,85,65,90
2394,80,85,75
2395,85,60,90
2396,75,60,50
2397,90,70,95
2398,75,50,85
2399,90,80,95
2400,70,50,80
2401,70,55,80
2402,75,60,80
2403,85,70,90
2404,70,60,80
2405,85,50,70
2406,85,60,90
2407,85,70,90
2408,60,40,70
2409,85,70,90
2410,80,40,90
2411,75,60,80
2412,70,20,80
2413,65,70,80
2414,65,40,90
2415,70,20,80
2416,75,40,90
2417,85,70,90
2418,85,75,90
2419,85,75,90
2420,75,80,85
2421,60,70,80
2422,85,70,90
2423,80,60,90
2424,85,70,90
2425,70,60,80
2426,70,80,90
2427,85,70,95
2428,75,80,70
2429,85,70,90
2430,70,80,90
2431,70,60,80
2432,85,80,90
2433,70,80,90
2434,75,40,90
2435,85,75,90
2436,80,60,90
2437,75,80,90
2438,70,30,80
2439,85,75,90
2440,60,40,80
2441,85,70,80
2442,85,75,90
2443,90,80,95
2444,70,60,80
2445,75,60,85
2446,90,80,95
2447,85,70,90
2448,70,60,40
2449,90,95,85
2450,80,60,90
2451,85,60,95
2452,75,45,80
2453,70,75,80
2454,90,50,95
2455,85,75,90
2456,85,90,80
2457,75,60,85
2458,70,75,80
2459,85,70,90
2460,90,75,85
2461,75,60,80
2462,75,60,55
2463,80,70,90
2464,85,70,90
2465,75,60,80
2466,80,50,90
2467,90,85,92
2468,85,50,90
2469,75,60,80
2470,90,85,95
2471,50,60,70
2472,75,65,80
2473,75,80,85
2474,85,70,95
2475,85,60,90
2476,85,70,95
2477,80,75,90
2478,75,60,85
2479,80,50,85
2480,85,70,90
2481,85,70,90
2482,85,70,90
2483,80,60,70
2484,75,60,85
2485,80,70,85
2486,75,70,80
2487,70,10,85
2488,85,50,90
2489,90,85,95
2490,80,70,90
2491,75,85,90
2492,85,75,90
2493,75,60,80
2494,85,90,75
2495,85,70,90
2496,75,50,85
2497,85,75,90
2498,75,85,90
2499,70,80,75
2500,85,70,90
2501,85,90,90
2502,90,60,95
2503,90,95,100
2504,80,90,85
2505,70,60,50
2506,85,60,95
2507,60,50,80
2508,80,50,90
2509,85,90,95
2510,75,70,80
2511,85,70,90
2512,70,80,90
2513,65,70,75
2514,65,30,80
2515,75,20,85
2516,85,90,95
2517,85,70,90
2518,85,70,90
2519,70,50,80
2520,70,65,75
2521,75,80,70
2522,70,80,90
2523,85,60,90
2524,85,75,90
2525,70,60,80
2526,90,85,95
2527,85,90,80
2528,70,50,80
2529,75,60,80
2530,85,90,70
2531,70,60,80
2532,85,80,90
2533,75,60,85
2534,75,80,90
2535,85,70,92
2536,80,90,95
2537,70,60,80
2538,75,80,60
2539,85,70,80
2540,90,80,95
2541,75,65,90
2542,75,85,90
2543,85,70,90
2544,75,50,80
2545,85,70,78
2546,75,60,85
2547,80,70,90
2548,75,70,80
2549,85,90,95
2550,80,70,90
2551,75,40,55
2552,85,75,90
2553,85,80,75
2554,75,80,70
2555,75,60,85
2556,85,70,90
2557,85,70,65
2558,85,70,90
2559,85,70,90
2560,80,75,60
2561,70,30,80
2562,75,90,85
2563,90,70,95
2564,85,70,90
2565,75,60,80
2566,75,60,80
2567,70,60,80
2568,85,90,95
2569,85,60,90
2570,75,60,80
2571,85,75,80
2572,50,20,70
2573,75,60,85
2574,65,40,75
2575,75,50,80
2576,70,50,85
2577,85,40,70
2578,85,40,90
2579,85,90,95
2580,85,70,90
2581,70,60,80
2582,90,80,85
2583,80,70,90
2584,90,85,95
2585,75,70,80
2586,85,70,90
2587,75,60,80
2588,40,30,70
2589,85,70,80
2590,85,70,90
2591,85,70,90
2592,85,80,90
2593,85,60,95
2594,85,50,90
2595,75,60,85
2596,70,60,80
2597,85,90,95
2598,85,50,90
2599,75,50,90
2600,75,60,85
2601,65,40,80
2602,70,50,80
2603,70,60,80
2604,85,70,90
2605,70,60,80
2606,75,60,85
2607,75,85,90
2608,75,50,100
2609,75,85,90
2610,40,70,50
2611,85,60,90
2612,70,60,75
2613,85,70,90
2614,60,20,80
2615,80,85,90
2616,85,70,90
2617,70,60,80
2618,90,80,85
2619,85,70,90
2620,60,70,80
2621,90,95,85
2622,70,60,80
2623,70,60,80
2624,75,60,85
2625,85,70,75
2626,85,75,90
2627,70,40,90
2628,85,75,90
2629,85,70,90
2630,85,60,90
2631,65,50,75
2632,85,70,90
2633,75,60,40
2634,75,50,80
2635,60,40,70
2636,85,70,90
2637,75,80,90
2638,75,80,65
2639,85,90,95
2640,90,80,95
2641,75,60,80
2642,85,90,80
2643,65,50,70
2644,85,70,95
2645,75,45,80
2646,80,70,90
2647,85,90,70
2648,70,40,85
2649,85,75,90
2650,90,75,95
2651,90,80,95
2652,70,40,80
2653,40,20,60
2654,75,60,80
2655,85,75,90
2656,70,60,80
2657,85,70,60
2658,85,90,80
2659,90,85,90
2660,75,60,85
2661,85,70,90
2662,85,90,80
2663,80,85,90
2664,85,70,90
2665,70,85,60
2666,75,80,85
2667,75,60,85
2668,85,70,90
2669,80,65,90
2670,60,70,80
2671,75,50,70
2672,85,70,90
2673,75,80,90
2674,95,90,95
2675,80,30,90
2676,70,80,85
2677,70,50,90
2678,60,75,80
2679,85,90,95
2680,85,80,90
2681,70,50,80
2682,70,40,80
2683,70,60,80
2684,75,50,60
2685,85,80,90
2686,85,70,90
2687,80,60,90
2688,75,10,90
2689,85,70,90
2690,70,40,85
2691,70,50,65
2692,70,60,80
2693,70,65,60
2694,90,80,95
2695,75,65,85
2696,90,85,95
2697,75,60,85
2698,70,65,80
2699,85,70,90
2700,85,80,70
2701,70,85,90
2702,90,80,95
2703,65,20,80
2704,70,50,90
2705,75,60,80
2706,70,50,80
2707,85,70,90
2708,75,70,80
2709,50,60,70
2710,85,70,90
2711,85,80,90
2712,70,50,85
2713,85,70,90
2714,90,85,95
2715,70,75,80
2716,85,70,90
2717,85,75,90
2718,85,75,90
2719,85,75,90
2720,75,60,85
2721,85,70,90
2722,85,60,90
2723,85,90,80
2724,65,40,85
2725,75,80,85
2726,70,55,85
2727,85,75,90
2728,75,60,50
2729,85,75,90
2730,85,70,95
2731,75,60,90
2732,70,60,50
2733,90,95,85
2734,65,40,75
2735,80,70,85
2736,90,75,85
2737,90,85,90
2738,70,80,90
2739,90,75,95
2740,85,70,75
2741,70,80,85
2742,85,70,90
2743,70,75,80
2744,85,60,90
2745,85,70,90
2746,65,50,80
2747,85,70,90
2748,90,95,100
2749,70,60,50
2750,75,85,90
2751,70,60,80
2752,90,85,95
2753,85,60,90
2754,90,80,70
2755,85,80,90
2756,65,70,60
2757,75,60,90
2758,70,60,80
2759,80,85,90
2760,85,80,90
2761,70,80,85
2762,85,75,90
2763,90,85,95
2764,85,60,90
2765,90,85,95
2766,85,80,90
2767,80,30,75
2768,85,70,90
2769,75,80,85
2770,75,60,80
2771,85,70,90
2772,70,75,85
2773,80,70,90
2774,70,65,80
2775,70,50,85
2776,75,50,90
2777,65,50,80
2778,85,70,90
2779,85,70,90
2780,70,45,80
2781,70,80,60
2782,70,30,60
2783,75,40,80
2784,75,60,80
2785,85,70,90
2786,70,10,80
2787,85,60,90
2788,70,80,60
2789,85,70,90
2790,70,50,80
2791,70,45,80
2792,60,75,85
2793,60,70,80
2794,70,60,80
2795,85,90,80
2796,70,65,80
2797,85,80,90
2798,80,70,85
2799,75,60,80
2800,85,40,70
2801,85,80,90
2802,85,70,90
2803,85,80,90
2804,85,70,90
2805,85,70,90
2806,40,60,75
2807,90,75,85
2808,80,70,90
2809,65,70,80
2810,85,80,90
2811,85,70,90
2812,70,40,80
2813,85,90,95
2814,85,70,90
2815,85,70,90
2816,70,40,80
2817,85,70,90
2818,75,80,90
2819,75,60,80
2820,85,45,70
2821,85,75,90
2822,70,50,80
2823,75,60,80
2824,85,70,90
2825,75,80,90
2826,75,60,80
2827,70,40,80
2828,80,70,85
2829,70,20,80
2830,90,85,95
2831,70,50,80
2832,75,60,85
2833,70,80,85
2834,85,75,90
2835,75,50,90
2836,70,50,80
2837,80,70,85
2838,85,75,95
2839,65,75,70
2840,90,70,95
2841,90,70,80
2842,70,30,80
2843,85,90,80
2844,85,70,90
2845,85,70,90
2846,95,80,100
2847,90,85,80
2848,70,60,80
2849,85,70,90
2850,75,80,70
2851,75,60,80
2852,85,80,90
2853,70,60,80
2854,85,70,90
2855,85,60,75
2856,80,70,60
2857,70,50,80
2858,75,40,90
2859,70,85,60
2860,70,60,80
2861,75,70,80
2862,75,80,90
2863,70,40,85
2864,70,60,80
2865,85,75,90
2866,90,80,85
2867,85,60,75
2868,75,40,90
2869,75,55,80
2870,85,70,80
2871,75,20,80
2872,70,50,80
2873,85,65,90
2874,90,95,85
2875,85,90,80
2876,85,70,90
2877,90,70,100
2878,85,70,90
2879,85,60,90
2880,85,75,80
2881,70,60,80
2882,75,80,85
2883,80,60,90
2884,85,70,90
2885,85,70,90
2886,80,65,90
2887,75,60,50
2888,65,40,80
2889,60,70,80
2890,75,60,40
2891,85,80,90
2892,85,70,90
2893,70,60,80
2894,90,70,85
2895,70,50,80
2896,90,85,80
2897,70,55,80
2898,65,30,80
2899,85,70,90
2900,85,70,90
2901,75,50,80
2902,60,70,55
2903,75,85,80
2904,85,70,90
2905,65,80,70
2906,65,75,90
2907,75,50,90
2908,85,75,80
2909,85,70,90
2910,85,90,80
2911,85,70,90
2912,85,70,80
2913,75,60,85
2914,75,40,60
2915,85,70,90
2916,50,60,80
2917,85,70,90
2918,85,70,90
2919,75,50,80
2920,85,70,95
2921,80,60,90
2922,70,80,90
2923,85,70,75
2924,75,80,85
2925,65,45,85
2926,85,80,90
2927,65,50,75
2928,60,40,80
2929,85,90,95
2930,70,60,80
2931,80,65,90
2932,85,80,90
2933,75,50,60
2934,75,60,80
2935,65,40,55
2936,75,85,90
2937,85,90,75
2938,75,50,70
2939,85,75,90
2940,65,40,75
2941,85,60,90
2942,75,60,80
2943,85,70,90
2944,75,60,80
2945,70,60,80
2946,70,40,85
2947,85,60,100
2948,60,40,80
2949,75,65,80
2950,70,50,60
2951,90,80,95
2952,85,70,80
2953,80,65,85
2954,70,80,90
2955,85,80,70
2956,75,50,80
2957,65,70,75
2958,60,30,80
2959,70,80,60
2960,85,60,90
2961,70,60,80
2962,90,75,95
2963,85,70,90
2964,85,80,90
2965,75,60,80
2966,75,60,85
2967,60,70,40
2968,70,60,80
2969,85,70,90
2970,85,70,90
2971,70,60,80
2972,60,40,70
2973,55,70,80
2974,75,60,85
2975,75,60,45
2976,75,60,85
2977,70,85,90
2978,90,80,95
2979,85,80,90
2980,70,50,80
2981,85,90,90
2982,85,70,90
2983,85,70,60
2984,75,60,85
2985,85,60,90
2986,85,70,90
2987,80,70,90
2988,75,60,85
2989,75,80,90
2990,85,60,90
2991,90,70,100
2992,80,85,75
2993,80,50,90
2994,65,40,75
2995,75,60,90
2996,82,75,88
2997,85,70,90
2998,60,75,80
2999,70,60,80
3000,70,60,80
3001,80,90,70
3002,75,60,85
3003,75,85,90
3004,70,80,90
3005,85,50,95
3006,70,30,80
3007,70,50,80
3008,70,50,80
3009,85,75,90
3010,75,90,85
3011,90,70,80
3012,85,90,75
3013,90,85,95
3014,80,70,90
3015,85,80,90
3016,80,70,90
3017,85,70,90
3018,85,70,90
3019,85,70,90
3020,90,60,100
3021,85,70,90
3022,80,50,90
3023,85,70,90
3024,80,60,90
3025,75,40,80
3026,85,60,95
3027,75,60,80
3028,85,70,80
3029,85,75,90
3030,75,40,90
3031,70,75,85
3032,82,75,90
3033,75,50,85
3034,85,90,95
3035,85,90,95
3036,85,70,90
3037,70,50,80
3038,80,70,90
3039,85,90,92
3040,70,75,80
3041,75,85,90
3042,85,90,88
3043,85,70,90
3044,85,80,90
3045,80,50,70
3046,70,60,80
3047,65,50,80
3048,90,80,70
3049,75,60,85
3050,85,70,75
3051,70,50,80
3052,85,70,90
3053,70,80,90
3054,90,70,95
3055,85,75,90
3056,85,60,90
3057,85,70,90
3058,70,80,90
3059,85,40,90
3060,70,30,85
3061,70,50,85
3062,85,90,80
3063,85,70,90
3064,85,70,90
3065,85,70,90
3066,85,75,90
3067,80,60,90
3068,65,40,80
3069,80,60,90
3070,75,60,85
3071,70,40,80
3072,85,80,90
3073,70,60,80
3074,75,60,90
3075,65,40,80
3076,75,60,90
3077,85,70,90
3078,75,50,80
3079,85,70,90
3080,50,60,70
3081,85,70,90
3082,75,50,85
3083,70,60,80
3084,50,30,40
3085,70,60,80
3086,75,50,85
3087,70,40,80
3088,65,75,60
3089,65,50,70
3090,70,45,80
3091,80,60,90
3092,85,70,90
3093,70,60,80
3094,80,70,90
3095,75,60,80
3096,85,90,75
3097,80,70,85
3098,85,70,95
3099,70,45,80
3100,85,80,90
3101,75,50,90
3102,80,70,90
3103,85,70,90
3104,40,30,50
3105,75,60,90
3106,85,75,90
3107,85,70,80
3108,75,80,90
3109,85,75,90
3110,80,60,90
3111,70,60,50
3112,75,60,90
3113,70,80,90
3114,85,60,90
3115,80,50,90
3116,75,60,80
3117,85,70,90
3118,90,85,95
3119,75,30,85
3120,75,40,90
3121,90,70,85
3122,60,70,80
3123,85,70,90
3124,85,70,90
3125,85,70,90
3126,80,60,85
3127,45,60,30
3128,85,70,90
3129,85,80,90
3130,85,60,90
3131,85,60,95
3132,85,70,95
3133,85,75,90
3134,85,70,90
3135,85,75,90
3136,75,80,90
3137,75,60,85
3138,60,70,80
3139,85,75,90
3140,90,85,95
3141,55,20,70
3142,85,70,90
3143,75,80,70
3144,75,60,85
3145,70,60,80
3146,90,75,95
3147,70,50,85
3148,90,70,100
3149,70,50,80
3150,85,90,95
3151,85,75,90
3152,60,70,80
3153,65,70,85
3154,70,50,80
3155,85,70,90
3156,85,90,80
3157,70,60,80
3158,85,60,90
3159,90,60,95
3160,85,70,90
3161,85,70,90
3162,85,75,90
3163,60,40,75
3164,70,60,80
3165,85,80,90
3166,70,60,80
3167,85,90,95
3168,85,70,80
3169,70,60,75
3170,85,70,90
3171,85,70,60
3172,70,50,80
3173,85,95,70
3174,85,90,90
3175,85,70,80
3176,85,70,90
3177,65,70,45
3178,80,70,85
3179,65,82,75
3180,70,80,60
3181,75,60,80
3182,80,90,95
3183,65,20,80
3184,85,80,90
3185,65,75,80
3186,80,60,85
3187,75,85,90
3188,85,60,90
3189,75,50,65
3190,85,75,90
3191,85,70,90
3192,60,40,70
3193,70,60,75
3194,90,70,95
3195,85,72,78
3196,70,50,80
3197,85,90,80
3198,70,80,90
3199,70,75,80
3200,85,90,80
3201,85,70,90
3202,85,70,95
3203,75,80,85
3204,70,50,80
3205,85,70,95
3206,85,60,95
3207,70,60,75
3208,80,70,90
3209,75,70,80
3210,75,60,80
3211,85,70,80
