,context,question,answerA,answerB,answerC,correct
1541,Taylor took Addison's lives in the video game after they got much better than Addison at the game.,How would Addison feel as a result?,proud that he beat Addison,defeated,accomplished for beating Addison,B
1542,Jan wanted to raise money for her school so she went door to door selling brownies.,How would you describe Jan as a student?,a boring student,a dedicated student,a lazy student,B
1543,Lindsay gave Kai a bag with his birthday present. Kai decided to open the bag.,How would you describe Kai?,impatient,a person that doesn't buy gifts for Lindsay,a person that knows Lindsay well,A
1544,Quinn met a new man who was to be their boss but he totally ignored him.,How would Others feel as a result?,embarrassed by Quinn's behavior,surprised by their boss' rudeness,nervous what the new job entails,B
1545,Sydney blew it away when the dust mite landed on her nose.,What does Sydney need to do before this?,avoid getting bitten,needed to be asleep,needed to be bothered by the dust mite,C
1546,Joshua was applying to nursing school and asked Lee for a recommendation letter.,What did Joshua need to do before this?,finish going to medical school,finish the nursing prerequisites,give Lee a job interview,B
1547,Jesses told Robin's parents about the bullying that Robin was going through.,How would Robin feel as a result?,ashamed,loving and caring,proud,A
1548,Skylar washed Cameron's hair and helped into his pajamas before bed.,How would Skylar feel afterwards?,angry afterwards,helping to take care of Cameron,nurturing afterwards,C
1549,Ash tossed their fears aside because they wanted to act bravely.,Why did Ash do this?,be fearless,video tape the scary activity,do the thing they were afraid of,A
1550,"After realizing the comments Jesse made were inappropriate, Jesse felt a little bad.",What would Jesse want to do afterwards?,behave better in the future,would want an apology,leave more comments,A
1551,Taylor wanted someone to shop with so Quinn agreed with Taylor to the mall.,What will happen to Quinn?,buy clothes,go shopping after Taylor,have fun shopping with Taylor,C
1552,Jordan hosted a fundraiser for the church and the church provided food for the event.,What will Others want to do next?,condemn the church,keep working on the fundraiser,thank the church,C
1553,Aubrey seeded the plants. They needed to be tended to every season.,How would Aubrey feel afterwards?,competent at their task,like a novice gardener,incompetent at their task,A
1554,Robin looked closer at her homework and realized she had not answered all the questions.,What will Robin want to do next?,talk to the teacher,open a schoolbook,throw away her homework,B
1555,Robin was jailed for a long time. Aubrey gained Robin's independence after an appeal.,What will happen to Aubrey?,gain disapproval,be free,gain respect,C
1556,Kai asked his friend to help him out with the mowing of the lawn.,What does Kai need to do before this?,buy some gravy,mow the lawn,buy some eggs,B
1557,Tracy was teaching Kendall to dance so Tracy raised Kendall's hips into the right position for the next move.,How would you describe Tracy?,a bad teacher,hopeful that this doesn't make Kendall uncomfortable,a patient teacher,B
1558,Jesse asked if Sasha liked the movie after they walked outside to the car.,What will Sasha want to do next?,bond with Sasha,know Sasha's opinion,answer Jesse,C
1559,Tracy was always good and stayed out of trouble as a kid and adult.,How would Tracy feel afterwards?,proud afterwards,regretful afterwards,ashamed afterwards,A
1560,Casey went back to college after years of being a stay at home mom.,What will Casey want to do next?,arrange for her kids to be looked after while she's away,study hard every day,get a place on a course of her choosing,B
1561,alex gave the network an interview so the full story could be out there.,What will Others want to do next?,hear the story,ignore the story,avoid the interview,A
1562,Audrey prayed for the strength to not back down from the challenge to win the triathlon.,How would you describe Aubrey?,energetic,confident that they would complete the challenge,lazy,B
1563,Aubrey wasn't qualified for the job but bent the truth while filling out the application.,What will Aubrey want to do next?,gloat about lying,study for the job,quit the job,B
1564,"After years pf playing together, Alex finally beat Addison's dad in a chess game.",How would you describe Alex?,proud of Alex,someone who likes a challenge,someone who likes to lose,B
1565,Sydney decided not to get involved with the disagreement so Sydney went about their business.,How would you describe Sydney?,proud to stay out of it,relieved to stay out of it,Laid back,B
1566,Jan was daydreaming and accidently walked onto the road when traffic was coming so Riley jumped forward and grabbed Jan pulling them to safety so Riley saved Jan's life.,Why did Riley do this?,kind,cry,cruel,A
1567,"Kai believed that the ballots had been tampered with, so Kai petitioned the election for redress.",What will Others want to do next?,impeach Kai,investigate Kai´s claims,go for drinks,B
1568,"The couple were in the middle of a messy divorce so they hired Taylor as an arbitrator, and Taylor defined the agreement in terms that were agreeable to both sides.",What does Taylor need to do before this?,make sure they were able to please both parties,drink a coffee,calculate the couples assets,C
1569,Austin saw another ghost in the closet even though ghosts aren't supposed to be real.,How would Austin feel afterwards?,secure,calm,worried,C
1570,Jordan found Jan's keys out back yesterday after getting in his car to go home.,How would you describe Jordan?,mean,lost,aware,C
1571,Robin was playing a video game and enjoying herself very much.,What does Robin need to do before this?,begin playing before this,win everything,take a nap before this,A
1572,"Not wanting to go to school, Austin cried all the way there.",How would Austin feel afterwards?,upset about school,happy he's going,glad he's leaving his parents,A
1573,Kai stumbled and  fell into the muddy drainage ditch and called someone for help.,What will Kai want to do next?,get someone to throw a party,be rescued,try to make it back up the bank,B
1574,Taylor sent me a text message about their birthday party and told me not to tell the others.,What will happen to Others?,miss out on an invite to the party,be happy to be able to relax instead,have a small turnout to the party,A
1575,Ash took Kai's medicine as directed and gave it to her.,What does Ash need to do before this?,count them out,ignore kai,hate kai,A
1576,"Because her parents were out of town, Sydney was spending the weekend at Jan's house.  Sydney was glad that Jan's mom agreed to take them to the mall.",What will Jan want to do next?,buy shoes,go to her favorite store at the mall,yell at Sydney for stealing her mom,B
1577,Skylar cut to the front of the line at the bakery because she was in a rush.,How would Others feel as a result?,angry at Skylar,cheeky,happy,A
1578,Ash went to the store and bought some new items at the store.,What does Ash need to do before this?,rent a car,want some food,bake a cake,B
1579,Remy wanted information on the investment he was thinking about making. Remy received them from sources at the market.,How would you describe Remy?,very connected,ready to make the investment,not intelligent,A
1580,"In order to save his loved one, Austin broke God's wishes and was punished.",Why did Austin do this?,renounce his religion,betray his relationship with God,save others at the cost of himself,C
1581,Jordan lost their keys and looked all over and finally found them.,What will Jordan want to do next?,eat more food,drive to the store,have lost the keys before this,B
1582,Lee had a new puppy that was comforting after the passing of his wife.,How would Lee feel afterwards?,happier than before,a person that added an animal to the family,like they lost a companion,A
1583,"After weeks of marathon work, Jan finally finished his project and decided to spend the afternoon relaxing.",Why did Jan do this?,get sleep,recuperate his energy,eat food,B
1584,Casey read her book to the kids in the hospital.,How would the kids feel as a result?,sad,feeds good about herself,taken care of,C
1585,"Lee was impressed with the service he recieved, so he gave the employee a bonus.",What will the employee want to do next?,Go for a walk,Thank Lee,Watch T.V,B
1586,Sydney sparked Kendall's interest in science by showing them an experiment.,How would Kendall feel as a result?,Like they want to learn more,showing them an experiment,Like they are interested in the history,A
1587,Kendall gave robin flowers but robin's spouse saw them and confronted kendall.,What will happen to Kendall?,be loved,comfort their husband,be told to stay away,C
1588,At everyone else's expense Sasha extended Skylar's probationary period.,How do you think Sasha felt afterwards?,managerial,she was perfect,bad,A
1589,Quinn gave Austin detention for the terrible lunch accident that left a big mess.,What will Quinn want to do next?,clean the mess,teach Austin a lesson,follow the rules,B
1590,Riley thought Sasha would win the spelling bee in school.,What does Riley need to do before this?,watch Sasha in the spelling bee,practice spelling,watch the spelling bee,A
1591,Bailey stopped in front of Riley to tell her what happened.,What will Bailey want to do next?,talk to Riley next,wanted to recount,walk away next,A
1592,Sylar used Jesse to accomplish many tasks on the family farm that they had not had time to get around to.,What will happen to Jesse?,help out on the farm,be resented by Jesse,steal a pig,A
1593,Alex tried hard to fix it but was unable to after trying.,What will Alex want to do next?,keep trying,wanted to be helpful,leave it as is,A
1594,"Quinn held Aubrey's feet to the fire, trying to get Aubrey to give up the secrets.",What will happen to Aubrey?,realize Aubrey isn't going to crack,be exposed to pain,laugh as they talk,B
1595,Riley went to the mall with their mom and bought new clothes.,What does Riley need to do before this?,be jealous of riley,eat dinner,decide what to spend,C
1596,Jen loves to watch the news.,How would you describe Jan?,apathetic,alienated,intelligent,C
1597,Jesse was writing ideas from coworkers and a coworker had an idea for a supplier so Jesse wrote the name on the board.,What will Jesse want to do next?,Think of other coworkers,keep track of all of the ideas,See if there are any other ideas,C
1598,Remy got a new puppy today and taught him how to sit.,How would Remy feel afterwards?,happy,sad,A pet owner who cares about their dog,C
1599,Cameron thrust upon Taylor the responsibility of running the newly formed corporation.,Why did Cameron do this?,adjust payroll,hire employees,unburden themselves,C
1600,Riley transferred to a new school this year and met her teacher for the first time.,What does Riley need to do before this?,find the teacher,drive the car,make new friends,A
1601,Carson paid Casey a compliment after running into them at the school dance.,How would Casey feel afterwards?,good after giving a compliment,flattered,happy to see Casey,B
1602,Riley gave candy to Tracy knowing that Tracy was starting a keto friendly diet.,What will Tracy want to do next?,be nicer,refuse to forgive Riley's disrespect,give the candy to her kids,C
1603,Quinn thought Taylor's clothes looked bad. Quinn effected Taylor changed her clothes.,How would Taylor feel as a result?,self-conscious about the clothes,relieved about the bed,worried for Taylor,A
1604,Kendall bought a mattress for a friend because they could not afford it.,What does Kendall need to do before this?,help her friend,be kind to her friend,pick a mattress,C
1605,"Jesse was teaching a class lecture, and wrote down their lecture on the board.",What will Jesse want to do next?,Get some chalk,give out a lot of homework,continue teaching their class,C
1606,Aubrey made Kendall's bed because Kendall was in a rush to go to the airport.,What does Aubrey need to do before this?,clear the bed,be friendly,be helpful,A
1607,Jordan kept Bailey safe from the storm that night when it was snowing.,Why did Jordan do this?,was rude,loved Bailey,was mean,B
1608,Sydney spent time together with me while I was recuperating from an illness.,What will Others want to do next?,ask Sydney how I am,tell Sydney bad things about me,Meet his family,A
1609,Jesse needed ice to put on their knee that they had twisted.,How would Jesse feel afterwards?,worse about the injury,pain relief,more pain,B
1610,Jesse helped the people in developing their work to be the best it could.,What does Jesse need to do before this?,want to help,continue to mentor,work with their team,A
1611,Kendall was teaching Aubrey to play tennis by helping grip the racquet firmly in Aubrey's hands.,What will Aubrey want to do next?,hit the soccer ball,swing the racquet,play with Aubrey,B
1612,Kai did not like the new haircut and was very self conscious of the look.,How would Kai feel afterwards?,professional,ashamed,very fashion-focused,B
1613,i got into a fight with cameron and he decided he would break my leg.,What does Cameron need to do before this?,berate cameron,break up the fight,think about how he can break a leg,C
1614,They were late for work and speeding to make up lost time. They got pulled over and Officer Jordan gave their friend a ticket.,What will happen to the others?,guilty about giving the ticket,remorse for writing the ticket,pitch in to help pay the ticket,C
1615,Jesse thanked Bailey's mom for Bailey's support. It meant the world to them.,How would Jesse feel afterwards?,there for themselves,a good friend,a bad friend,B
1616,Sasha sent Ash money so he would have a way to buy a ticket to come home.,What does Sasha need to do before this?,buy the ticket,Drive to Ash,Have money to lend,C
1617,Robin has ridden the bus one too many times in her life.,What will Robin want to do next?,walk the long walk to work,get a bus pass to make it cheaper,finally save to buy a car,C
1618,Skylar loved riding horses and mounted Kai responsively all day long.,How would you describe Skylar?,a gentle kind boy,mean and did nothing,a rough mean guy,A
1619,Taylor had borrowed Alex's bike to go to the park. Taylor left Alex's bike there.,What will Alex want to do next?,leave it there,yell at Taylor,go back to the park to get the bike,B
1620,Aubrey decided to ask asked his girl for some money with an attached promise.,How would Aubrey feel afterwards?,very happy for the help,unhappy with his girl,unsatisfied the help was asked for,A
1621,Lee raised Quinn up high so she could see the game above the fence.,Why did Lee do this?,start cheering,buy something to eat,help Quinn see above the fence,C
1622,Jesse saw a movie with their friends but they talked loudly the whole way through and refused to help pay for the group's snacks.,How would friends feel as a result?,a good friend,friends with rude people,angry at Jesse,C
1623,Kai took the two strange men she met at the party home with Casey.,How would Casey feel as a result?,happy about the situation,cool with the situation,nervous about the situation,C
1624,Jordan wanted to surprise me with a weekend away for our first anniversary so Jordan asked my friends about my favourite holiday destinations.,How would you describe Jordan?,a thoughtless person,a thoughtful person,an evil person,B
1625,Kendall got her grade for her Spanish class at school.,What does Kendall need to do before this?,study harder for the next test,drop out of Spanish,turn in schoolwork,C
1626,Jordan sunk into Jan's teeth. She lost two of them in the process.,What will Jan want to do next?,smile at Jordan,Ask him to apologize,get away from Jordan,C
1627,Sydney checked their fridge to see if there were any eggs inside of it.,How would Sydney feel afterwards?,bored,hungry,tired,B
1628,Austin gave Remy's hand to the woman who was a fortune teller.,What will Remy want to do next?,have their future read,pull their hand back,be upset with Austin,A
1629,Lee felt angry at Sasha and tripped them while they were walking by. Lee ended up twisting Sasha's ankle.,How would you describe Lee?,mean,remorseful,guilty,A
1630,Ash took Kai's medicine today to try and feel better.,What will Kai want to do next?,rest,better,be healthy,A
1631,Casey had been underperforming and Ash was going to write them up.,What will Casey want to do next?,be on their best behavior,show up late,talk to the boss,A
1632,Aubrey went home sad after getting a bad grade on her math test.,What will Aubrey want to do next?,be consoled next,return home,take a test,A
1633,Austin describes the weather on TV. People watch the news and see his forecast.,What is Austin's job?,Meteorologist,The camera man,learn more about the weather,A
1634,Kai got a notice of eviction after failing to pay rent for several months.,How would you describe Kai?,not smart with money,worried,very much a spendthrift,A
1635,Sydney also gave Ash grief after Ash told her mom about the fight they had with one another.,How would you describe Sydney?,a frustrating friend for Ash to have,hurt,"a good, supportive friend to Ash",B
1636,Casey bought cookies from a friend to share with the office.,What will Casey want to do next?,be more popular,not share the cookies,bring the cookies to the office,C
1637,Carson loved the food that was being served at the buffet they are visiting and can't wait to eat.,What does Carson need to do before this?,learn the recipes,pay for his food,finish setting up first,B
1638,Jan noticed that we were crying and sad and asked us what was wrong.,What will Others want to do next?,leave the room,get some tissues,run away,B
1639,Casey saw what was wrong with Sasha and got some candy to have a good time.,What will Casey want to do next?,passive,good,bored,B
1640,Austin picked up some rocks from outside and threw them around the yard.,What will Austin want to do next?,go outside,buy a goat,ride a horse,A
1641,Lee laid next to Aubrey and looked up at the stars in the night sky.,What will Aubrey want to do next?,cuddle up with Lee,get undressed for bed,wash up before bed,A
1642,Carson and Sasha are bitter rivals who are competing in a game.,What will Sasha want to do next?,Attack Carson,win the game,be the best,B
1643,Addison noticed that Austin didn't finish writing the song so she finished it for him.,How would Addison feel afterwards?,nervous about singing the song,proud because she completed a song,bad because she finished the song,B
1644,Carson would get better if Carson follow doctor's instructions faithfully.,What does Carson need to do before this?,need to make an appointment with a doctor,follow the doctor faithfully,listen to everything the doctor says,C
1645,Remy invited all of alex's friends even though alex said he never wanted to see those friends again.,What will happen to Remy?,visit with friends,get in trouble with alex,get in trouble with the friends,B
1646,Tracy paid all Addison's bills so that they did not have to worry about them.,What will Tracy want to do next?,fight with Addison,make sure Addison didn't worry,talk with Addison,C
1647,Robin received documents from her employee that were not very good.,How would you describe Robin?,irritated,a thorough boss,distressed,A
1648,Tracy tried to find a new car.,What does Tracy need to do before this?,Look at boats,Give away money,Identify price range,C
1649,Alex gave Lee's son hugs and the sons were really appreciative of the love.,What does Alex need to do before this?,has to have an ulterior motive,has to not care for Lee or his sons,has to have affection for Lee's sons,C
1650,Riley carried Aubrey's bag far because Aubrey could not do it.,What does Riley need to do before this?,pick up the bag,make Aubrey carry the bag,throw the bag,A
1651,"Taylor thanks Skylar's mom for giving them a ride home from the dance, as their own parents were out of town.",How would Taylor feel afterwards?,indifferent since they would have called a taxi or Uber,outrage at their parents for not being available,grateful to Skylar and Skylar's mom for the ride home,C
1652,Riley began to sing with the others when she was old enough to join them.,What will Riley want to do next?,play the piano,join the choir,start paying flute,B
1653,jesse was walking by sasha so he caught her breath in his nostrils.,How would you describe Jesse?,as calm,anxious,weird,C
1654,Addison was about to go out on a date. Addison checked herself in the mirror before she left.,How would you describe Addison?,self conscious,pretty,ready to go,A
1655,Robin baked all day to have enough cookies to send to her kids' classrooms.,What will Robin want to do next?,eat the cookies,take a nap,throw out the cookies,B
1656,Ash and Kai had been working together for a couple of weeks.,How would you describe Ash?,loyal towards Kai,boring,considerate,A
1657,Lee was making tacos for lunch and put some cream in the bowl.,Why did Lee do this?,get a spoon,wanted to satisfy himself,get sour cream,B
1658,Kai practiced piano every day before the big recital in town.,How would you describe Kai?,non-dedicated,dedicated,weak,B
1659,Bailey was not that upset when she was dumped by her boyfriend earlier.,What will Bailey want to do next?,stay home and cry,be very depressed,go out with friends,C
1660,"Alex wanted a game and their parents wouldn't buy it, so Alex wanted to make money.",Why did Alex do this?,buy a house,start saving all his money,buy a toy,C
1661,The electric bill was overdue and Lee had missed a payment. Lee paid the electric bill before it was shut off.,How would you describe Lee?,paid,paid,a responsible person,C
1662,Tracy was ahead of everybody and is going to win the race.,Why did Tracy do this?,compete,be the best,lose,B
1663,Lee arrested Sydney and took her into jail so he could book her.,What will Sydney want to do next?,make a phone call,talk to Sydney,take a nap,A
1664,Ash got a real job after applying for many different ones for months.,How would you describe Ash?,committed,relieved,careless,A
1665,Quinn was accompanied by Sydney's wife to the police station.,What will happen to Sydney?,be imprisoned,talk to the officer,talk to the chief,B
1666,"Taylor was running a race, and after running for an hour without seeing the finish line, Taylor went another mile.",Why did Taylor do this?,wanted to win the race,wanted to quit the race,wanted to leave the race,A
1667,sasha was a patient person so she spent an hour waiting.,How would Sasha feel afterwards?,as angry,as calm,as impatient,B
1668,Austin rode Jordan's bike home and then it was stolen because he left it outside.,What does Austin need to do after this?,call the police,apologize to Jordan about what happened,get thief arrested,A
1669,Riley shot herself in the foot accidentally with the gun.,What will Riley want to do next?,needed to load the gun,go to the hospital,needed to point the gun at their foot,B
1670,Quinn read Kai's book on how to be able to sing.,How would you describe Quinn?,wanted,As someone that read a book,As someone that can sing,C
1671,Carson suddenly stopped and got some donuts for breakfast before going to work.,How would Others feel as a result?,bored now,happy,full now,B
1672,Kai bought a shirt that he had been really wanting for a long time.,How would Kai feel afterwards?,he earned the shirt,go away,practical,A
1673,Remy couldn't get the toy car to work. Remy turned it over and replaced the battery.,Why did Remy do this?,wanted to get the remote working again,wanted to nap,wanted to play,C
1674,Robin too their order to the counter and was told they are done serving food for the night.,How would Robin feel afterwards?,relieved afterwards,hungry afterwards,was disappointed,A
1675,Skylar loved Bailey in return after all their time spent together.,Why did Skylar do this?,be hated,be loved,be ignored,B
1676,Aubrey enjoyed the orchestra's concert. They listened to their friend who played in the orchestra.,How would you describe Aubrey?,a member of the orchestra,a person who likes different types of music,a supportive and good friend,C
1677,Bailey thought they had all the answers so they never asked any question.,How would you describe Bailey?,As someone who doesn't learn,Satisfied,As someone that needs the facts,A
1678,riley was manager at a bank so he got robin a job opportunity.,How would Robin feel as a result?,grateful,unappreciative,ungrateful,A
1679,Cameron borrowed Kendall's bike without asking then crashed it and broke the front wheel and handlebar.,What will happen to Cameron?,get in trouble,not get into trouble,get shouted at,A
1680,Lee was into fashon and brought back a style at their school.,How would you describe Lee?,proud for starting a trend,As someone who likes fashion,confident and popular,C
1681,Carson went to the fast food place and got the same thing he always gets.,How would you describe Carson?,Happy,healthy,unhealthy,C
1682,I was sitting on the bench crying when Kai walked up.,What will Kai want to do next?,see if they were ok,comfort me in my time of sorrow,give me a dollar,B
1683,Sydney found the keys under her friend's catch after hours of searching.,Why did Sydney want to do this?,look under the couch,go to the living room,find the keys,C
1684,"Taylor was trying to get someone to cover her shift, but the first person said no. So Taylor asked another person.",Why did Taylor do this?,go on her child's field trip,stay home,just work,A
1685,Jordan did not want to be hurt again. Jordan kept friends at a distant.,How would Others feel as a result?,like they are disrespected,like they are loved,like they are cared for,A
1686,Sasha wanted to get good at ballet. Sasha improved their performance by practicing every day.,What will Sasha want to do next?,practice more,wanted to get good at ballet,be lazy instead,A
1687,Lee gave their speech a rewrite and it was a success and he won the election.,How would Lee feel afterwards?,mad,happy,disappointed,B
1688,Lee wasn't happy with the way the speech turned out. Lee gave their speech a rewrite.,How would you describe Lee?,a steady person,very tired but satisfied,rowdy person,A
1689,Ash played basketball with his friend every week for a year.,Why did Ash do this?,be lazy with his friend,share his knowledge of the sport,find friends who want to play basketball with them,B
1690,Tracy gave their partner a puppy and everyone watched it very happily.,How would Others feel as a result?,cares about animals,quite adoring,very thoughtful,B
1691,Addison fulfilled Alex's mission instead of them because Alex was not as capable an agent as Addison.,How would Addison feel afterwards?,ashamed,proud,would be sad that he's not as good as Addison,B
1692,Jordan is offered help on the project by their coworkers. Jordan has it under control and thanks them.,How would you describe Jordan?,grateful for the offer but they don't need help,thankful for the offer but they can handle it,independent,C
1693,Everyone was done eating the turkey for the night so Jesse put the turkey in the fridge.,What does Jesse need to do before this?,drink coffee,buy the turkey,eat dessert,B
1694,Abigail was applying to nursing school and asked Lee for a recommendation letter.,What did Abigail need to do before this?,finish the nursing prerequisites,give Lee a job interview,finish going to medical school,A
1695,Alex took a pregnancy test to help confirm if she was pregnant or not.,How would Alex feel afterwards?,calm and relaxed,an impulsive actor,anxious to find out,C
1696,Lee married another teacher from the school district.,Why did Lee do this?,he loved her,attend the wedding and celebrate,he hated her,A
1697,Jesse was being mean and wanted to get Casey riled up. Jesse rattled Casey's cage to get him mad.,How would Casey feel as a result?,happy,hotheaded,upset,C
1698,Remy did something nice for Kendall since it was their birthday.,How would Kendall feel as a result?,offended,appreciated,determined to be nice to Kendall on her birthday,B
1699,Kai was in a jury and did not believe the defendant was guilty at all.,Why did Kai do this?,wanted to protect the innocent,wanted to see a guilty man get away with the crime,vote not guilty,A
1700,Quinn learned to play drums in his spare time between volunteering for the homeless and studying for school.,What kind of person is Quinn?,lazy and selfish,cares about the world,hates other people,B
1701,Jesse got picked for the local baseball team but Jesse was not very good at baseball.,What will happen to Jesse?,The others will be disappointed,keep playing baseball,find another sport to play,A
1702,"Remy made a bet on a soccer team, she knows a lot about sports and people trust her choices.",What will Others want to do next?,Others will trust Remy and follow her advice,Others will bet their home just to prove Remi wrong,Others will bet all of their money on another team,A
1703,"Sasha led the team astray by telling them to cheat, rather than get better with practice.",How would the team feel as a result?,a good person,ashamed to have listened to Sasha,proud to have cheated with Sasha,B
1704,Tracy talked to Ash under the table about all their hopes and dreams for the coming year.,How would Ash feel as a result?,an ambitious person,she knows Tracy,under the table,A
1705,Jesse grasped Addison's hand as they were on their date.,What will Addison want to do next?,get into a fight,kiss,question addison,B
1706,jesse was now wealthy so he ate at a fancy restaurant.,How would Jesse feel afterwards?,upset,angry,proud,C
1707,lee was traumatized from his time in the war so he went and talked to a therapist.,How would Lee feel afterwards?,as upset,lucid about their state of mental distress,as content,B
1708,Cameron put the fruit in a blender and turned it on high to make a smoothie.,What does Cameron need to do before this?,pick out the fruit,make the smoothie,sell all the fruit,A
1709,Tracy got ready for work and decided to take the shortcut through the woods.,How would Others feel as a result?,smart now,lazy now,conflicted now,A
1710,Casey was dyslexic so Kendall completed their application for a job so that Casey would get an interview and show their skills then.,How would Kendall feel afterwards?,like a good friend,like a useless friend,very cooperative,A
1711,Skylar had her first baby and it was a big kid with a smile.,What will Skylar want to do next?,see the baby,loved,lazy,A
1712,"Remy, a teacher, brought their students together to tell them that they were going to retire.",How would you describe Remy?,an inconsiderate person,a concerned person,sad and upset,B
1713,Ash went to his job and did his best to get all of the work done during the day.,How would you describe Ash?,diligent and calm,mean and sad,rude and angry,A
1714,Kendall walked a mile in Skylar's shoes after finding and stealing Skylar's shoes on a beach.,What will Kendall want to do next?,keep the shoes,go home,Call the police,A
1715,"Skylar knows Cameron is going through a rough time. Cameron recently became homeless, the shelter offers assistance with helping get people back on their feet.",What will happen to Cameron?,skylar will become homeless too,The shelter will help Cameron find a job and new place to live,sad,B
1716,Jan cooked the pasta until it was ready to eat.,Why did Jan do this?,cook,"serve the pasta to their dinner guests, and they will all enjoy a meal together",drain the pasta and add some sauce to it,B
1717,Aubrey made Lee go outside for a few hours to play with some friends.,Why did Aubrey do this?,bored,never go out again,good,A
1718,Remy gave Ash the opportunity to come clean before they went to the proper authorities.,What does Remy need to do before this?,let Ash confess,take Ash in,Find out the truth,B
1719,Addison put Kendall's plan into action and was excited to bring Kendall her share of the profits.,How would Addison feel afterwards?,rude and inconsiderate,unfair and selfish,successful and helpful,C
1720,Bailey developed interest in Quinn.  They flirt a lot.,What will happen to Bailey?,ask Quinn for a date,interested,be bashful,A
1721,Taylor advanced toward Robin to tell Robin had dropped his phone from his pocket.,What will happen to Taylor?,go on a date,thank Taylor,be appreciated,C
1722,"Lee hid behind a door, jumped out and scared Quinn to death.",What will happen to Lee?,be thanked,be embarrassed,be chased by a mad Quinn,C
1723,Lee decided to make an online website for the practice. Lee helped their practice this way.,Why did Lee do this?,make sure the online website works correctly,find other ways to help the practice,wanted to gain more customers,C
1724,Ash smacked their lips together when they saw Bailey.,What will Bailey want to do next?,Ask him out,Talk to him,kiss Ash,B
1725,Bailey needed every second. She was in a hurry and always seemed to be.,How would Bailey feel as a result?,indifferent,rushed,behind schedule,B
1726,Aubrey counted sheep in order to fall asleep.,What does Aubrey need to do before this?,keep herself awake,slip into slumber,Think of the sheep,C
1727,Aubrey wanted to make a good impression with Sasha. Aubrey took Sasha's mom to lunch.,What will happen to Aubrey?,have food,become friends with Aubrey,start to like Aubrey,A
1728,"Taylor failed the first time they took the test, but quickly learnt from their mistakes and aced it the second time around.",What does Taylor need to do before this?,try harder next time,decide to take the test again,study and get better at video games,A
1729,sydney was always a person supporter so she made cameron give some remarks.,What does Sydney need to do before this?,know cameron,sydney was always a person supporter,refuse to care about cameron,A
1730,Quinn was a cook at a school. Quinn made sandwiches for others.,What will Others want to do next?,eat the sandwiches,grill the sandwiches,cook the sanwiches,A
1731,"Using every makeup technique available, Tracy created Remy's new image of suave sophistication.",What will Remy want to do next?,yell at Tracy,thank Tracy,tear the image up,B
1732,Sydney tried to help out at work and increased their productivity.,What will Sydney want to do next?,be helpful,get credit for their work,talk about what they did,B
1733,Tracy found milk at the store at the last minute before it closed.,How would you describe Tracy?,they got milk,they were lucky,rushed,B
1734,Austin occupied their whole day with work because he wanted to pay off his debt.,What does Austin need to do before this?,pay his debt,needed to get motivated,take a break,B
1735,alex needed some money so he sold his old phone.,How would Alex feel afterwards?,angry,upset,happy,C
1736,Robin called the authorities on their neighbor because she thought they were someone breaking into their house.,How would Robin feel after they realized their mistake?,felt stupid,anxious,felt honest,A
1737,Alex never washed his clothes and his friend finally told him the truth about it.,What will happen to Alex after being told?,thank his friend,disgusted,buy new clothes,C
1738,Tracy was filling out the birth certificate for Austin and entered Austin's father's name on the blank line.,How would you describe Tracy?,Clueless,embarrassed,Competent,C
1739,Addison found a job somewhere that her family would never find her.,Why did Addison do this?,be part of her family,share with her family,escape abuse,C
1740,Taylor tore Addison's eyes away from the tv screen when the grizzly murder occured.,What will happen to Addison?,be horrified,be curious,be condemining,A
1741,Robin evened the score. Good for Robin. Sticking it to the man.,What will Robin want to do next?,be cruel,needed to have a vendetta,show mercy,A
1742,Sasha got a new job a resigned from Casey's office.,What will Sasha want to do next?,start their new job,think things the best,talk about a job,A
1743,Riley was able to accurately estimate the score of the football game on Saturday.,How did Riley do this?,estimate scores of other football games,has seen soccer and knew it was similar,knew the playing level of the teams,C
1744,alex knew jordan had talent so she made him start practicing.,What will Jordan want to do next?,let alex force him to practice,refuse to practice,stop practicing,B
1745,"Jan's dog was not potty trained, so Jan taught their dog how to go potty outside.",What does Jan need to do before this?,get a dog,lock the back  gate,adopt a cat,A
1746,Robin started school early because they forgot to study for their test last night.,Why did Robin do this?,Others will study for the test,So they could cram in some more knowledge,So they could cram in some more porridge,B
1747,Jan gave Bailey another chance after they cheated on them last summer.,Why did Jan do this?,dying of flu,felt a soft spot for them,honest,B
1748,Jan practiced hockey so they could play in the state game.,How would Jan feel afterwards?,Like they want to play,Like they should of done their best,sporty,A
1749,Riley looked at the moon and took a photo of it last night.,What will happen to Others?,run for President,buy some cookies,look at the moon,C
1750,After Aubrey did a wonderful presentation Skylar gave Aubrey the business.,How would Aubrey feel as a result?,saddened,unsuccessful,successful,C
1751,Lee was feeling emotional. Sam asked Lee what was wrong and Lee opened the floodgates.,What does Lee need to do before this?,tell Sam everything,cry,have a trigger,C
1752,Tracy was trying to scare Cameron on Halloween night. Tracy snuck behind Cameron and surprised them.,How would Tracy feel afterwards?,like laughing,a pratical joker,like crying,B
1753,After training for a long time Quinn made his entry to the first marathon.,How would Quinn feel afterwards?,a good runner,ready for the challenge,a strong person,B
1754,"After letting the dog inside, Ash had to clean up his house and get extra food.",What did Ash do after bringing the dog inside?,Because the dog made a mess,had to get extra food,had to clean up the dog,B
