,context,question,answerA,answerB,answerC,correct
10490,kendall was a nice person so she took all the children to the museum.,How would Kendall feel afterwards?,generous,like Kendall was nice to the children,selfish,A
10491,Casey suits Jan's taste so she offered her the job.,How would Jan feel as a result?,without out power,angry about the offer,hopeful she would accept,C
10492,"Quinn works at Macy's and her friend Robin was doing some shopping, Quinn gave Robin her employee discount.",How would Robin feel as a result?,very anxious,very happy that they received a discount,very confused,B
10493,"After witnessing the bullying incident, Remy asked Taylor the reason why this happened.",How would you describe Remy?,worried about Taylor,angry about the incident,concerned,A
10494,Addison took part in the struggle for equal rights for all as Addision felt that everyone should be treated equally.,How would you describe Addison?,an unfair person,a bad person,a good person,C
10495,Riley called Jesse today to invite them to a party that evening for dinner.,What will Jesse want to do next?,plan what to wear,pick out an outfit for the party,get ready to go,B
10496,Bailey got Tracy's father a new book for his birthday present.,What will Bailey want to do next?,know it's his birthday,keep the book herself,give the gift to him,C
10497,Aubrey opened Kai's swollen mouth to say something and then walked away.,What will Kai want to do next?,move on to something else,know what happened,be careful,B
10498,Jordan told Addison that they had said something that was cruel to them.,How might Jordan feel after she told her that?,sad they she broke her trust,confident that she stood up for herself,as angry,B
10499,Bailey had to go to the doctor for result and it was not good.,How would Bailey feel afterwards?,visiting the doctor,devastated by the news,someone who may be ill,B
10500,Bailey wanted a bike so badly she plotted how to get it.,What righteous plot will Bailey come up with?,started dropping hints to her sister to tell mom and dad,know the price of a bike,started dropping classes to do odd jobs,A
10501,Carson gave Kendall money to buy some lunch when she realized she didn't have any food at home.,How would Carson feel after giving her money?,embarrassed at her plight,generous and caring,disrespected and used,B
10502,Carson joined a band and did a really good job at performing the songs.,How would Others feel as a result?,a good singer,quite angry,very glad,C
10503,Jan made people laugh at the beginning of the presentation with a joke.,Why did Jan do this?,alienate the audience,establish camaraderie,give her speech,B
10504,Sasha declared war on Russia in the board game with friends.,How would Others feel as a result?,quite unruly,very calm,happy with her choice,C
10505,"Casey was sick from eating too much junk food, so Kendall changed Casey's diet to be healthier.",What will happen to Casey?,be grateful towards Kendall,keep getting sicker,receive compensation,A
10506,The two business men were led into the woods by the mob thugs and then Austin was forced to dig their own graves.,How would you describe Austin?,doomed,scared,someone wrapped up in trouble,A
10507,Sasha led their hockey team to victory by blocking every goal.,How would you describe Sasha?,a team player,a good defensemen,a good friend,B
10508,Carson saw a car cut in front of him and made a noise with his car horn.,What does Carson need to do before this?,assess the situation,swerve to the next lane,step on the gas,A
10509,He picked her up from school because she complain a rash on her arm.,How would Kendall feel afterwards?,sick,Concerned about it,Nothing at all,B
10510,"Addison got up, got ready and then headed to the local park where they stretched for 10 minutes then ran 5 miles.",What will Addison want to do next?,needed to find the park,get a shower,avoid going home,B
10511,carson was running for office so he announced it to everyone in a speech.,What will Carson want to do next?,change his mind about running for office,bribe people to vote for him,discuss his experience,C
10512,Addison went out on his lunches for a month straight and finally found Carson a place.,How would you describe Addison?,helpful,meanspirited,selfish,A
10513,Gabriel was applying to nursing school and asked Lee for a recommendation letter.,What did Gabriel need to do before this?,be joyful,finish going to medical school,do good work for Lee to impress them,C
10514,Sydney became very famous after making an amazing catch in the baseball game.,How would you describe Sydney?,letting it go to their head,they could be better,a great athlete,C
10515,Casey cleaned Taylor from all unrighteousness by way of going through the path.,What will Taylor want to do next?,be virtuous,be wealthy,see that Taylor was unrighteous and off the path,A
10516,Jesse drove home from work one day and found out the truth.,What does Jesse need to do before this?,get understanding,run away,hide,A
10517,Jan taught Casey's children in college after they had taught Casey.,How would Jan feel afterwards?,an affinity to Jan,they taught more than one person in the family,proud of Jan,B
10518,Bailey felt sore after running for 10 miles in the rain.,What will Bailey want to do next?,get out of the wet clothes,get out of the wet pool,soak the bread in milk for hot soup,A
10519,Jan fell off the turnip truck while horsing around with her sister.,What does Jan need to do before this happens?,bail hay for father,wear a seatbelt,climb up on the turnip truck,C
10520,Riley put their child up for adoption because they couldn't afford to take care of the child anymore.,What will happen to Riley?,regret their decision,console Riley,adopt Riley's child,A
10521,Jesse needed a ride with his car in the shop so he hailed a taxi.,How would you describe Jesse's action?,dependent on public transit,unable to get out of a jam,a resourceful person,C
10522,It was pouring rain right before the picnic and everything was wet. Cameron took several minutes to dry the tables and chairs.,Why did Cameron need to do this?,enjoy the dramatic thunderstorm,let the little kids play in the puddles,make sure the food didn't get soggy,C
10523,Alex helped Austin make progress with their chores at home.,How would Alex feel afterwards?,Like they could do a friend a favor,Good for doing a friend a favor,loved,B
10524,Casey went to a welcoming party and made new friends.,What will Casey want to do next?,get dressed for the party,spend time alone,call her new friends,C
10525,"After breaking his leg in a very bad accident, Taylor used crutches.",What will Taylor want to do next?,throw them away,make a dangerous decision,be careful,C
10526,Kendall frightened the dog away because she was scared of what would happen.,What will Kendall want to do next?,be afraid of dogs,find relief,murder the dog,B
10527,Remy let Kendall beat him at the game.,Why did Remy do this?,felt bad for Kendall,a good person,congratulate Kendall on winning,A
10528,Carson had studied all week but still failed the test for math.,What does Carson need to do before this?,go to sleep,a bad test taker,be young,A
10529,Jesse went to Riley's house and killed her dog out of rage.,What will Jesse want to do next?,know that riley has a dog,fight Riley,converse with Riley,B
10530,"Looking to spend some time with nature, Riley spent a night in the woods.",What will Riley want to do next?,go for a hike,spend time on the cell phone,relaxed,A
10531,Skylar took the kids to the amusement park for the day.,What will Skylar want to do next?,go back home,pay for the tickets,drive to the park,A
10532,"Riley saw the rift between the offense and defense, but towed the line since he played for both.",What will Riley want to do next?,instigate the fight,argue with the groups,smooth things over,C
10533,Robin spoke what was on Alex's mind because he wasn't shy about it at all.,What does Robin need to do before this?,give more thoughts,needed to see Alex's mind,needed to understand Alex's mind,C
10534,"While Sydney was out of the country on vacation, Bailey fed their fish.",How would you describe Bailey?,Cheerful,Charismatic,Responsible,C
10535,Skylar had worn their very favorite outfit to school that day.,What does Skylar need to do before this?,show off her outfit,needed to rush out the door,needed to think about the day in advance,C
10536,"After Robin started painting, she never gave up. She finally was accepted into a gallery.",What will Robin want to do next?,focus more energy on her art,lock herself in her room,find a new career path,A
10537,Sydney was Cameron's boss. Sydney made Cameron give some remarks.,What will Cameron want to do next?,wan to impress Sydney,do a flip,make a dirty joke,A
10538,"Kendall wore shoes outside, even though it was muddy and they should have worn boots.",What will Kendall want to do next?,wash the mud off their shoes,put on better shoes,change into a pair of pants,A
10539,Addison ignored the advice of others and became an artist as they always had dreamed.,How would Others feel as a result?,like they were ignored,confident of their abilities,like congratulating Addison,A
10540,What did Kendall make for their lunch? Sandwiches or salad.,Whom is eating lunch with Kendall?,make both sandwich and salad,make chicken salad for her lunch date,save money by bringing their own lunch,A
10541,Tracy is typically a very picky eater.  She is known to never try new things.,How would you describe Tracy?,picky,one who typically doesn't try new things,consistent,B
10542,Bailey got the cat back home after it got lost in the desert.,Why did Bailey do this?,trade the cat for a dog,send the cat to the animal shelter,be a good person,C
10543,"Kendall works in a restuarnat on the weekends. It is always hard to get good tips, but this weekend Kendall made ten dollars in tips.",What does Kendall need to do before this?,stop working that weekend,be unfriendly,treat clients well,C
10544,Skylar towed Sydney's car off the street and wanted to know where to take it.,What will Skylar want to do next?,take the tow truck to the wrong place,take the car to the right place,ignore where it goes,B
10545,Lee had been working the same job for twenty years. Lee knew everyone at work.,What will happen to Lee?,get in trouble,get a promotion,play jokes on them,B
10546,Cameron got down on one knee to propose to his girlfriend Tracy.,What will Cameron want to do next?,marry tracy,tell his family,plan a wedding,B
10547,Alex took Addison to the animal shelter to take a look at all the new dogs.,What will Alex want to do next?,look for a new dog to adopt,alleviate boredom,go back home,A
10548,Casey was at a campfire and stirred up the coals to heat the fire up.,How would Casey feel afterwards?,Like they should go camping,bored and wanted something to do,Like the fire was heated up,C
10549,Remy invited over a hundred people to their upcoming wedding.,How would Remy feel afterwards?,loving and wanting her friends,enthusiastic to make more bags,very accomplished,A
10550,Ash wanted to make a cake for their birthday to surprise them all.,What will Others want to do next?,make a cake,Go home,Party together,C
10551,Tracy discussed at length the views of the people at the town hall meeting.,What will happen to Tracy?,be applauded,be ignored,be booed,A
10552,Ash committed Sydney offenses to the record for all to see.,What will Ash want to do next?,wants the truth,wants retribution,apologize for their actions,C
10553,Bailey diagnosed the rare disease. The patient had been suffering for many years but now the medication can control it.,What will happen to Others?,grow sicker,get better,get worse,B
10554,"Carson had trouble lifting the bowling ball to throw, but eventually got the ball rolling down the lane toward the pins.",How would Carson feel about this?,like he lost in the game,like he did it wrong,like he has big muscles,C
10555,ash was a defense attorney so he used logic to defend his argument.,How would Ash feel afterwards?,pessimistic,incompetent,hopeful,C
10556,Robin kept their kids together. She just got out of a divorce.,What will Robin want to do next?,care for their children,didn't want to loose their kids,have a birthday party,A
10557,Jordan took Bailey's life in their hands when they decided to fight the criminal that broke in.,What will Bailey want to do next?,push Jordan towards the criminal,thank Jordan for saving her,look like a hero to others,B
10558,"Carson announced to everyone that the speech would be called off, much to everyone's dismay.",What will happen to Carson?,be loved,ask Carson to have the speech another time,receive disdain,C
10559,Austin's mom bought him new mittens and expected him to wear them. He was not happy.,Why did Austin do this?,Put them in storage,Pretend that he likes them,the cold on his hands,B
10560,Robin made the worst cake ever for the upcoming social gathering.,What will Robin want to do next?,bake quickly,buy a cake,not pay attention,B
10561,Bailey put away the dishes after they had spent time washing them all.,How would you describe Bailey?,helpful,mean,vengeful,A
10562,aubrey needed the new phone so she waited in line alone.,Why did Aubrey do this?,alleviate boredom,bore herself,get the new phone,C
10563,Skylar made Addison carry out an experiment in the lab that involved feeding mice some old cheese.,What will Addison need to buy for the experiment?,buy some old cheese,do research,buy some nice new lab coats,A
10564,"Kai mentioned they haven't seen their friend lately, Aubrey saw Kai's friend out a movie.",What will Aubrey do next?,Tell Kai that they saw the friend,better,Refuse to tell Kai they saw their friend,A
10565,Addison was good at math and won a national math tournament because of it.,How would Addison feel afterwards?,a person with interest in maths,accomplished,useless,B
10566,Lee went to the restaurant and ate a big fish meal.,Why did Lee do this?,leave the restaurant and go home,wanted to satisfy hunger,pay for their meal,B
10567,Sasha asked their friend Ash if they could drive them to the library that day.,How would Sasha feel afterwards?,bored,ready,angry,B
10568,Kendall's brother bought a big new tv but it looked complicated to set it up. Kendall helped to get the television started.,Why did Kendall do this?,make their brother happy,watch tv,helped to get the television,A
10569,Austin never wore a hat because it was too hot outside.,Why did Austin do this?,get some cool air,not sweat,be hot,B
10570,Kendall did not have a ride to school. They walked to school that time.,What does Kendall need to do before this?,set aside the time,have their lunch,pass to the next grade,A
10571,"Riley saw how hard Sasha was training, so she thought Sasha would win the competition.",What will Riley want to do next?,watch the competition,celebrate with Sasha,call Sasha a loser,A
10572,Sasha told Quinn to meet up with them at the coffee shop for a talk.,What will happen to Sasha?,order coffee and meet her friend,have to spend time alone,have to go for coffee alone,A
10573,Riley bore Ash's share of the money to the safe house because Ash was injured in a shootout after the robbery.,Why did Riley do this?,yell at Riley,do what was fair,get their money back,B
10574,Tracy declared their love to their boyfriend and decided to get married.,What will Tracy want to do next?,plan the wedding,spend a lot of money,have a beach wedding,A
10575,Alex sat beside Jordan on the train ride to the ocean.,What will Jordan want to do next?,jump off the train,get a job on the train,see the ocean,C
10576,"Jordan weighed too little at birth, but managed to become a prizefighter when he grew up.",How would Jordan feel afterwards?,lazy,weak,determined,C
10577,Addison spoke very well of their group even though they were incompetent.,How would you describe Addison?,frustrated with them,a childish person,a kind person,C
10578,Tracy held Sasha position in the debate about topics.,What does Tracy need to do before this?,understand Sasha,ignore Sasha,hate Sasha,A
10579,Taylor was playing Pictionary with friends. Taylor used their hand to explain.,How would Taylor feel afterwards?,uneasy,happy,tense,B
10580,austin could not fight to save his life but he always tried.,What will Austin want to do next?,become a great fighter,avoid everyone,learn to fight,C
10581,alex was looking around for fun and found a jacket in their house.,What does Alex need to do before this?,refuse to go in the house,stay at home,be invited to the house,B
10582,Austin visited Skyar's uncle on Tuesday with Skylar and saw the city.,How would you describe Austin?,As someone who did something with a friend,As someone that lives in the city,felt excited,C
10583,Cameron got mad at Sam because he wouldn't give her back her pencil.,How would you describe Cameron?,ticked off,angry at Sam,mad at Sam,A
10584,"Austin who was a great dancer and teacher began their school with ten students. When they had a class helpfully, Austin shuffled Casey's feet, to learn a new dance.",How would you describe Austin?,a good dancer and teacher,shuffling their own feet,learning to dance at school,A
10585,Bailey was afraid to ask his wife to go to the game. Jordan asked Bailey's wife for permission to go together.,What will happen to Jordan?,go to the game without Bailey,have a good time,have a bad time,B
10586,"Austin showed Bailey kindness, having gone through a similar situation years ago themselves.",What will happen to Austin?,show Bailey their video game collection,comfort Bailey through troubling times,get thanked,B
10587,Kendall had a good idea for their project and Addison put Kendall's thoughts into action.,How would Addison feel afterwards?,Good for working with Kendall,open to suggestions,listens to Kendall's ideas,A
10588,Cameron won the award for best actor at the event.,What will Cameron want to do next?,quit his acting,become a doctor,give a speech,C
10589,Alex stopped to get a sandwich in the middle of the city that night.,How would you describe Alex?,feeling lazy,feeling full,like he had a sandwich,C
10590,Quinn cancelled their date after she burned her eyebrow off.,Why did Quinn do this?,Fix her eyebrow at home,burn her eyebrow,avoid her date,A
10591,Sydney regretted Taylor's decision about the movie they watched.,How would you describe Sydney?,unhappy,As someone who didn't like the movie picked out,dissapointed,C
10592,Kendall went places with her friends during the vacation to another country.,What does Kendall need to do before this?,drive a van,plan a schedule,drive a bus,B
10593,Robin kept the family together after her parent's untimely deaths.,How would you describe Robin?,accomplished,isn't caring,selfless,C
10594,Sasha is an animal activist. One day they went to the zoo for an animal rights protest.,What does Sasha need to do before this?,join the activity,participate the protest,an animal activist. One day they went to the zoo for an animal rights protest,A
10595,Skylar used his money as the foundation of Bailey's business which was was let her start to begin with.,How would Bailey feel as a result?,very fortunate,in a bad spot,sad and alone,A
10596,Tracy became lost in the huge and unknown city.,What does Tracy need to do before this?,stop and ask someone for help because she needs it,go to the police station and get the info she needs,be silly,A
10597,Jesse thanked Bailey's boss for Bailey's support when they had a big project to work on.,How would Jesse feel afterwards?,content,valued because of Jesse's actions,upset,A
10598,Skylar told Tracy that they had to do dishes and Tracy obeyed Skylar's order.,What will happen to Skylar?,can work on the things she has to do,"wash plates, glasses, bowls, silverware with soap and water","wash the plates, glasses, and silverware used at a meal by hand",A
10599,Kendall bought the tickets for a concert happening in a different state.,What will Kendall want to do next?,go to the sports show,was buying the tickets as a gift,pack stuff for their trip,C
10600,"As they have been training for a while at home, Riley did not hesitate to turn on Sasha's back on cue.",How would you describe Riley?,an athlete,Sasha's aunt,ignored by riley,A
10601,Tracy obeyed Skylar's order to wash the dishes because they live together.,How would you describe Tracy?,one of Skylar's maids,calm,a good roommate,C
10602,Taylor brought Riley to the school and he brought her into the cafeteria for the dance.,What will Taylor want to do next?,dance with Riley,he brought her into the cafeteria,rent a movie,A
10603,Jesse had another baby and felt she really couldn't look after it.,What will happen to the baby?,be put up for adoption,stay with Jesse and her other kids,be sent to board away from home,A
10604,Robin felt their oats to see if they were too wet to feed to the horses.,Why did Robin do this?,care about keeping the foals healthy,thinks oats taste disgusting wet,want to make better cookies,A
10605,Riley wrote the book which took many months of planning and revising.,How would you describe Riley?,lazy and slow,a hard worker,tired,B
10606,Kendall did this all around the world and had managed to see almost all the countries they wanted to.,What will Kendall want to do next?,get a passport,buy plane tickets,continue going on many trips around the world,C
10607,Lee put her extensive event planning expertise to work for a charity event.,What will happen to Lee?,Cancel the event at the last minute,Be recognized for a job well done,Sabotage the event,B
10608,Quinn couldnt find the prescription for a medicine he needed in order to stay alive he bought the medicine without a prescription.,What does Quinn need to do before this?,need to find a pharmacy that will sell without a prescription,must find the prescription before he can buy the medicine,get a new prescription,A
10609,Sasha gave a kitten up for adoption after their cat gave birth.,What will Sasha want to do next?,have a cat get pregnant,take the kitten to a shelter,sell the kitten to others,B
10610,lee gave the worker a bonus to show how much they appreciated their hard work.,How would Others feel as a result?,ignored by lee,hated by lee,appreciated by lee,C
10611,Jan spent their life looking after their children so as soon as they grew up Jan pursued their own interests.,How would you describe Jan?,selfless,relieved,cruel,A
10612,Ash sold Casey's house on the open market.,What will Casey want to do next?,Live in a car,Rent an apartment,Do nothing,B
10613,Addison did every task with determination and put effort into everything they did.,How would Others feel as a result?,proud of herself,Like they give things their best,very accomplished,B
10614,Addison got up early and drove to Tracys.  After Tracy put their suitcase into the car Addison took Tracy to the airport.,What will happen to Tracy?,not go on holiday,go on holiday,say goodbye to Tracy,B
10615,Robin brought Kendall to the attention of the police after they saw Kendall steal CDs out of an unlocked car.,How would Robin feel afterwards?,furious that he was caught,proud to have helped rob a criminal,angry that people are so dishonest,B
10616,Jan set Tracy's mind at ease by telling her her father went peacefully.,What will Tracy want to do next for her father?,crucify her father,bury her father herself,visit the father at the morgue,C
10617,Skylar drove home in their new car after stopping to fill it up with some gas.,What will Skylar want to do next?,buy a new car,stop at a gas station,tell others about the car,C
10618,Ash extended an invite to Kai to go eat dinner with them.,Why did Ash do this?,uncomfortable,loved,was being polite to Kai,C
10619,Jordan gave Casey a picture of himself for Casey to remember him by and then got on the plane.,What will happen to Casey?,regret that they can't go,laugh at Jordan,rip up Jordan's picture,A
10620,Taylor fulfilled their obligations to the country by completing their military service.,Why did Taylor do this?,go to school,protect the country,sabotage the country,B
10621,Riley has always been a charitable employer who always treats her workers to good things.,How would Others feel about Riley ?,fortunate to work with Riley,nonchalant about the boss,their due,A
10622,Jesse laid on Remy's back. And Remy lovely give her a hug.,How would Jesse feel afterwards?,sad,loved,uncomfortable,B
10623,Riley prepared for the reception by checking with all of the merchants involved.,What does Riley need to do before this?,find the phone numbers for the florist,orders a bouquet of mylar balloons,double check other things,C
10624,Quinn brought Austin's lunch so that they could eat lunch together.,How would you describe Quinn?,vengeful,nice,not hungry,B
10625,Casey worked at a barber shop to cut people's hair. Casey cut Quinn's hair.,How would Quinn feel as a result?,thankful for Casey,good at giving people haircuts,employed as a barber,A
10626,Riley pulled the hat over Sasha's head and got away with the little scheme that day.,What will happen to Riley?,proud,get revenge,bored,A
10627,"Skylar was beside themselves with grief at the loss of their husband in such an unexpected and sudden way, so when the funeral home was ending the service, Robin saved Skylar´s husband´s ashes on Skylar´s behalf.",What will Robin want to do next?,be generous,use the ashes to fertilize their lawn,tell Skylar they saved the ashes for them,C
10628,Addison dedicated Tracy's academic journal to the library on that day.,What will happen to Tracy?,no one will like her,her book will be disrespected,she will be read,C
10629,Cameron told Tracy that he will reluctantly take her money for the surgery.,What does Cameron need to do before this?,schedule the surgery,better,realize he couldn't afford it on his own,C
10630,Sydney thanked her client for Sasha's assistance after Sasha fixed the machine.,What does Sydney need to do before this?,stay home from work,fire her client,turn on a machine,C
10631,Bailey went across the street.,Why did Bailey do this?,Go into the store,went across the street,find what they were looking for,A
10632,Bailey took her time to reach it because it was important for Bailey to do it right.,How would you describe Bailey?,responsible,accomplished,irresponsible,A
10633,Kendall taught Alex's dog tricks while watching his dog last weekend.,Why did Kendall do this?,teach other dogs tricks,wanted to surprise Alex,wanted to teach cats,B
10634,"Austin was ready to move on from the company, he got his things and made his way to the door.",Why did Austin do this?,Work at the company a long time,Make connections at the company,no longer worked there,C
10635,Aubrey wanted to go snorkeling but ended up swimming back to shore almost immediately after setting out.,How would you describe Aubrey?,ungrateful,uneasy,nervous,C
10636,Addison put Kendall's ideas on how to build a statue into action. They wanted to make it perfect.,What will Addison want to do next?,build their own statue,isn't the boss,do the blueprints,A
10637,"After dating for 3 years and living together, Aubrey asked Skylar to be her wife.",How would Aubrey feel afterwards?,excited,afraid,sad,A
10638,Remy was working at the bakery and had a concert to get to so he closed early.,How would you describe Remy?,overjoyed and excited,always late,eager to get to the concert,C
10639,"Remy had gotten a new car recently, and was able to drive themselves home from school.",How would Remy feel afterwards?,ready to get home from school,as delighted,scared to drive on their own,B
10640,"Addison had a few minutes before going to work, Bailey spent Addison's time asking questions about her job.",What does Bailey need to do before this?,go to work,ask Addison if she has time to answer her questions,show Bailey they're feeling impatient,B
10641,Austin got ready for their wedding in the morning to arrive on time.,What does Austin need to do before this?,get divorced,get to the wedding,get out of bed,C
10642,Alex helped Ash in every way so that Ash could graduate from high school.,What will Ash want to do next?,had a hard time in school and wanted to help,pay Alex back,wanted to help Ash because they are friends with Ash's mom,B
10643,Carson plays a game on their phone while waiting to be called back for a doctors appointment. Carson beats their own high score.,What does Carson need to do before this?,leave the doctors office,own a cell phone to play on,practice,B
10644,Quinn required Alex's effort to succeed in training the new show horse.,What does Quinn need to do before this?,has to collect Alex and go to the ranch,plant rows of corn and tomatoes,were unskilled,A
10645,Austin scored a touchdown after doing their best to score it.,How would Austin feel afterwards?,terrible,sad,perfect,C
10646,Tracy knew that it was important to stay hydrated throughout the day.,Why did Tracy do this?,drink water,keep water in mind,wanted to prevent dehydration,C
10647,Ash inherited a huge house from Tracy's father after his death because they had been close.,How would you describe Ash?,ashamed and embarrassed,loved and secure,sad about Tracy's father's death,B
10648,Remy gave Cameron some money to go get some food for himself.,How would Remy feel afterwards?,lost,mean spirited,satisfied,C
10649,Skylar's car broke down in the middle of the road so Skylar called the auto club to tow her car.,What will Skylar want to do next?,go buy a new car,being towed,ride the bus,A
10650,Kendall was looking for a used bike due to new ones being way over her current budget.,Is Kendall thrifty or careless?,used bikes be much better priced,wanting the newest bike on the market,mindful when making purchases,C
10651,Sydney as bitten by Vlad and as a result Sydney ate Kai's flesh.,Why did Sydney do this?,be near a vampire nest,be attacked by Vlad,feed her carnal desires,C
10652,Lee had Cameron call his mother to tattle on him.,Why did Lee do this?,be a friend,ask for forgiveness,be mean,C
10653,Ash got himself a new car at the car lot and they loved it.,What will Ash want to do next?,take care of the car,go to a game,go to bed,A
10654,"Kendall knew Sydney was depressed, so she prevented Sydney from jumping off the bridge.",Why did Kendall do stop Sydney from doing this?,talk to Sydney,give Sydney reasons to live,say goodbye before jumping,B
10655,"Having horrible taste in clothing, Aubrey took Taylor's shopping advice. Taylor was a fashion designer.",Why did Aubrey do this?,purchase some trendy clothes,dress better,look ugly,B
10656,Aubrey involved everyone in their group in their group project.,How would Aubrey feel afterwards?,bossy,they are getting work done,cared for others,B
10657,Jan visited Sydney in Boston and cooked a big dinner in their kitchen.,What did Jan have to do?,had to buy a ticket for New York,had to buy the food to cook,had to burn the house down,B
10658,"Aubrey finally decided to clean her bedroom, and after of hours of deeep cleaning she found clothes under their bed.",Why did Aubrey do this?,clean well,lay in bed,hide some clothes,A
10659,Alex had to go to the er after the terrible car accident he suffered.,How would Alex feel afterwards?,be worried about his health,be carefree,as normal,A
10660,Taylor saved the patient from dying of an infection in the pancreas.,What does Taylor need to do before this?,relieved,give the patient medicine,take a break,B
10661,"Wanting to enjoy the day with some fun, Jan played games with their friends.",How would Others feel as a result?,anti-social,Others would be annoyed at Jan,great to be with fellow friends,C
10662,Bailey yielded to Sydney offering to pay since she had such a bigger income.,Why did Bailey do this?,rude,did this because Sydney offered,did this because he was rich,B
10663,Sasha had a big test they didn't study for so Sasha had to pull an all nighter.,What will Sasha want to do the next day?,binge watch a tv show,go to sleep,go to the gym,B
10664,Jan asked everyone they trusted for advice on what they should do for the party.,How would Others feel as a result?,Like they are trusted,glad to have gotten a lot of advice,like they have a lot of ideas for the party,A
10665,Kendall ate old sushi and wound up spending the night on the toilette.,How would Kendall feel afterwards?,dehydrated and weak,eat sushi again,ready to run a marathon,A
10666,Cameron practiced for many days and was finally able to beat the high score.,What will happen to Cameron?,lose the championship,win the game,lose the game,B
10667,"Kai accidentally let their roommate's cat out of the apartment, so they hired an expert cat rescuer to help find it.",What will Kai want to do next?,open the door,search for and find the cat with the inexperienced rescuer,apologize to their roommate for accidentally letting the cat out,C
10668,"Alex couldn't find childcare for their daughter, so Alex brought her along to the job interview.",How would Alex feel afterwards?,committed to work,a good mother,stressed,C
10669,Remy hit the buffers after cleaning too hard and destroyed everything.,What will Remy want to do next?,Walkaway,get her cleaning supplies,Find another job,C
10670,Ash started dissecting a dead dog's body because it was required for science.,What will Ash want to do next?,urinate in the dead dog's body and give it to the teacher,test the dog's blood to see if it was even healthy at all,vomit all over the place and let someone else dissect the dog,B
10671,"Quinn used Casey's hand to help Casey practice drawing, by guiding it across the paper.",What does Quinn need to do before this?,get away from Casey,be asked for help,be asked to leave,B
10672,Sasha was showing Jan how to dance by shifting her hips back and forth.,What will Jan want to do next?,eat brownies all night,learn new moves,go to the movies,B
10673,Addison took part in the struggle of student loans but it paid off when she got a great job offer due to her degree.,What will Addison want to do next?,accept the offer next,research how to get a education with minimum student loans,graduate high school next,A
10674,"Cameron signed up to help at the event, and as his contribution, Cameron provided snacks to children.",What will happen to Cameron?,be arrested,be thanked,be hated,B
10675,I skipped school that day and Robin told my parents.,Why did Robin do this?,get revenge,knew my parents,make me happy,A
10676,Jan allowed Austin access to the room so that he could work on their project.,What will happen to Jan?,help Austin with the project,not get the project done,get angry with Austin,A
10677,Quinn was making breakfast before school and made eggs with toast.,What will Quinn want to do next?,need to get the eggs from the refrigerator,stay home,eat their breakfast,C
10678,Austin didn't think he was a good enough boyfriend for Addison so he broke up with her.,What will happen to Addison after?,immediate get back with Austin,reflect on the relationship,try not to think about it,B
10679,Quinn started barking playfully at his dog in the park.,How would Quinn feel afterwards?,like he was normal,feeling loved,very anthromorphic,C
10680,Cameron gave Austin time to think about what they wanted for dinner.,How would you describe Cameron?,As someone that wonders what Austin wants for dinner,hungry for food,glad to have time to choose,C
10681,Austin got his kids report card and felt so proud of their grades.,What will his kid's want to do next?,go out to celebrate,go slack off on homework,go to bed,A
10682,Taylor had nothing to do and watched TV for hours.,What does Taylor need to do before this?,stay in bed all day,get up and be active,stay lying down all day,A
10683,Riley saw their boss after work when he went to the bar.,What will happen to Others?,they will enjoy themselves,wave to their boss,be angry,A
10684,Bailey had been saving for a long time and really wanted a new car.,How would Bailey feel afterwards?,lousy,accomplished,defeated,B
10685,Austin protested too much against his girlfriend's abortion but he realized did not want a baby either.,How would Austin feel afterwards?,protective of a baby,guilty and regretful,Others would have different opinions,B
10686,Casey bought some items from the store and brought them home with her.,How would Casey feel afterwards?,bored and mad,sad and angry,very decorative,C
10687,"Adison knew that something was wrong with the kitten, so Addison fed the kitten with new food.",How would you describe Addison?,someone who prefer a dog,someone who cares about animals,proud,B
10688,"Lee was not ready for the test they planned in science class, Lee began panicking quickly.",How would you describe Lee?,nervous,quite lazy,very stupid,A
10689,Ash went on a field trip to the jail with his class and learned a lot that day.,What will Ash want to do next?,talk about it,go to jail,be a student,A
10690,Robin always wanted to see the world so she decided to take a sabbatical and backpack all over the world.,How would you describe Robin?,afraid of the unknown,unwilling to take risks,willing to try new things,C
10691,Jesse placed the music sheet in his hands and began to sing a song.,What will Jesse want to do next?,paint a picture,make a speech,start the song,C
10692,Casey swam away towards the beach and then went home for the day.,What will Casey want to do next?,conflicted,lazy,smart,B
10693,Remy was figeting during class and couldn't concentrate. Jan pulled out an action figure and focused Remy's attention.,What will Jan want to do next?,teach,leave,play with the action figure,A
10694,Lee wanted to take pictures of the Eiffel Tower.,What does Lee need to do before this?,travel to the Eiffel Tower,working,go to the Eiffel Tower,A
10695,Lee sent their kids away to boarding school and then to summer camp at holidays so Lee had plenty of time for their own life.,How would the kids feel as a result?,creative,thoughtful,neglected by Lee,C
10696,Carson read Jan's letter and was so mad about it that they needed to talk to Jan.,What will Carson want to do next?,explain everything,talk to Jan,make everything clear,B
10697,Remy invited their friend Aubrey over to a sleep over and she accepted.,How would you describe Remy?,a young person,a boring person,old,A
10698,Jan went to the bank and took some money out of her account.,How would Jan feel afterwards?,tired and angry,ready to fall down,a little richer,C
10699,Jesse was a wild child and frequently raised cain.,What will Jesse want to do next?,go to church,wanted to get their parents angry,go to his bed,B
10700,Bailey got Tracy's father to formally adopt them.,What will Tracy want to do next?,go home with Tracy's father,make amends with Quinn,eat Quinn's bananas,A
