,context,question,answerA,answerB,answerC,correct
583,O Casey precisava de farinha e açúcar para fazer um bolo.,O que é que o Casey precisa de fazer antes disto?,comprar os itens da loja,Encontrar os itens na despensa,Preparem-se para fazer o bolo .,B
584,O Carson conduziu bem no exame e eles conseguiram a carta.,Como descreveria o Carson?,Eles fizeram um bom trabalho.,Como alguém que precisa da sua licença,Como alguém que fez bem,C
585,"Ash ficou em casa de um amigo para cuidar deles, por aquilo que parecia ser uma eternidade.",O que é que o Ash vai querer fazer a seguir?,Fiz isto por amizade.,Vai jantar e descansa .,Fiz isto para ser útil.,B
586,"Cameron revelou a sua posição, o que resultou num ataque ao complexo.",Porque é que a Cameron fez isto?,Vai para o complexo .,Estava a tentar ser esperto.,Foi descuidado.,C
587,"Ash era um homem de relações públicas que podia fazer as pessoas parecerem boas, mesmo que não fossem.",Como descreveria o Ash?,confiante,hábil,- Compreendido.,B
588,Jesse decidiu fazer alguma comida quando chegou a casa do trabalho.,Porque é que o Jesse fez isto?,Queria saciar a fome.,conduzir para casa,comprar comida,A
589,"A Skylar era sempre a primeira na aula porque adorava a escola, por isso chegou muito cedo e sentou-se na primeira fila.",Como descreveria a Skylar?,Ela odiava a escola e sempre se atrasava .,Estar na primeira fila .,preguiçoso e sempre esquece da aula.,B
590,"A Addison tinha algo muito importante para falar, por isso, chamou os pais para o escritório da Skylar.",O que é que a Addison vai querer fazer a seguir?,falar com os pais deles,Fazer algum trabalho de escritório para a Skylar.,Descubra o que os alunos fizeram.,A
591,O Aubrey deu-lhe um presente de aniversário e um beijo.,O que é que o Aubrey precisa de fazer antes disto?,Continua a beijar-te .,Vai à loja.,Abre o presente dela.,C
592,"A Robin tinha fome e precisava de comer, por isso ligou para a empresa de pizza.",Como é que a Robin se sentiria depois?,Uma pessoa que gosta de pizza,Como que com fome.,Uma pessoa com grande apetite.,A
593,Tracy queria que Jan parasse de gritar com ela quando estava no trabalho.,O que Jan vai querer fazer a seguir?,Seja vocal,tirar uma soneca,Peça desculpas a Tracy,C
594,A Addison fez uma cara de idiota com o amigo Riley e sorriu e riu.,O que é que a Riley vai querer fazer a seguir?,Fazer a Riley rir.,Faça uma cara de idiota .,A animar a amiga Riley .,B
595,Kai fez as malas e pegou um voo para a Austrália e nunca mais olhou para trás.,O que Kai vai querer fazer a seguir?,Matou alguém,Encontre um lugar para viver,Roubou alguma coisa,B
596,"Jesse estava numa competição com os outros, tudo o que tinham que fazer era apertar o botão e responder.",Como descreveria o Jesse?,Determinado,Não gosta de competir.,Como ganhar.,A
597,"Jan viveu feliz para sempre, tornando-se rico e aposentado para se tornar um vagabundo de praia.",Como se sentiria Jan depois?,Bom para o seu amigo.,Aborrecido.,- É bom.,C
598,A Aiden estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que é que o Aiden precisava de fazer antes disto?,Acabar de ir para a faculdade de medicina,Ter concluído os pré-requisitos de enfermagem,Dê a Lee uma entrevista de emprego.,B
599,"O Bailey desperdiçou comida hoje, pediu mais do que podia comer.",O que é que a Bailey precisa de fazer antes disto?,"- Não, não.",Leve a comida extra para casa.,ir a um restaurante,C
600,A Sydney trouxe roupa suja para casa porque a máquina dela avariou-se.,Porque é que a Sydney fez isto?,Tente uma máquina diferente para comparar modelos,Limpa-lhe a roupa .,usar a energia em casa em vez de em casa dela,B
601,O Kai dormiu até ao despertador esta manhã.,Porque é que o Kai fez isto?,Ignora a classe.,precisava de comprar o alarme.,Levanta-te a tempo .,B
602,Taylor adaptou sua apresentação para se certificar de que era compreensível e eficaz.,O que os outros vão querer fazer a seguir?,Ignorar o orador,Sair da apresentação,Ouça atentamente,C
603,O Alex manteve o fogo sob controle e acabou por salvar muitas vidas.,O que acontecerá aos Outros?,Outros vão agradecer ao Alex.,Outros vão ficar confusos com o Alex.,Continuem a salvar vidas.,A
604,Robin colocou a polpa na posição necessária e notificou os demais a continuar.,O que acontecerá com os outros?,furtar a polpa,ignorar a mensagem,dar continuidade ao trabalho,C
605,Lee deu muito dinheiro para caridade em um esforço para retribuir à comunidade local.,O que os Outros vão querer fazer a seguir?,Usado com sabedoria.,ajudar na comunidade,Obrigado Lee.,C
606,A Tracy pressionou o Austin acidentalmente no elevador e teve de pedir desculpa por este acidente.,Como descreveria a Tracy?,Sentindo-me burro,estranho,Envergonhado.,C
607,O Jesse veio para casa para nadar com toda a família no quintal.,Como descreveria o Jesse?,Tem de limpar e esfregar a piscina amanhã.,gostam de passar tempo com os irmãos e irmãs,Não gosta de estar perto dos pais.,B
608,"Ash tem um cão novo e ele era brincalhão, mas não ouvia, então ele teve que chamar o cão muitas vezes.",O que é que o Ash vai querer fazer a seguir?,Leva o cão para o canil.,Compre um apito para cães para treiná-lo.,corrija o cão com um jornal,B
609,Jesse encontrou uma bateria de substituição para o seu carro velho na loja.,O que é que o Jesse precisa de fazer antes disto?,procurar o melhor preço,Vai para casa.,Colocar a bateria nova no carro deles.,A
610,"Um estranho estava a olhar para a Kendall do outro lado do centro comercial, fazendo-a sentir-se zangada.",Como reagiriam os outros à Kendall?,ser sequestrado,Corajoso,Ela conhecia o estranho.,B
611,A Aubrey protegia os olhos do Kai do sol quando estavam na praia.,O que é que o Aubrey vai querer fazer a seguir?,"Obrigado , Aubrey .",Compra óculos de sol.,Queima os olhos dela.,B
612,A Tracy teve de sair da festa mais cedo porque os filhos estavam com uma ama que tinha de ir para casa às 21h .,Como descreveria a Tracy?,Tem meios para ser contratada como ama de crianças,irritado por ter de sair mais cedo.,Uma mãe responsável.,C
613,O Alex ficaria bem depois de um pouco de treino no local.,O que os Outros vão querer fazer a seguir?,Tenha fé no Alex.,iniciar o treinamento no local,Deixar o Alex para trás .,B
614,A Riley abraçou o Tom depois de terminarem.,Como é que a Riley se sentiria depois?,Triste para os dois.,Como um terapeuta.,Está lá para o Tom.,C
615,A Aubrey disse à Riley o nome do gato que a Aubrey adotou do abrigo ontem.,Como é que a Riley se sentiria?,Maravilhoso.,- É bom.,informado sobre o gato,C
616,"Kai viu o acidente de carro de perto, um bebé com um crânio completamente esmagado, sangue por todo o lado.",O que era que o Kai fazia antes disto?,estava a conduzir na zona do acidente,Estava a examinar o crânio do bebé .,Estava a ver as notícias na televisão.,A
617,Sydney dava conselhos às pessoas por causa da bondade de seu coração.,Como se sentiriam os outros?,Perdidos e mal entendidos,triste e sozinho,Cuidado,C
618,Kendall gostou de um dos carros que viram no parque e decidiu comprá-lo.,Como descreveria a Kendall?,Como mostrar o carro.,orgulhoso de ter um carro novo,fazer uma compra,B
619,O assistente deu a Carson a receita errada e ele devolveu os remédios.,O que é que o Carson vai querer fazer a seguir?,Obter o medicamento certo,precisa dos medicamentos prescritos.,lê cuidadosamente todos os rótulos das receitas,A
620,A Kendall apoiou a Skylar na luta contra os valentões.,Porque é que a Kendall fez isto?,Preocupou-se com a segurança da Skylar.,Mostra à Skylar alguns movimentos de luta .,Mostrar a Skylar como defender-se.,A
621,"Sasha se sentiu bem que estava ajudando o tutor Carson, e no seu último teste ele",Como se sentiria Sasha depois?,como uma falha,um mau professor,sucesso,C
622,A Addison decidiu pôr em prática o plano de trabalho da Kendall.,"Depois, o que vai acontecer com a Addison?",Ficar zangado com a Kendall pelo plano.,Diz à Kendall sobre o plano que começaram.,- Não. - Não.,B
623,"A Skylar estava na loja com a mãe e, depois de pedir muito, a mãe da Skylar comprou-lhes uma bela roupa nova com sapatos iguais.",Como é que a Skylar se sentiria depois?,Felizes com a roupa deles.,Infelizes com a roupa deles.,Desagradáveis à mãe deles.,A
624,Quinn é melhor amiga da Bailey e esperou ansiosamente que ela dissesse algo para quebrar o silêncio.,Como descreveria o Quinn?,Uma pessoa muito social com certas expectativas.,Aliviado por a Bailey ter falado.,medo de ser social com outras pessoas,A
625,Remy montou os cavalos deles e foi numa aventura no campo.,Porque é que o Remy fez isto?,Aborrecido.,contar aos outros sobre as suas aventuras,orgulhoso,B
626,"Jan estava ansiosa por ver o pai, mas havia muitas coisas para fazer para se preparar.",O que é que a Jan precisa de fazer depois disto?,- Está bem.,Estava ansiosa por ver o pai dela .,evitar ver o pai dela.,A
627,O David estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que Davi precisava fazer antes disso?,Ter concluído os pré-requisitos de enfermagem,Como pedir uma carta ao Lee também.,feliz por David,A
628,Skylar acendeu a luz na cozinha para pegar um copo de leite.,Como você descreveria o Skylar?,Como alguém que comprou leite,satiated,Como alguém que pode ver na cozinha,C
629,A Riley chegou ao ponto de subir a colina onde Kendall podia vê-los.,O que é que a Kendall vai querer fazer a seguir?,Queria ser notado.,Para o Riley continuar,Queria ser visto.,B
630,Cameron teve problemas para pagar as contas depois de ter sido despedida por não ter tido bons resultados no trabalho.,O que é que a Cameron precisa de fazer antes disto?,Não ter amigos,Ser sem casa,estar a fazer mal no trabalho,C
631,Lee deu um beijo à mão de Alex para mostrar seu amor por ela.,Como descreveria o Lee?,Um cavalheiro.,É estranho beijar uma mão.,lisonjeado pela ação do Lee.,A
632,Taylor perseguiu o objeto mais longe e não desistiu até alcançá-lo.,Como descreveria a Taylor?,Incesante.,Desanimado,preguiçoso,A
633,"Addison manteve seu título para a vida, apesar do desejo de outros de tomar a coroa.",O que os outros vão querer fazer a seguir?,coroar seu filho próximo,Decidir se aposentar,fazer um putsch,A
634,A Cameron estava preocupada que alguém descobrisse de qualquer maneira e disse a verdade a alguém.,O que é que a Cameron precisa de fazer antes disto?,ser informado de alguma informação,"Cameron, entrega-te.",Diz-me o Cameron .,A
635,Jesse rastreou os problemas do Riley até um evento nas suas vidas onde as coisas poderiam ter ido de duas formas diferentes.,Como é que a Riley se sentiria?,orgulhosos das suas ações,Felizes consigo mesmos.,Arrepender-se das suas ações,C
636,Quinn viu dinheiro no balcão e correu para fora para devolvê-lo ao cliente esquecido.,Como descreveria o Quinn?,alguém que se importa em lavar os pratos corretamente,manipulador,confiável,C
637,Robin atuou como intermediário para Quinn durante as negociações com um investidor estrangeiro.,O que quer o Quinn fazer a seguir?,negligência,Ignorar,Conhecer,C
638,A Sydney beijou a testa da Bailey quando estavam sentados juntos.,O que vai acontecer com a Sydney?,triste,perto de Sydney,Apague o beijo .,B
639,"Kai sempre teve um dente doce, foi um dia difícil, então ele comprou um sorvete.",O que Kai precisa fazer antes disso?,Coma o sorvete,Consumir o sorvete,Traga sua carteira,C
640,O Austin ia de bicicleta para a escola para não ter de apanhar o autocarro.,O que é que o Austin vai querer fazer a seguir?,ir para a escola,Atira a bicicleta dele .,Entra no autocarro.,A
641,Jan ganhou o interesse da Skylar depois de lhes dizer o quanto os ama.,Como se sentiria Jan depois?,triste,perfeito,infeliz,B
642,Robin veio de um bom lugar quando perguntaram como poderiam ajudar a cuidar da idosa.,Como descrever Robin?,Odeia,afeto,negligência,B
643,"O amigo dele caiu da bicicleta, por isso Lee colocou creme de queimadura no arranhão.",Como descreveria o Lee?,durante o tempo em que se trata de bandagens para cima raspadinhas,Não se machucou muito nem teve muitos arranhões quando criança,- Estou contente.,A
644,Sasha afirmou as liberdades enquanto praticava a audição em tribunal.,Como descreveria Sasha?,um advogado,preparado para advogar pelo seu cliente,pagamento,A
645,"Jesse estava com frio, por isso, colocou mais e mais cobertores na cama.",Como descreveria o Jesse?,A tentar aquecer-me.,Quente e ardente,Como uma vaca.,A
646,O Austin voltou da guerra e não se adaptou a uma mulher normal.,Como é que o Austin se sentiria depois?,feliz,orgulhoso,ansioso,C
647,Taylor agradeceu a Deus por o Carson o ajudar a mudar-se para um novo apartamento em pouco tempo.,Como se sentiria Carson?,Está bem.,"Furioso, ele se mudou no dia de folga.",Feliz por ajudar o amigo dele.,C
648,Kai é um skateboard ativo e recentemente quebrou uma perna.,Como descreveria Kai?,agressivo,lesão,Não lesado,B
649,"A Riley e os amigos estavam a acampar e parecia que a fogueira estava a apagar-se, por isso a Riley acendeu as chamas e adicionou mais pauzinhos.",Porque é que a Riley fez isto?,Mantém o fogo aceso para encorajar a vida selvagem a atacar,Faça uma fogueira,Mantém o fogo aceso para manter todos quentes .,C
650,Carson comprou carne no supermercado e levou para casa antes que estragasse.,O que é que o Carson vai querer fazer a seguir?,Coloque a carne na geladeira.,Esvazia o frigorífico.,Deixe a carne estragar-se .,A
651,A Cameron deu felizmente a Quinn uns dólares para ajudar a financiar a caridade.,Como se sentiria a Cameron depois?,Como gastar mais dinheiro em bebidas.,Como se tivessem perdido dois dólares.,Como os dois dólares vão ajudar alguém que precisa.,C
652,O Lee levou o carro para a escola e avariou-se no estacionamento.,Como é que o Lee se sentiria depois?,frustrado,excitado,feliz,A
653,A Quinn bebeu demais e caiu quando ia para o carro.,O que é que o Quinn precisa de fazer antes disto?,ficar bêbado,Vai para a cama.,Come alguma comida.,A
654,O Quinn deu-se o direito de inspecionar a propriedade para ver se há insectos.,O que os Outros vão querer fazer a seguir?,Não faça nada.,Procure insetos e insetos,Certifica-te que é agradável.,B
655,A Robin perguntou ao Jesse se ele queria sair para jantar com ela.,O que vai querer fazer a seguir?,Diz ao Robin que sim.,Vamos jantar.,Aceita o convite do Robin.,B
656,A Addison fez com que o Austin se comportasse de forma estúpida porque queriam divertir-se.,O que vai acontecer com a Addison?,Diverte-te,Não ser nada,Aborrecer-se,A
657,Jordan passou anos na prisão e só agora saiu.,O que vai querer fazer a seguir?,Perder o emprego,Não entres na prisão.,Conheça a família,B
658,"Ash quase chegou atrasado, mas felizmente chegou ao teste mesmo a tempo.",Como é que o Ash se sentiria depois?,sombrio e solene,Felizes por terem conseguido .,Desiludidos consigo mesmos.,B
659,"Jan estava com fome, então ela queria apenas cereais no café da manhã.",O que os outros vão querer fazer a seguir?,dar a jan o que ela quer,obter um lanche rápido,negar jan cereal,A
660,O Quinn estava na loja a escolher coisas essenciais e comprou o que a Jan precisava.,O que é que o Quinn precisa de fazer antes disto?,Precisava de falar com o Jan.,Preciso ir lá amanhã.,Ajuda o Jan a sair .,A
661,A Addison fez a avaliação de risco do Remy quando se preparavam para comprar o seguro.,Porque é que a Addison fez isto?,magoar alguém,Obter informações sobre alguém,Encontro com o Remy para preparar,B
662,Aubrey aguardou na linha longa para uma fatia de torta.,O que é necessário para o Aubrey?,Despacho e pagamento por uma fatia de torta,Comer o corte de torta,entrar em linha,C
663,A Riley gozava com a Sydney por tropeçar numa pedra e bater na cabeça.,Como Sydney se sentiria?,Pensa que são finos.,"- Não, não.",- É bom.,B
664,A Skylar estava muito frustrada com as piadas que a Jan contou hoje.,O que é que a Skylar precisa de fazer antes disto?,Ela ficou ofendida .,Estar com Jan.,Ela achava que eram maus.,B
665,Ash ganhou o torneio de golfe por um deslizamento de terra pela sétima vez consecutiva.,Como descreveria o Ash?,Ciumento de Ash.,atlético,Amador,B
666,"De acordo com o artigo, o Quinn levou-me ao hospital.",Como descreveria o Quinn?,Capaz e confiável,ser útil e atencioso,condensado muito,B
667,Ash pediu a Taylor para ligar para eles em seu celular um dia.,O que Ash precisa fazer antes disso?,anote o número de telefone de Ash,Quer falar com Taylor?,chamar Ash imediatamente,A
668,"Tracy protegia seus companheiros de equipe de lesões, verificando cuidadosamente seus capacetes.",O que é que a Tracy precisa de fazer antes disto?,Perder o jogo,Continuem a proteger a equipa .,Compre capacetes novos.,B
669,Jan ficou próxima dele depois que a mãe dela faleceu.,Porque é que o Jan fez isto?,ter um irmão,ter um cão leal,Está bem.,A
670,"O Ash era sempre ignorado quando os miúdos escolhiam equipas para desportos, por isso, quando era a vez deles de serem capitãs, o Alex chamou o Ash primeiro.",Como descreveria o Alex?,Com medo de que não fosse bom o suficiente.,simpático,É triste que ninguém o quisesse escolher.,B
671,Jan celebrou o aniversário do Aubrey comprando brinquedos brilhantes.,Porque é que o Jan fez isto?,Louvado seja Jan.,Amado,preguiçoso,B
672,Sasha esperava que a Riley atacasse uma vez para mostrar que se podia defender dos outros.,Como é que a Riley se sentiria por causa disto?,Medo pelo Riley .,Estou feliz pela Riley.,orgulhoso do Riley .,C
673,Casey levou o balde de esgoto para longe e encontrou um local de descarte adequado.,O que os Outros vão querer fazer a seguir?,empacotem o acampamento,Deixe o Casey para trás.,recolher águas residuais,A
674,Casey explora e consegue fazer sentido dos recursos financeiros para seus colegas.,Como os outros se sentiriam como resultado?,náusea,em awe de seu trabalho,triste com isso,B
675,A Tracy formou uma associação com o Alex que lhes permitiu ter controle sobre o bairro.,Porque é que a Tracy fez isto?,tornam-se líderes,Deixe o bairro desmoronar,Ajuda o Alex .,C
676,Austin e Aubrey num baile do liceu.,O que vai acontecer com o Austin e o Aubrey?,Começar a falar alto um com o outro,evitar olhar nos olhos um do outro,Dançam devagar juntos .,C
677,"Cameron olhou à volta à procura da Skylar, perdida na multidão.",O que vai acontecer com a Cameron?,Encontrem a Skylar.,Deixe a Skylar para trás.,Perde a Skylar.,A
678,Cameron estava com preguiça e tomou uma bebida deitado.,O que é que a Cameron precisa de fazer antes disto?,bebe mais,- Não . - Não .,Pegue a bebida da mesa de noite .,C
679,"Jan colocou o cartinho antes do cavalo, retirou um grande empréstimo com uma taxa de juros",O que é necessário para Jan antes disso?,garantir que tem rendimento estável antes de tomar um empréstimo,"começa a procurar advogados por falência, pois queria arquivar o mais rapidamente possível",Encerrar a casa,A
680,A Jordan estava a ter dificuldade em fazer a equipa pensar em algo.,Como é que o Casey se sentiria por causa disto?,Não é criativo.,Como uma pessoa criativa.,Como uma pessoa má.,B
681,A Tracy estava a tentar descobrir o que fazer e a Tracy escolheu um filme para ver.,Como descreveria a Tracy?,Senti-me bem.,senti-me aliviado.,ver um filme,B
682,A Taylor criava galinhas e a Sydney tinha problemas com isso.,Como Sydney se sentiria?,não convencional,Como vizinhos que brigam.,Como se trabalhassem juntos.,B
683,Tracy coordenou os esforços de Kendall no direcionamento do aluno para a sua tarefa.,Como o Tracy se sentiria depois?,cansado demais para prosseguir,como ter um caso com um dos alunos,seria apreciado pelo aluno,C
684,Addison fez uma boa refeição para o café da manhã e todos os seus amigos comeram um pouco dela.,Como descreveria a Addison?,Meio-spiritual,Solitário,Amigável,C
685,O Carson não estava a olhar para os dois lados e foi atropelado de repente.,O que é que o Carson vai querer fazer a seguir?,Vai para o hospital.,- Não.,Atira no carro.,A
686,"Enquanto estava num encontro, um fio da camisa de Sasha começou a soltar-se.",Porque é que o Sasha fez isto?,ter fita de emergência na bolsa,Coloque uma camisa com um fio de cabelo,Para que o par não percebesse.,C
687,O Quinn era o melhor canalizador da cidade.,O que é que o Quinn precisa de fazer antes disto?,ser mal pensado de,ser respeitado,mantêm o título de melhor canalizador da cidade,C
688,"Robin disse a seus filhos que não, depois que eles imploraram Robin por um monte de brinquedos novos.",O que Robin precisa fazer antes disso?,Concessão dos pedidos,Ensine-os a se comportar,ter filhos,C
689,Tracy escolheu um filme que eles queriam ver no cinema.,Porque é que a Tracy fez isto?,Ver um filme,Evite todos,Deixe os outros,A
690,A Skylar disse ao Alex como se sentiu depois da luta.,Como Alex se sentiria?,Estou chateado com a luta.,zangado com a luta.,Como se ele tivesse sido informado.,C
691,"Os pais de Kendall decidiram recentemente se divorciar. Kendall ficou confuso com este evento e tinha perguntas sobre por que seus pais queriam se divorciar, e finalmente ele lhes perguntou.",Como se sentiria a Kendall depois?,Desculpa a Kendall .,Aliviado ao saber as verdadeiras razões do divórcio,zangado para saber sobre as verdadeiras razões por trás do divórcio,C
692,Lee contou a Ash para seguir quando dirigiam para a praia.,O que vai acontecer com Ash?,chegar à praia,Perda de,conduzi-los para a praia,A
693,Bailey lhes deu todo um olhar acusativo e apontou o dedo para eles.,O que é necessário para Bailey antes disso?,Enfrentar o grupo,Coloque a mão dentro dos seus bolsos,Baily se sentiu suspeito,A
694,Quinn baseou as suas ideias nos princípios que tinham aprendido na academia.,Como descreveria o Quinn?,obediente,irritado,inteligente,C
695,Sasha declarou as conclusões dadas no relatório brevemente antes de despedir todos para o almoço.,Como se sentiriam os Outros?,Fome e agradecido,Desinformados e abandonados,Saciado e irritado,A
696,"A Riley estava a ajudar o filho Ash a trocar uma camisa suja, por isso a Riley levou as mãos do Ash até à cabeça para tirar a camisa.",O que é que o Ash vai querer fazer a seguir?,Lavar os pratos.,ajudar o filho a trocar de roupa,Tira os braços das mangas,C
697,"Remy estava jogando um jogo com Skylar, Skylar mantinha os comandos de Remy",O que o Skylar precisa fazer antes disso?,continuar aprendendo o jogo,conhec Remy,leia os comandos de remy,C
698,"Kendall estava sempre a gozar com os outros e isso fazia as pessoas muito zangadas, por isso quando estavam juntas, Sasha agiu de uma forma parecida com a Kendall para dar uma lição a Kendall.",O que é que a Kendall vai querer fazer a seguir?,ensinar uma lição,Convida o Sasha para jantar.,agir de forma diferente,C
699,Jan poderia contar o interesse dos Robins pelo novo jogo que compraram.,O que acontecerá com Jan?,robin será questionada,será explorada,Pergunte a Robin se deseja jogar,C
700,A Skylar deu paz à Carson apoiando-a nos seus desafios.,Como se sentiria Carson?,perturbado como resultado,de apoio como resultado,Um bom amigo.,C
701,Jesse dedicou o dinheiro para o estudo da cura do câncer.,Como descrever Jesse?,queira ajudar,como eles têm um grande propósito,uma pessoa que não tenha sido,B
702,Robin limpou a casa depois que eles deram uma grande festa um dia.,Como você descreveria Robin?,uma pessoa fria,uma pessoa limpa,uma pessoa má,B
703,A Skylar jantou com a família depois de sair da prisão.,Como se sentiriam os Outros?,Estou contente pela refeição .,Fico feliz por ver Skylar outra vez .,Estou cheia demais para jantar.,B
704,"Ash tinha fome, por isso, despejei uma tigela de cereais na sua tigela preferida.",O que é que o Ash vai querer fazer a seguir?,Agarra na caixa de cereais.,Come os cereais.,Agarra numa tigela .,B
705,O Jesse levou a namorada do Lee para casa porque ela estava demasiado bêbada.,O que é que o Jesse precisa de fazer antes disto?,colocar a namorada na cama,Encontre o carro dele.,Fica na festa .,B
706,"A Addison fez um teste de gravidez e o resultado foi positivo, ficaram tão contentes que precisaram de contar a alguém, por isso a Addison ligou rapidamente para a mãe.",Como se sentiria a mãe deles?,miserável,extático,Desanimado,B
707,Lee ficou ombro a ombro no calor da batalha.,O que é que o Lee vai querer fazer a seguir?,ter a glória,Fique ao lado dos seus compatriotas.,Encontrar a batalha,B
708,Taylor pressionou as mãos da Skylar na mesa e começou a pintar as unhas dela.,O que é que a Taylor precisa de fazer antes disto?,Vai para a escola de beleza antes disto.,Faz as unhas da Skylar ficarem bonitas.,Reúna os suprimentos antes disto.,C
709,A Robin chegou à casa do seu par para levá-los ao baile.,Porque é que a Robin fez isto?,Vai ao baile de finalistas.,Queria causar uma boa impressão .,Queria cancelar a data.,B
710,"Quinn abriu os olhos de Kai lentamente, tentando determinar se eles eram responsivos após a overdose.",O que Quinn vai querer fazer a seguir?,Certifique-se de que as vitaminas de Kai estão bem,Certifique-se de que os sinais vitais de Kai estão bem,Levar Kai para a escola,B
711,Cameron olhou nos olhos do Ash e acreditou em cada palavra que ele disse.,O que é que o Ash vai querer fazer a seguir?,Fizeste isto para confiar,Olhe para o outro lado.,Fiz isto para me apoiar.,A
712,Quinn comprou flores à Alex naquele dia e recebeu um grande abraço por causa deste ato.,Como Alex se sentiria?,separado,Amado,preguiçoso,B
713,"A Bailey se comportou mal e defecou na casa, por isso a Jan infligiu-lhe dor e mandou-a para o canil.",Como é que a Bailey se sentiria?,Leal e obediente,Envergonhada de si mesma.,Traído e assustado,B
714,"Jesse viu um fone deixado em uma bancada, assim Jesse retornou o telefone.",Por que Jesse fez isso?,receber recompensa,fazer a coisa certa,obter um novo fone,B
715,A Bailey foi muito má com o Austin e fez parte da lista de inimigos dele.,O que vai querer fazer a Bailey a seguir?,Acertou Bailey.,Peço desculpa ao Austin .,Ser mau com a Bailey.,B
716,"A Skylar mandou rebocar o carro do Riley, mas ela tinha um plano e recuperou o carro do Riley.",Como é que a Riley se sentiria?,tão tenso,tão zangado,como aliviado,C
717,O Bailey cheirava mal porque eles odiavam tomar banho todos os dias.,Como descreveria a Bailey?,uma pessoa limpa,Desgosto .,Não se importa com o cheiro.,B
718,O Austin gastou dinheiro para comprar material para fazer a sua casa da árvore o melhor que podia.,O que é que o Austin precisa de fazer antes disto?,Construir sobre ele,Falar de dinheiro,Decidir quais suprimentos comprar,C
719,"Depois de entrar de fora, o Aubrey encheu um copo com água gelada.",Porque é que o Aubrey fez isto?,Traz o gelo.,Tira um copo.,Queria reidratar-me.,C
720,Kai voltou sozinho da escola porque os amigos estavam zangados com ele.,Como é que o Kai se sentiria depois?,sentia-se perturbado,sentia-se feliz,sentia-se amado,A
721,A Addison limpou a neve depois da grande nevasca que tiveram durante a noite.,Como descreveria o carácter da Addison?,uma pessoa preguiçosa,Uma pessoa suja.,uma pessoa limpa,C
722,Sasha chegou a casa e levou o cão a um longo passeio para lhe dar algum exercício.,O que é que o Sasha precisa de fazer antes disto?,Dêem-lhe doces .,Acaba de passear o cão dela.,Pegue alguns sacos para limpar,C
723,Jordan afastou a família quando não concordavam com ele.,O que vai querer fazer a seguir?,reconciliar,Não queria mais associar-me com eles.,Não me sentia mais ligada a eles.,B
724,Carson juntou-se a outro grupo e levou os segredos do seu antigo grupo consigo por despeito.,Como descreveria o Carson?,Irritado e vingativo,leal,- Não.,A
725,"Robin viu que eles estavam tendo um momento difícil, então ela veio e ajudou.",Porque é que a Robin fez isto?,Rir deles,ajudá-los,Provocá-los,B
726,Sasha começou a agir como Kendall depois de perceber que a Kendall era convidada para sair com ele.,O que vai acontecer com a Kendall?,ser convidado para sair,Ajuda o Sasha a encontrar um par .,arranjar um namorado,B
727,Sydney ensinou Carson os fundamentos do xadrez e começou a jogar seriamente contra eles.,Porque é que a Sydney fez isto?,Melhorar no xadrez.,ter um parceiro de xadrez,Toca mais,B
728,Quinn estava a perder um jogo de ténis contra um amigo muito mal.,Como descreveria o Quinn?,Impressionado com o amigo do Quinn,Desculpa o desempenho do Quinn.,Mal no ténis.,C
729,O Alex viu uma peça de teatro da escola que ele gostava e ele queria mesmo estar nela.,O que é que a Alex precisa de fazer antes disto?,audição para a peça da escola,Ir às audições sem treinar,Audição para a peça,A
730,Carson aprendeu a costurar enquanto fazia aulas no centro comunitário local.,O que é que o Carson precisa de fazer antes disto?,Cuidado com a irmã deles .,Pergunta à mãe deles.,Quero aprender como,C
731,Alex fez uma festa surpresa para o amigo deles e deu-lhes um presente muito bonito.,O que vai acontecer ao Austin?,- Não .,Fica zangado.,abertura de presentes,C
732,Remy passou todo o seu tempo livre ensinando arte para crianças pequenas.,O que Remy vai querer fazer a seguir?,Pare de perseguir a arte,ir para a escola para ser um professor de arte,Torne-se um treinador de futebol infantil,B
733,O Jesse encontrou um emprego bem pago noutro estado e vai mudar-se.,Como se sentiriam os Outros?,feliz por contar aos amigos dela .,entusiasmado com a mudança,movendo-se,B
734,O Carson estava à procura da bolsa perfeita no centro comercial.,Como descreveria o Ash?,paciente,Ficaria zangado com o Carson por demorar tanto.,Ficaria contente que o Carson finalmente encontrasse a bolsa perfeita .,A
735,Jan apresentou uma imagem da face de Austin ao policial quando falta.,Por que o Jan fez isso?,fez isso porque ela estava faltando,volta para casa,o fez para encontrar Austin,C
736,"O Austin acabou de despejar um copo enorme de sumo de laranja, mas depois de colocar o jarro de volta na geladeira derrubaram o copo e derramaram a bebida pelo chão.",O que é que o Austin vai querer fazer a seguir?,Limpe o suco de laranja derramado,Ajuda a limpar.,Quero sumo de laranja.,A
737,Carson pediu à Addison que perdoasse os empréstimos que eram muito altos para pagar.,Porque fez o Carson isto?,preguiçoso,- É bom.,tomar um empréstimo,C
738,"Kai queria adotar um gatinho, então ela visitou uma loja de animais e viu os gatinhos de perto.",O que vai o Kai querer fazer a seguir?,Pegue e abrace um gatinho que ela gosta,Desaparece,- Vamos buscar comida.,A
