,MarianMT,Unicamp_T5,NLLB_1.3b
1660,65,45,80
1661,80,70,90
1662,75,80,85
1663,85,70,90
1664,85,70,90
1665,70,60,80
1666,75,50,65
1667,85,80,90
1668,85,90,95
1669,75,50,80
1670,85,78,90
1671,85,90,95
1672,85,70,90
1673,85,70,90
1674,85,70,90
1675,85,70,90
1676,85,90,80
1677,85,75,80
1678,70,80,90
1679,70,80,85
1680,75,60,80
1681,85,80,90
1682,75,50,60
1683,85,80,90
1684,70,50,90
1685,75,80,85
1686,75,55,85
1687,75,50,85
1688,70,50,80
1689,85,75,90
1690,85,70,90
1691,85,70,90
1692,85,70,95
1693,75,60,80
1694,75,60,85
1695,65,40,80
1696,85,90,80
1697,75,50,85
1698,75,60,80
1699,85,90,80
1700,85,70,90
1701,85,70,90
1702,75,40,80
1703,85,90,80
1704,85,70,90
1705,85,70,90
1706,85,70,80
1707,70,85,75
1708,85,90,80
1709,80,70,85
1710,85,80,90
1711,65,40,80
1712,65,20,45
1713,85,70,60
1714,72,60,85
1715,85,80,90
1716,70,85,65
1717,85,70,90
1718,85,75,90
1719,75,60,80
1720,85,70,90
1721,75,60,80
1722,85,75,90
1723,85,75,90
1724,85,75,90
1725,85,70,90
1726,90,80,95
1727,75,10,90
1728,70,60,85
1729,90,75,95
1730,85,70,90
1731,85,75,85
1732,65,75,85
1733,80,70,90
1734,85,70,90
1735,70,80,85
1736,85,70,90
1737,85,90,80
1738,95,85,90
1739,75,80,65
1740,75,85,70
1741,85,75,60
1742,85,70,80
1743,75,60,80
1744,75,60,80
1745,85,70,90
1746,70,80,85
1747,85,70,60
1748,65,40,75
1749,85,80,90
1750,65,50,70
1751,85,90,80
1752,85,70,90
1753,75,60,80
1754,85,70,90
1755,75,80,85
1756,65,40,75
1757,75,80,90
1758,75,60,80
1759,70,40,85
1760,85,70,80
1761,75,60,85
1762,75,60,80
1763,85,70,90
1764,70,40,85
1765,60,40,55
1766,70,50,80
1767,70,60,80
1768,90,85,95
1769,80,85,90
1770,57,68,74
1771,70,50,80
1772,75,50,90
1773,75,50,80
1774,70,60,80
1775,70,60,80
1776,75,60,90
1777,70,60,80
1778,85,70,90
1779,75,60,80
1780,85,70,90
1781,70,60,90
1782,85,70,90
1783,85,70,90
1784,75,40,85
1785,72,85,88
1786,65,50,75
1787,85,75,90
1788,90,85,80
1789,85,60,80
1790,70,50,80
1791,75,50,80
1792,85,75,90
1793,75,60,85
1794,85,90,80
1795,85,60,90
1796,85,70,90
1797,75,60,85
1798,85,70,90
1799,85,70,90
1800,92,85,95
1801,80,70,90
1802,85,70,90
1803,75,60,85
1804,85,70,90
1805,85,70,90
1806,75,80,65
1807,70,60,80
1808,65,40,55
1809,70,45,80
1810,90,85,95
1811,70,60,80
1812,75,60,80
1813,70,60,80
1814,85,70,90
1815,85,75,90
1816,85,70,90
1817,75,80,70
1818,75,30,85
1819,85,70,90
1820,85,20,90
1821,90,95,90
1822,85,70,90
1823,75,60,85
1824,75,50,80
1825,85,60,90
1826,70,65,80
1827,85,75,90
1828,85,75,90
1829,85,70,90
1830,75,40,90
1831,85,70,80
1832,85,80,90
1833,85,70,90
1834,85,90,92
1835,85,70,90
1836,85,80,90
1837,65,50,75
1838,85,90,95
1839,90,75,85
1840,88,82,92
1841,85,80,90
1842,85,75,90
1843,60,40,75
1844,85,70,90
1845,75,60,80
1846,70,60,50
1847,75,60,90
1848,85,70,90
1849,95,85,100
1850,85,70,90
1851,90,85,80
1852,65,70,80
1853,85,90,88
1854,75,80,85
1855,75,60,50
1856,75,50,80
1857,75,65,80
1858,90,80,95
1859,90,80,95
1860,85,70,60
1861,75,50,90
1862,75,60,80
1863,70,50,60
1864,85,90,80
1865,85,70,90
1866,70,75,60
1867,75,60,70
1868,70,50,60
1869,90,85,75
1870,65,40,20
1871,85,75,90
1872,85,70,90
1873,85,70,90
1874,85,70,90
1875,85,70,90
1876,75,50,85
1877,85,70,65
1878,65,50,90
1879,90,75,85
1880,70,50,80
1881,85,60,75
1882,75,60,85
1883,85,70,90
1884,75,60,85
1885,75,60,85
1886,65,70,60
1887,85,70,90
1888,85,70,90
1889,75,50,85
1890,75,50,60
1891,85,70,90
1892,75,80,90
1893,75,60,85
1894,85,60,90
1895,70,80,85
1896,85,70,90
1897,85,70,90
1898,85,70,90
1899,90,75,85
1900,60,20,80
1901,75,70,80
1902,90,75,95
1903,75,50,60
1904,85,75,90
1905,75,60,85
1906,75,50,90
1907,65,70,80
1908,65,80,75
1909,70,60,75
1910,65,55,50
1911,75,60,70
1912,65,70,60
1913,80,70,85
1914,85,75,80
1915,85,75,70
1916,85,70,90
1917,75,70,80
1918,75,80,65
1919,80,70,90
1920,85,70,90
1921,85,70,75
1922,85,60,90
1923,90,80,95
1924,85,70,90
1925,85,90,80
1926,85,90,70
1927,75,60,80
1928,85,70,60
1929,75,60,80
1930,85,80,90
1931,75,60,85
1932,75,80,85
1933,75,50,90
1934,85,70,90
1935,85,70,90
1936,65,30,80
1937,65,50,80
1938,85,75,80
1939,85,75,90
1940,85,70,90
1941,85,90,75
1942,75,60,85
1943,75,60,90
1944,75,40,85
1945,85,60,90
1946,80,60,85
1947,85,75,80
1948,85,70,90
1949,75,60,85
1950,80,70,85
1951,80,65,90
1952,85,90,95
1953,70,50,80
1954,85,90,70
1955,75,60,80
1956,85,70,90
1957,85,70,95
1958,85,70,90
1959,75,20,85
1960,65,70,60
1961,80,70,60
1962,60,75,70
1963,70,60,50
1964,85,60,90
1965,60,40,80
1966,85,90,90
1967,70,50,80
1968,85,70,90
1969,85,70,90
1970,70,80,85
1971,75,80,60
1972,75,60,80
1973,85,75,90
1974,75,80,85
1975,85,75,90
1976,75,80,85
1977,80,90,85
1978,70,60,80
1979,75,60,85
1980,75,60,80
1981,85,80,90
1982,85,60,90
1983,75,60,85
1984,85,70,80
1985,75,60,80
1986,78,65,82
1987,80,60,90
1988,75,70,80
1989,70,60,80
1990,85,75,90
1991,75,60,85
1992,75,80,65
1993,85,75,80
1994,85,70,90
1995,85,70,90
1996,75,60,90
1997,85,70,90
1998,75,60,70
1999,85,70,90
2000,85,70,90
2001,85,80,90
2002,55,30,80
2003,70,50,80
2004,85,90,80
2005,85,70,90
2006,65,70,80
2007,80,75,90
2008,85,70,90
2009,75,80,90
2010,60,40,75
2011,85,90,90
2012,85,90,75
2013,90,80,85
2014,85,90,70
2015,75,80,85
2016,85,70,90
2017,75,60,80
2018,85,70,90
2019,70,50,80
2020,85,70,90
2021,85,90,80
2022,75,85,80
2023,75,60,80
2024,85,70,90
2025,85,80,90
2026,85,70,90
2027,85,70,60
2028,85,80,90
2029,50,70,30
2030,85,70,80
2031,87,80,92
2032,85,70,90
2033,85,75,90
2034,70,50,80
2035,70,50,80
2036,85,75,90
2037,55,70,40
2038,70,40,80
2039,85,70,90
2040,85,70,90
2041,70,60,85
2042,70,60,50
2043,95,85,90
2044,85,75,90
2045,75,60,80
2046,60,40,70
2047,80,60,90
2048,85,70,90
2049,75,60,80
2050,85,70,60
2051,75,60,80
2052,75,60,85
2053,70,80,60
2054,75,60,70
2055,85,70,90
2056,85,70,90
2057,85,90,75
2058,85,80,90
2059,75,60,85
2060,70,85,90
2061,85,70,90
2062,70,60,80
2063,70,60,75
2064,90,85,95
2065,65,50,75
2066,85,70,90
2067,85,60,70
2068,85,70,90
2069,85,90,70
2070,70,60,80
2071,85,60,90
2072,85,70,60
2073,85,40,90
2074,65,70,75
2075,65,40,75
2076,85,70,90
2077,85,70,90
2078,85,70,90
2079,75,60,85
2080,85,80,90
2081,75,50,60
2082,75,60,70
2083,85,70,90
2084,70,50,80
2085,75,60,80
2086,85,75,90
2087,85,70,90
2088,75,60,80
2089,90,80,95
2090,60,40,20
2091,90,85,80
2092,75,80,70
2093,90,85,80
2094,85,70,90
2095,70,40,80
2096,90,85,95
2097,85,70,90
2098,85,70,50
2099,85,70,80
2100,70,40,60
2101,85,80,90
2102,70,40,80
2103,70,50,60
2104,70,50,80
2105,85,70,90
2106,85,75,90
2107,85,90,95
2108,75,50,85
2109,85,20,90
2110,85,80,90
2111,75,85,90
2112,75,60,80
2113,70,60,80
2114,70,60,80
2115,65,70,75
2116,85,90,95
2117,75,60,85
2118,85,90,90
2119,70,60,80
2120,80,70,90
2121,85,70,90
2122,85,75,90
2123,85,70,90
2124,65,70,85
2125,85,75,90
2126,65,45,75
2127,75,60,85
2128,90,60,95
2129,85,90,80
2130,70,50,90
2131,75,80,90
2132,85,70,90
2133,70,55,80
2134,85,70,90
2135,75,80,85
2136,85,90,75
2137,75,85,90
2138,85,70,90
2139,75,60,85
2140,70,80,60
2141,85,75,70
2142,90,85,95
2143,85,60,70
2144,65,75,85
2145,75,60,80
2146,75,40,85
2147,85,75,90
2148,60,40,70
2149,85,75,80
2150,85,70,90
2151,70,60,80
2152,85,70,90
2153,70,50,80
2154,65,75,80
2155,85,70,90
2156,70,50,80
2157,85,70,90
2158,85,70,90
2159,85,75,90
2160,75,60,85
2161,85,75,90
2162,65,80,50
2163,75,80,90
2164,85,90,95
2165,85,70,90
2166,85,70,90
2167,50,30,40
2168,85,75,90
2169,75,60,80
2170,85,65,90
2171,70,60,80
2172,70,60,80
2173,85,70,90
2174,75,60,80
2175,65,55,70
2176,80,70,60
2177,80,60,70
2178,70,60,80
2179,85,70,90
2180,70,50,85
2181,85,70,90
2182,85,70,90
2183,85,60,95
2184,80,85,90
2185,75,60,80
2186,75,60,80
2187,85,80,75
2188,85,70,40
2189,60,40,70
2190,65,40,80
2191,75,65,80
2192,85,80,90
2193,85,70,90
2194,75,80,90
2195,85,80,90
2196,85,70,60
2197,80,60,85
2198,75,70,85
2199,85,70,90
2200,85,75,90
2201,85,75,60
2202,85,75,90
2203,85,70,90
2204,85,80,90
2205,75,60,80
2206,75,60,85
2207,75,60,85
2208,65,70,80
2209,85,70,90
2210,85,70,90
2211,75,80,90
2212,70,60,75
2213,85,75,90
2214,70,50,80
2215,85,70,90
2216,75,60,85
2217,75,60,85
2218,65,70,80
2219,85,75,70
2220,85,70,90
2221,65,50,75
2222,90,85,95
2223,70,60,80
