,MarianMT,Unicamp_T5,NLLB_1.3b
5192,75,40,85
5193,85,75,90
5194,70,60,80
5195,70,60,85
5196,70,60,50
5197,80,60,85
5198,70,60,80
5199,70,80,60
5200,70,60,80
5201,85,70,80
5202,75,85,65
5203,85,70,90
5204,70,60,80
5205,80,70,85
5206,85,70,90
5207,75,80,90
5208,85,70,90
5209,70,60,80
5210,85,90,80
5211,85,60,90
5212,85,80,90
5213,70,50,80
5214,80,85,90
5215,70,50,80
5216,85,70,90
5217,80,60,90
5218,85,80,90
5219,60,40,80
5220,85,90,95
5221,85,70,90
5222,65,70,75
5223,70,85,90
5224,75,60,50
5225,85,75,90
5226,80,85,50
5227,85,70,80
5228,85,70,90
5229,70,50,80
5230,65,40,75
5231,85,70,90
5232,85,70,90
5233,70,80,85
5234,70,20,90
5235,70,40,85
5236,85,70,90
5237,70,75,80
5238,85,70,90
5239,85,60,90
5240,80,60,70
5241,85,70,90
5242,75,50,85
5243,85,70,90
5244,85,75,90
5245,75,50,80
5246,70,50,90
5247,75,65,80
5248,85,75,90
5249,85,70,80
5250,75,20,90
5251,70,40,85
5252,75,80,85
5253,85,75,90
5254,85,70,90
5255,75,85,90
5256,85,80,90
5257,85,75,90
5258,70,60,80
5259,85,70,90
5260,65,40,85
5261,85,50,90
5262,70,50,80
5263,65,75,45
5264,70,60,85
5265,75,50,85
5266,90,80,85
5267,60,75,85
5268,90,70,95
5269,85,75,90
5270,75,50,90
5271,75,60,50
5272,70,50,60
5273,85,75,90
5274,85,90,95
5275,75,60,85
5276,70,50,60
5277,75,60,90
5278,75,60,85
5279,85,70,90
5280,85,90,95
5281,70,50,85
5282,85,70,90
5283,85,70,90
5284,85,60,75
5285,80,60,90
5286,85,80,90
5287,70,80,60
5288,70,60,90
5289,75,50,90
5290,85,70,90
5291,85,70,90
5292,85,90,95
5293,80,70,85
5294,85,90,75
5295,85,80,90
5296,85,90,80
5297,75,50,90
5298,70,50,80
5299,65,45,35
5300,85,70,90
5301,85,90,75
5302,70,80,90
5303,85,60,90
5304,75,60,85
5305,90,85,95
5306,75,60,85
5307,60,30,80
5308,85,70,90
5309,85,90,95
5310,85,70,80
5311,85,60,90
5312,85,70,90
5313,85,70,90
5314,85,70,90
5315,85,75,90
5316,75,60,85
5317,85,70,90
5318,80,70,85
5319,75,40,85
5320,85,70,90
5321,70,65,85
5322,85,80,90
5323,70,60,80
5324,85,90,80
5325,85,80,90
5326,70,50,60
5327,85,76,90
5328,85,40,90
5329,90,80,95
5330,90,85,95
5331,85,70,90
5332,75,60,80
5333,85,75,90
5334,50,20,90
5335,85,60,90
5336,75,60,80
5337,80,50,90
5338,90,95,85
5339,85,70,90
5340,70,85,60
5341,85,70,90
5342,85,70,90
5343,85,70,90
5344,65,45,60
5345,85,70,90
5346,75,60,85
5347,75,60,80
5348,60,70,50
5349,80,75,90
5350,85,75,90
5351,75,60,85
5352,75,60,80
5353,85,70,80
5354,75,50,85
5355,84,75,90
5356,80,90,85
5357,85,50,75
5358,85,70,90
5359,85,70,90
5360,70,40,60
5361,60,40,70
5362,80,85,70
5363,60,40,70
5364,90,85,95
5365,90,85,95
5366,85,75,90
5367,85,70,90
5368,65,50,80
5369,70,60,80
5370,85,70,90
5371,65,75,80
5372,75,40,80
5373,85,70,90
5374,80,60,90
5375,85,80,90
5376,75,50,90
5377,85,75,90
5378,85,70,90
5379,65,50,75
5380,85,50,90
5381,90,80,100
5382,75,60,85
5383,70,40,85
5384,70,40,85
5385,80,50,90
5386,70,40,85
5387,85,70,90
5388,65,20,80
5389,70,60,80
5390,85,75,90
5391,85,70,90
5392,70,40,80
5393,75,85,80
5394,80,85,75
5395,70,20,85
5396,40,20,60
5397,70,65,80
5398,70,60,80
5399,85,70,95
5400,75,60,85
5401,90,85,95
5402,60,80,70
5403,85,75,90
5404,70,30,85
5405,75,60,65
5406,90,70,80
5407,60,50,70
5408,85,80,90
5409,85,80,90
5410,75,85,90
5411,85,80,90
5412,85,75,80
5413,40,60,20
5414,85,80,90
5415,80,85,90
5416,90,85,90
5417,85,70,90
5418,75,60,85
5419,85,70,90
5420,75,60,85
5421,70,80,90
5422,70,85,90
5423,70,80,90
5424,85,70,90
5425,85,75,90
5426,80,70,90
5427,75,60,85
5428,85,60,90
5429,70,80,90
5430,85,70,90
5431,90,80,85
5432,70,60,85
5433,85,90,80
5434,85,90,95
5435,90,70,85
5436,85,70,90
5437,70,80,85
5438,85,70,90
5439,85,75,90
5440,65,45,80
5441,70,40,85
5442,85,75,90
5443,70,85,20
5444,65,50,80
5445,85,80,90
5446,85,70,90
5447,85,70,90
5448,75,20,85
5449,85,70,75
5450,85,70,80
5451,70,60,80
5452,70,40,80
5453,70,50,80
5454,60,40,80
5455,70,60,85
5456,85,70,90
5457,70,85,75
5458,70,50,80
5459,75,40,85
5460,85,70,90
5461,60,40,75
5462,85,70,90
5463,85,70,90
5464,85,90,80
5465,85,75,90
5466,80,70,90
5467,80,75,85
5468,75,60,85
5469,85,90,95
5470,85,70,80
5471,85,70,90
5472,80,60,90
5473,70,50,60
5474,85,70,90
5475,75,65,80
5476,90,95,85
5477,70,60,80
5478,85,70,90
5479,60,40,80
5480,70,60,80
5481,85,75,90
5482,75,55,85
5483,85,75,90
5484,75,60,40
5485,65,70,80
5486,70,50,80
5487,65,60,75
5488,70,80,85
5489,70,60,85
5490,75,40,65
5491,85,70,90
5492,85,70,90
5493,85,70,90
5494,75,60,85
5495,60,70,80
5496,85,70,90
5497,85,75,90
5498,60,50,70
5499,60,40,70
5500,85,75,90
5501,70,80,90
5502,90,85,87
5503,70,60,80
5504,85,75,90
5505,85,70,92
5506,72,55,80
5507,65,40,70
5508,85,70,90
5509,75,50,90
5510,90,85,95
5511,80,60,90
5512,60,40,80
5513,85,60,90
5514,85,90,90
5515,60,50,70
5516,55,40,70
5517,75,40,85
5518,70,85,90
5519,85,80,90
5520,90,85,95
5521,70,45,80
5522,75,60,80
5523,85,90,80
5524,80,60,85
5525,70,50,80
5526,70,60,80
5527,85,80,90
5528,80,70,90
5529,65,80,95
5530,75,60,85
5531,85,70,90
5532,80,70,90
5533,90,70,95
5534,85,75,90
5535,70,60,80
5536,70,85,90
5537,85,70,90
5538,85,70,90
5539,80,60,90
5540,85,70,90
5541,65,50,75
5542,80,60,90
5543,70,85,90
5544,75,50,80
5545,85,60,75
5546,70,80,75
5547,75,60,85
5548,70,60,80
5549,70,60,80
5550,50,35,70
5551,75,60,80
5552,75,20,60
5553,90,85,90
5554,85,50,90
5555,85,75,90
5556,85,70,90
5557,60,70,40
5558,70,50,90
5559,70,50,80
5560,70,50,80
5561,75,40,90
5562,85,75,90
5563,90,60,85
5564,80,90,70
5565,90,70,85
5566,70,20,60
5567,80,65,90
5568,90,70,95
5569,85,75,90
5570,80,60,90
5571,75,60,85
5572,75,40,90
5573,70,60,90
5574,75,50,85
5575,85,70,90
5576,90,85,70
5577,85,75,95
5578,75,60,85
5579,85,70,90
5580,85,70,90
5581,85,70,90
5582,85,70,90
5583,80,70,90
5584,70,30,80
5585,85,70,90
5586,80,20,60
5587,65,50,75
5588,75,60,80
5589,60,40,80
5590,85,90,80
5591,50,30,60
5592,85,70,90
5593,85,70,90
5594,70,60,80
5595,90,95,85
5596,75,60,85
5597,75,80,90
5598,85,70,90
5599,85,70,75
5600,80,70,90
5601,75,60,80
5602,75,80,90
5603,70,60,80
5604,90,80,100
5605,85,70,90
5606,70,60,80
5607,75,50,80
5608,75,80,85
5609,70,60,80
5610,90,80,95
5611,75,60,80
5612,85,70,90
5613,70,60,75
5614,70,30,50
5615,70,40,80
5616,70,50,80
5617,70,30,80
5618,70,20,60
5619,85,70,90
5620,70,80,60
5621,70,50,80
5622,85,70,80
5623,85,70,90
5624,65,70,90
5625,75,60,85
5626,85,70,90
5627,85,70,90
5628,60,75,85
5629,80,70,90
5630,70,60,50
5631,85,50,90
5632,75,40,90
5633,75,40,80
5634,70,60,80
5635,70,60,80
5636,75,60,80
5637,75,80,90
5638,75,50,80
5639,70,40,60
5640,75,60,85
5641,85,90,80
5642,85,80,90
5643,80,70,90
5644,85,70,90
5645,75,60,80
5646,85,60,90
5647,75,80,85
5648,85,70,90
5649,75,50,80
5650,70,60,80
5651,70,60,80
5652,85,70,90
5653,75,60,80
5654,75,60,85
5655,80,75,85
5656,70,40,60
5657,75,80,85
5658,90,75,85
5659,80,50,90
5660,75,60,80
5661,70,60,80
5662,75,40,85
5663,75,60,85
5664,85,70,90
5665,85,70,80
5666,85,70,90
5667,85,75,90
5668,75,85,90
5669,85,80,90
5670,75,30,85
5671,85,70,90
5672,85,70,90
5673,75,60,50
5674,70,60,80
5675,50,60,70
5676,90,70,85
5677,75,80,65
5678,85,90,95
5679,75,60,80
5680,80,90,85
5681,75,60,80
5682,85,70,90
5683,70,50,85
5684,85,75,90
5685,70,60,80
5686,75,80,90
5687,85,70,90
5688,70,50,85
5689,71,60,85
5690,80,90,85
5691,85,70,90
5692,85,70,90
5693,85,80,90
5694,70,80,60
5695,70,85,80
5696,75,60,85
5697,85,70,90
5698,70,60,80
5699,70,50,80
5700,85,70,90
5701,85,70,90
5702,80,90,85
5703,65,70,80
5704,75,60,85
5705,75,50,80
5706,70,50,80
5707,75,80,90
5708,85,70,90
5709,85,70,90
5710,75,60,85
5711,85,80,90
5712,85,70,90
5713,85,75,90
5714,85,90,80
5715,85,75,90
5716,85,75,90
5717,85,70,90
5718,85,80,90
5719,85,70,90
5720,85,75,90
5721,70,50,90
5722,65,70,80
5723,80,65,90
5724,80,70,90
5725,85,80,90
5726,85,75,90
5727,85,70,90
5728,85,70,80
5729,85,70,90
5730,70,60,80
5731,85,75,90
5732,75,50,90
5733,70,60,80
5734,90,80,95
5735,85,60,90
5736,75,50,85
5737,85,70,90
5738,65,80,70
5739,85,70,90
5740,80,70,90
5741,70,60,40
5742,75,60,50
5743,75,60,80
5744,85,70,90
5745,70,50,80
5746,75,50,90
5747,70,60,80
5748,75,80,85
5749,85,75,90
5750,70,60,75
5751,85,70,90
5752,60,45,80
5753,85,70,95
5754,90,85,95
5755,85,90,80
5756,60,70,80
5757,95,85,90
5758,70,50,85
5759,75,60,85
5760,70,80,60
5761,70,50,80
5762,85,70,90
5763,70,60,80
5764,85,75,90
5765,70,80,60
5766,75,60,85
5767,85,60,75
5768,95,80,90
5769,70,40,90
5770,70,50,80
5771,85,70,90
5772,85,75,80
5773,90,85,95
5774,85,70,90
5775,90,85,95
5776,85,70,90
5777,85,40,90
5778,90,85,95
5779,85,70,90
5780,70,80,90
5781,85,70,90
5782,75,40,90
5783,75,50,60
5784,70,50,80
5785,90,70,95
5786,90,85,95
5787,75,60,80
5788,85,90,95
5789,75,60,85
5790,65,20,80
5791,85,90,80
5792,85,70,90
5793,85,70,95
5794,85,70,90
5795,70,80,60
5796,75,50,90
5797,70,45,80
5798,65,50,70
5799,85,70,90
5800,85,75,90
5801,85,80,90
5802,70,80,90
5803,80,60,90
5804,85,70,90
5805,70,80,90
5806,70,60,80
5807,80,85,90
5808,70,50,80
5809,75,80,60
5810,70,60,85
5811,85,75,90
5812,85,90,80
5813,85,50,90
5814,80,70,85
5815,70,60,50
5816,85,70,90
5817,85,60,90
5818,70,60,80
5819,75,65,80
5820,90,85,95
5821,80,60,90
5822,85,75,95
5823,75,60,80
5824,75,60,80
5825,75,50,85
5826,80,75,85
5827,70,45,60
5828,85,70,95
5829,85,70,90
5830,90,60,85
5831,75,65,80
5832,85,75,90
5833,75,60,50
5834,90,85,95
5835,70,60,80
5836,70,50,85
5837,85,70,92
5838,85,75,90
5839,90,95,85
5840,70,60,80
5841,85,40,95
5842,85,90,80
5843,85,90,95
5844,85,90,70
5845,70,50,80
5846,70,80,75
5847,85,70,90
5848,75,40,85
5849,75,50,100
5850,70,60,80
5851,20,30,80
5852,70,60,40
5853,60,40,80
5854,85,75,90
5855,70,50,80
5856,85,75,90
5857,85,70,90
5858,85,40,90
5859,70,60,80
5860,90,75,95
5861,85,60,90
5862,70,60,80
5863,85,70,90
5864,85,70,65
5865,90,70,95
5866,75,80,90
5867,88,78,82
5868,70,50,80
5869,85,60,90
5870,85,70,90
5871,95,90,100
5872,90,85,95
5873,90,80,85
5874,85,70,90
5875,85,70,90
5876,85,80,90
5877,75,60,85
5878,80,60,90
5879,90,85,90
5880,85,70,90
5881,90,75,85
5882,70,60,85
5883,70,60,80
5884,85,70,90
5885,70,60,75
5886,75,60,90
5887,75,50,90
5888,75,60,85
5889,75,50,85
5890,75,40,85
5891,75,60,85
5892,85,90,80
5893,70,60,80
5894,70,40,85
5895,85,70,90
5896,85,70,90
5897,80,75,90
5898,70,60,85
5899,60,45,70
5900,60,70,80
5901,70,60,80
5902,85,60,90
5903,90,95,85
5904,85,70,90
5905,85,90,80
5906,75,60,85
5907,85,60,92
5908,85,70,90
5909,85,70,90
5910,75,60,90
5911,85,90,95
5912,70,80,85
5913,85,70,90
5914,85,70,90
5915,85,80,90
5916,85,90,95
5917,85,90,95
5918,75,60,65
5919,70,40,85
5920,65,50,80
5921,75,80,90
5922,80,70,60
5923,85,70,90
5924,75,85,80
5925,85,70,90
5926,70,60,80
5927,85,70,90
5928,80,70,90
5929,60,40,80
5930,90,85,95
5931,85,60,92
5932,75,40,85
5933,70,75,80
5934,75,80,85
5935,65,20,75
5936,90,85,95
5937,85,70,80
5938,85,70,90
5939,85,70,90
5940,60,40,20
5941,85,70,90
5942,85,90,95
5943,85,70,90
5944,70,60,75
5945,70,80,90
5946,85,70,90
5947,85,70,90
5948,90,80,95
5949,85,70,60
5950,80,90,85
5951,85,75,90
5952,85,70,90
5953,85,50,90
5954,70,60,85
5955,80,75,85
5956,65,40,70
5957,85,70,90
5958,90,85,95
5959,85,70,90
5960,85,80,90
5961,80,60,90
5962,85,90,80
5963,75,80,60
5964,85,60,90
5965,85,50,90
5966,70,60,80
5967,75,60,80
5968,85,70,90
5969,75,60,80
5970,78,65,82
5971,70,50,80
5972,85,70,90
5973,75,60,85
5974,85,75,90
5975,90,85,95
5976,90,85,95
5977,75,50,85
5978,65,50,75
5979,85,70,90
5980,85,70,90
5981,75,85,60
5982,40,20,60
5983,65,50,75
5984,70,60,80
5985,60,70,80
5986,75,85,90
5987,75,80,60
5988,70,50,85
5989,85,70,90
5990,70,50,80
5991,80,75,85
5992,85,70,90
5993,85,75,90
5994,85,90,80
5995,70,40,85
5996,90,60,85
5997,85,90,88
5998,85,75,90
5999,70,80,90
6000,75,60,80
6001,73,50,60
6002,70,50,85
6003,72,85,90
6004,85,70,80
6005,85,80,90
6006,75,60,85
6007,85,70,90
6008,85,60,90
6009,70,50,80
6010,85,95,90
6011,85,60,90
6012,70,50,85
6013,80,70,90
6014,85,60,90
6015,85,60,90
6016,70,65,80
6017,70,60,80
6018,80,70,85
6019,70,60,80
6020,85,60,90
6021,70,60,80
6022,50,70,80
6023,85,80,90
6024,85,75,90
6025,70,50,80
6026,85,75,90
6027,85,75,90
6028,85,70,80
6029,85,90,95
6030,90,85,88
6031,70,40,90
6032,75,60,85
6033,85,50,75
6034,85,70,90
6035,80,70,90
6036,75,60,90
6037,70,60,80
6038,85,90,80
6039,70,50,80
6040,85,45,90
6041,60,75,85
6042,85,50,90
6043,85,70,90
6044,85,70,90
6045,50,20,70
6046,60,40,75
6047,75,60,90
6048,85,60,90
6049,75,50,80
6050,85,70,90
6051,85,60,90
6052,85,60,90
6053,85,90,95
6054,85,70,90
6055,85,70,90
6056,85,70,90
6057,85,75,90
6058,85,70,90
6059,75,50,85
6060,85,90,95
6061,60,75,80
6062,85,75,90
6063,80,70,85
6064,75,80,90
6065,85,80,90
6066,80,70,90
6067,70,80,90
6068,70,60,80
6069,70,60,80
6070,70,50,80
6071,80,60,70
6072,85,70,90
6073,70,80,60
6074,85,20,60
6075,75,60,50
6076,60,40,80
6077,85,75,90
6078,85,75,90
6079,85,90,80
6080,70,50,80
6081,70,60,80
6082,60,70,85
6083,70,50,60
6084,70,50,80
6085,85,70,90
6086,90,85,95
6087,75,50,90
6088,70,50,80
6089,80,70,85
6090,70,60,80
6091,70,60,80
6092,70,40,80
6093,85,70,90
6094,75,60,80
6095,85,70,90
6096,70,60,85
6097,90,85,95
6098,70,60,80
6099,85,75,90
6100,85,70,90
6101,85,80,75
6102,70,60,80
6103,70,60,80
6104,85,40,95
6105,85,75,90
6106,85,70,90
6107,70,60,80
6108,85,70,90
6109,90,85,95
6110,70,50,85
6111,70,60,80
6112,85,75,90
6113,87,78,92
6114,85,90,80
6115,75,80,65
6116,85,70,90
6117,70,60,80
6118,85,70,90
6119,85,40,70
6120,85,90,80
6121,60,40,70
6122,75,80,85
6123,80,70,90
6124,85,40,90
6125,85,70,90
6126,85,70,90
6127,85,70,95
6128,70,50,80
6129,70,80,60
6130,85,70,90
6131,70,40,60
6132,85,70,90
6133,85,70,90
6134,70,50,85
6135,85,70,90
6136,90,70,85
6137,85,80,90
6138,85,70,60
6139,70,50,60
6140,90,80,95
6141,85,70,90
6142,90,95,85
6143,85,60,90
6144,85,75,90
6145,75,60,80
6146,85,90,95
6147,90,80,95
6148,70,50,60
6149,70,65,80
6150,75,80,60
6151,70,60,80
6152,85,80,90
6153,85,70,90
6154,85,70,90
6155,65,45,80
6156,70,60,80
6157,85,90,80
6158,85,70,90
6159,70,50,85
6160,75,85,70
6161,90,30,95
6162,85,90,80
6163,70,50,60
6164,70,60,80
6165,70,50,85
6166,40,20,60
6167,70,40,90
6168,85,60,90
6169,95,80,90
6170,70,80,60
6171,85,70,90
6172,85,80,90
6173,70,50,80
6174,85,70,90
6175,85,70,90
6176,85,70,90
6177,75,45,90
6178,85,70,60
6179,85,90,95
6180,85,90,50
6181,85,70,90
6182,75,60,80
6183,70,40,85
6184,65,50,75
6185,85,70,90
6186,85,70,90
6187,85,70,90
6188,65,70,80
6189,70,50,80
6190,80,90,70
6191,85,70,95
6192,60,30,70
6193,80,70,90
6194,85,70,95
6195,85,70,90
6196,45,30,50
6197,75,80,70
6198,80,70,85
6199,85,50,90
6200,90,85,95
6201,85,70,90
6202,70,50,80
6203,70,50,80
6204,75,60,80
6205,90,85,95
6206,70,60,50
6207,85,70,80
6208,85,75,90
6209,85,60,95
6210,85,60,90
6211,70,60,80
6212,85,70,90
6213,90,70,85
6214,85,50,95
6215,85,60,95
6216,85,70,90
6217,75,50,80
6218,85,70,90
6219,75,20,60
6220,85,70,90
6221,78,65,82
6222,70,80,60
6223,75,60,85
6224,80,70,90
6225,85,80,90
6226,70,60,80
6227,70,40,60
6228,85,70,90
6229,80,75,90
6230,70,60,80
6231,90,70,100
6232,85,40,90
6233,80,70,85
6234,85,70,90
6235,70,50,80
6236,75,60,80
6237,85,60,90
6238,85,40,95
6239,85,70,95
6240,70,20,85
6241,50,65,75
6242,75,50,85
6243,70,60,80
6244,75,85,90
6245,75,80,65
6246,85,70,95
6247,70,80,90
6248,75,60,85
6249,65,60,80
6250,65,50,75
6251,75,60,85
6252,75,50,60
6253,85,70,90
6254,90,85,95
6255,75,50,80
6256,70,40,80
6257,60,75,85
6258,75,60,85
6259,75,90,85
6260,85,90,80
6261,90,85,95
6262,70,45,60
6263,90,80,95
6264,75,80,90
6265,75,50,60
6266,85,75,90
6267,75,60,85
6268,75,80,70
6269,90,80,95
6270,75,60,90
6271,85,70,90
6272,85,70,90
6273,70,50,85
6274,85,60,90
6275,75,60,85
6276,75,50,70
6277,85,70,90
6278,85,70,90
6279,85,90,95
6280,85,65,90
6281,85,80,90
6282,85,90,80
6283,85,70,90
6284,65,40,50
6285,75,80,90
6286,85,80,90
6287,90,70,80
6288,70,60,80
6289,85,75,90
6290,85,75,90
6291,75,80,90
6292,70,80,60
6293,75,60,85
6294,80,70,85
6295,85,75,90
6296,70,60,80
6297,75,80,70
6298,75,80,90
6299,85,70,90
6300,70,80,60
6301,85,70,80
6302,85,70,90
6303,70,60,80
6304,85,60,90
6305,75,60,85
6306,75,60,80
6307,75,60,80
6308,80,60,90
6309,85,70,90
6310,85,80,90
6311,85,70,90
6312,75,60,85
6313,75,60,80
6314,70,50,80
6315,75,60,85
6316,75,60,85
6317,80,60,90
6318,75,50,80
6319,75,60,85
6320,85,70,90
6321,85,90,80
6322,85,80,90
6323,75,85,90
6324,85,70,90
6325,85,70,90
6326,90,75,100
6327,75,80,85
6328,70,80,90
6329,80,50,90
6330,85,45,90
6331,85,70,90
6332,75,70,85
6333,85,70,90
6334,70,55,80
6335,90,85,95
6336,85,70,90
6337,85,70,90
6338,85,70,90
6339,80,70,90
6340,85,70,90
6341,85,80,90
6342,70,60,80
6343,70,40,80
6344,70,50,85
6345,85,80,70
6346,80,70,60
6347,85,75,90
6348,85,70,90
6349,85,60,90
6350,75,60,85
6351,60,20,80
6352,85,75,90
6353,75,40,85
6354,85,90,75
6355,85,70,95
6356,70,50,80
6357,80,60,90
6358,70,60,50
6359,85,90,95
6360,70,60,80
6361,70,50,80
6362,70,65,75
6363,85,90,95
6364,75,60,85
6365,80,60,90
6366,85,70,90
6367,85,70,90
6368,80,90,70
6369,75,60,85
6370,70,50,60
6371,80,60,90
6372,85,70,90
6373,85,90,95
6374,85,80,90
6375,75,60,85
6376,85,70,90
6377,85,90,95
6378,85,90,92
6379,85,60,92
6380,70,50,60
6381,80,60,90
6382,75,60,85
6383,85,40,90
6384,85,70,90
6385,65,70,60
6386,70,70,90
6387,85,70,90
6388,85,60,90
6389,75,60,80
6390,75,90,80
6391,70,60,80
6392,70,60,80
6393,70,60,80
6394,75,60,85
6395,85,60,90
6396,85,70,90
6397,85,70,90
6398,65,80,50
6399,90,50,85
6400,65,75,60
6401,85,70,90
6402,85,70,90
6403,90,80,95
6404,85,70,90
6405,70,80,90
6406,70,60,80
6407,40,30,20
6408,80,60,90
6409,95,80,100
6410,85,70,90
6411,75,60,85
6412,75,80,60
6413,80,70,85
6414,70,50,80
6415,75,40,80
6416,85,90,95
6417,80,70,90
6418,80,75,90
6419,80,70,90
6420,75,80,90
6421,85,70,90
6422,80,70,90
6423,70,80,60
6424,85,90,80
6425,85,90,90
6426,85,70,90
6427,85,90,80
6428,85,70,90
6429,85,90,90
6430,70,85,90
6431,40,60,70
6432,65,60,80
6433,85,40,90
6434,65,75,80
6435,85,75,90
6436,60,40,75
6437,70,50,80
6438,88,75,92
6439,80,70,90
6440,70,60,80
6441,75,60,85
6442,85,70,90
6443,85,70,90
6444,90,75,95
6445,85,90,80
6446,85,70,90
6447,70,50,80
6448,85,90,95
6449,75,80,60
6450,90,70,95
6451,75,60,85
6452,85,60,90
6453,80,90,95
6454,75,60,80
6455,85,70,90
6456,85,70,75
6457,70,80,90
6458,75,85,90
6459,85,80,90
6460,70,85,60
6461,75,90,60
6462,70,50,80
6463,60,40,75
6464,70,60,80
6465,75,50,90
6466,85,70,90
6467,75,60,80
6468,70,50,65
6469,75,60,80
6470,75,60,90
6471,70,75,80
6472,80,70,90
6473,65,70,80
6474,85,70,90
6475,75,50,90
6476,70,60,80
6477,75,85,70
6478,75,80,90
6479,85,70,90
6480,85,70,95
6481,85,75,90
6482,85,70,90
6483,70,40,85
6484,70,60,80
6485,75,60,85
6486,85,60,90
6487,75,40,60
6488,85,70,90
6489,75,50,85
6490,85,50,90
6491,85,70,60
6492,85,70,90
6493,85,70,90
6494,90,75,85
6495,75,60,85
6496,85,70,90
6497,70,50,90
6498,85,80,90
6499,70,50,60
6500,75,60,85
6501,70,55,80
6502,85,75,90
6503,85,80,90
6504,75,65,85
6505,60,40,80
6506,85,90,95
6507,85,70,90
6508,70,50,80
6509,75,40,50
6510,70,60,80
6511,85,90,80
6512,80,60,90
6513,85,70,90
6514,75,60,85
6515,75,40,60
6516,70,60,80
6517,85,90,95
6518,75,40,85
6519,85,80,90
6520,80,85,90
6521,75,60,80
6522,75,60,80
6523,90,65,100
6524,85,80,90
6525,85,75,90
6526,75,50,85
6527,85,65,90
6528,75,50,90
6529,85,80,90
6530,85,60,75
6531,60,40,80
6532,75,80,90
6533,85,90,95
6534,85,70,90
6535,90,85,95
6536,85,75,90
6537,75,82,90
6538,75,60,85
6539,85,70,90
6540,70,50,80
6541,75,60,85
6542,75,60,85
6543,70,60,75
6544,85,70,90
6545,85,60,90
6546,75,80,90
6547,85,70,90
6548,85,75,90
6549,85,70,90
6550,85,70,90
6551,75,60,85
6552,85,70,90
6553,75,60,80
6554,85,70,90
6555,85,70,90
6556,70,60,80
6557,85,20,95
6558,90,80,85
6559,85,75,90
6560,75,40,85
6561,50,75,30
6562,60,40,80
6563,85,70,90
6564,85,90,80
6565,70,50,80
6566,75,60,85
6567,80,70,90
6568,90,85,95
6569,85,70,90
6570,70,60,80
6571,85,90,80
6572,75,60,80
6573,75,40,85
6574,70,40,60
6575,85,70,90
6576,85,90,80
6577,75,80,60
6578,65,45,80
6579,70,80,60
6580,85,80,90
6581,85,70,90
6582,85,75,90
6583,85,90,80
6584,80,60,90
6585,70,50,80
6586,70,80,85
6587,85,70,90
6588,80,70,85
6589,85,75,90
6590,85,70,90
6591,70,55,80
6592,85,60,90
6593,60,70,50
6594,85,70,90
6595,70,60,75
6596,40,70,20
6597,85,60,80
6598,70,50,80
6599,85,70,90
6600,85,90,95
6601,85,60,90
6602,75,60,80
6603,70,85,60
6604,60,80,70
6605,85,70,90
6606,85,70,90
6607,85,70,60
6608,85,90,80
6609,70,40,80
6610,85,75,90
6611,65,45,75
6612,80,85,70
6613,75,60,80
6614,85,75,90
6615,70,60,80
6616,85,50,90
6617,60,40,70
6618,90,85,80
6619,85,70,90
6620,85,70,90
6621,60,50,70
6622,75,60,80
6623,75,50,80
6624,70,60,80
6625,75,60,80
6626,85,90,80
6627,85,90,95
6628,65,70,50
6629,75,60,85
6630,65,70,80
6631,85,70,92
6632,85,70,90
6633,40,30,60
6634,75,60,85
6635,70,50,85
6636,80,70,90
6637,85,70,90
6638,70,60,80
6639,60,40,80
6640,75,60,80
6641,70,60,80
6642,70,50,90
6643,70,80,85
6644,65,40,75
6645,85,75,90
6646,85,75,90
6647,75,85,90
6648,70,60,75
6649,75,60,80
6650,75,60,85
6651,85,70,90
6652,75,60,80
6653,80,70,60
6654,90,70,85
6655,75,85,90
6656,70,50,80
6657,70,40,80
6658,85,70,90
6659,80,60,85
6660,75,70,80
6661,85,80,90
6662,65,50,75
6663,85,90,80
6664,80,65,75
6665,70,60,80
6666,60,70,80
6667,85,90,80
6668,75,60,80
6669,75,80,85
6670,85,70,80
6671,85,70,90
6672,85,90,90
6673,85,70,90
6674,60,20,40
6675,80,60,85
6676,75,80,85
6677,85,70,90
6678,70,50,80
6679,85,80,90
6680,60,40,80
6681,90,75,85
6682,75,40,85
6683,70,50,80
6684,90,75,85
6685,75,50,90
6686,75,50,60
6687,75,60,85
6688,90,85,80
6689,70,50,80
6690,90,75,85
6691,85,70,60
6692,75,85,90
6693,85,70,90
6694,85,70,90
6695,85,70,90
6696,75,60,90
6697,85,75,90
6698,65,75,80
6699,85,70,90
6700,85,70,90
6701,75,80,90
6702,75,50,85
6703,90,85,95
6704,70,60,80
6705,80,65,90
6706,70,85,60
6707,70,60,80
6708,85,70,90
6709,72,65,50
6710,90,70,95
6711,75,50,60
6712,85,70,90
6713,85,90,95
6714,70,20,80
6715,75,60,85
6716,70,80,90
6717,75,50,90
6718,70,60,80
6719,85,70,90
6720,70,40,85
6721,70,20,80
6722,50,65,70
6723,85,60,90
6724,80,70,90
6725,75,85,80
6726,85,90,75
6727,75,60,90
6728,80,70,90
6729,85,70,90
6730,85,60,90
6731,90,85,100
6732,75,85,80
6733,75,60,80
6734,85,70,90
6735,85,90,75
6736,70,60,80
6737,90,75,95
6738,85,60,90
6739,70,45,80
6740,85,90,80
6741,85,75,90
6742,85,90,80
6743,75,85,60
